gene_id	TCGA-E2-A153-01A-12R-A12D-07	gene_id	TCGA-E2-A153-11A-31R-A12D-07
SPSB4	32.2581	SPSB4	13.1713
SPTA1	8.8988	removed	removed
SPTAN1	9192.436	SPTAN1	7032.5877
SPTBN1	4327.5862	SPTBN1	9804.4737
SPTBN2	609.5662	SPTBN2	2440.7857
SPTBN4	64.5161	SPTBN4	31.3387
SPTBN5	45.0501	SPTBN5	114.8677
SPTB	59.5106	SPTB	96.7412
SPTLC1	1779.7553	SPTLC1	1671.3978
SPTLC2	2949.3882	SPTLC2	3998.1833
SPTLC3	351.5017	SPTLC3	300.6699
SPTY2D1	934.3715	SPTY2D1	1083.9514
SQLE	1102.3359	SQLE	2127.3987
SQRDL	1960.5117	SQRDL	1053.2531
SQSTM1	9201.2403	SQSTM1	9779.7979
SR140	1708.5651	SR140	2281.8213
SRA1	577.3081	SRA1	469.6264
SRBD1	392.1023	SRBD1	527.3078
SRCAP	4929.9221	SRCAP	4478.2559
SRCIN1	599.5551	SRCIN1	314.2954
SRCRB4D	31.1735	SRCRB4D	18.181
SRC	1206.3404	SRC	846.1451
SRD5A1	240.267	SRD5A1	2871.3523
SRD5A2	17.7976	removed	removed
SRD5A3	1077.7586	SRD5A3	889.6605
SREBF1	12853.7264	SREBF1	7826.9558
SREBF2	2623.4705	SREBF2	3853.2985
SRFBP1	237.4861	SRFBP1	448.734
SRF	1289.7664	SRF	2208.2434
SRGAP1	393.2147	SRGAP1	535.4831
SRGAP2	1214.683	SRGAP2	687.1807
SRGAP3	104.0044	SRGAP3	291.1321
SRGN	1048.3871	SRGN	1050.528
SRI	1332.0356	SRI	924.719
SRL	8.3426	SRL	48.5977
SRMS	26.1402	SRMS	29.522
SRM	894.327	SRM	838.8782
SRP14	3779.7553	SRP14	2890.8823
SRP19	563.465	SRP19	652.1403
SRP54	1454.3938	SRP54	1059.1575
SRP68	2101.2236	SRP68	1780.402
SRP72	2552.8365	SRP72	2525.7182
SRP9	5529.4772	SRP9	2989.4402
SRPK1	705.7842	SRPK1	1117.7472
SRPK2	1256.9522	SRPK2	961.5079
SRPK3	22.7475	SRPK3	19.9705
SRPRB	1160.178	SRPRB	1117.7472
SRPR	3971.6352	SRPR	4170.7732
SRPX2	737.4861	SRPX2	378.7896
SRPX	992.2136	SRPX	1096.4006
SRRD	190.2113	SRRD	173.9525
SRRM1	1523.9155	SRRM1	2325.423
SRRM2	13146.2736	SRRM2	18007.0399
SRRM3	185.2058	SRRM3	66.7651
SRRM5	21.663	SRRM5	16.4142
SRRT	1705.7842	SRRT	1775.8601
SRR	262.0801	SRR	360.1908
SRXN1	1010.0111	SRXN1	718.5194
SS18L1	358.1758	SS18L1	517.3158
SS18L2	258.6207	SS18L2	191.2115
SS18	1877.6418	SS18	2092.4265
SSBP1	1102.8921	SSBP1	697.6269
SSBP2	491.1012	SSBP2	565.0051
SSBP3	683.5373	SSBP3	674.9177
SSBP4	542.8254	SSBP4	399.2279
SSB	2053.4705	SSB	1553.4688
SSC5D	1172.97	SSC5D	766.2087
SSFA2	2006.6741	SSFA2	3308.2775
SSH1	1080.089	SSH1	1255.8192
SSH2	662.9588	SSH2	496.8775
SSH3	1796.9967	SSH3	1062.3368
SSNA1	837.5973	SSNA1	498.24
SSPN	868.1869	SSPN	1227.2056
SSPO	15.5729	SSPO	52.6854
SSR1	3788.6541	SSR1	3471.3296
SSR2	8791.4349	SSR2	3509.9353
SSR3	3521.1346	SSR3	3600.7721
SSR4	2925.4727	SSR4	1838.9917
SSRP1	3161.2903	SSRP1	2968.5477
SSSCA1	340.3782	SSSCA1	223.0044
SSTR1	10.5673	SSTR1	33.6096
SSTR2	163.515	SSTR2	18.6216
SSU72	2091.7686	SSU72	2019.757
SSX2IP	610.6785	SSX2IP	397.8653
ST13	3812.5695	ST13	5642.7841
ST14	2967.1858	ST14	4446.463
ST20	15.0056	ST20	43.8424
ST3GAL1	1834.2603	ST3GAL1	1386.6243
ST3GAL2	541.713	ST3GAL2	446.463
ST3GAL3	208.0089	ST3GAL3	161.6896
ST3GAL4	567.8532	ST3GAL4	314.2954
ST3GAL5	236.3737	ST3GAL5	342.909
ST3GAL6	115.1279	ST3GAL6	148.9724
ST5	1844.2714	ST5	2311.7974
ST6GAL1	1510.0111	ST6GAL1	5431.1343
ST6GAL2	314.7942	ST6GAL2	127.1716
removed	removed	ST6GALNAC1	111.7293
ST6GALNAC2	922.6919	ST6GALNAC2	697.1727
ST6GALNAC3	28.921	ST6GALNAC3	55.4105
ST6GALNAC4	491.6574	ST6GALNAC4	209.8331
ST6GALNAC5	293.6596	ST6GALNAC5	379.698
ST6GALNAC6	1244.7164	ST6GALNAC6	983.3087
ST7L	147.9422	ST7L	273.4189
ST7OT1	31.8521	ST7OT1	34.4635
ST7	696.6852	ST7	502.791
ST8SIA1	78.4205	ST8SIA1	302.4867
ST8SIA2	52.8365	ST8SIA2	154.4226
ST8SIA4	424.9166	ST8SIA4	187.5781
ST8SIA5	5.5617	removed	removed
ST8SIA6	82.3137	ST8SIA6	92.1994
STAB1	2107.3415	STAB1	1527.0444
removed	removed	STAB2	12.263
STAC2	83.9822	STAC2	8638.1288
STAC3	60.7397	STAC3	59.2847
STAC	19.4661	STAC	69.9444
STAG1	779.9611	STAG1	1004.5963
STAG2	2215.2392	STAG2	2842.2845
STAG3L1	15.0167	STAG3L1	121.7214
STAG3L2	40.6007	STAG3L2	78.5739
STAG3L3	125.8009	STAG3L3	232.2107
STAG3L4	45.6062	STAG3L4	79.028
STAG3	12.1858	STAG3	30.6801
STAM2	874.861	STAM2	1100.9424
STAMBPL1	41.1568	STAMBPL1	85.3866
STAMBP	725.8065	STAMBP	802.5434
STAM	512.2358	STAM	460.9969
STAP2	684.0934	STAP2	615.8737
STARD10	3677.9755	STARD10	1233.11
STARD13	1111.7909	STARD13	843.42
STARD3NL	533.9266	STARD3NL	427.3873
STARD3	819.2436	STARD3	799.8183
STARD4	55.6174	STARD4	198.0243
STARD5	127.9199	STARD5	79.9364
STARD7	2367.2136	STARD7	2714.5861
STARD8	233.5929	STARD8	361.0764
STAR	10.0111	STAR	9.9921
STAT1	4273.6374	STAT1	2710.5711
STAT2	1983.3148	STAT2	2263.6539
STAT3	8901.0011	STAT3	8262.9726
STAT4	9.4549	STAT4	47.2352
STAT5A	1627.3637	STAT5A	1991.5976
STAT5B	2378.198	STAT5B	2614.2841
STAT6	3319.7998	STAT6	3550.8119
STAU1	4347.6085	STAU1	3048.4842
STAU2	969.9666	STAU2	723.9696
STBD1	370.3337	STBD1	293.6709
STC1	1788.0979	STC1	829.3403
STC2	41916.574	STC2	6489.3834
STEAP1	189.6552	STEAP1	197.5701
STEAP2	526.6963	STEAP2	776.2007
STEAP3	1469.9666	STEAP3	1328.0345
STEAP4	404.8943	STEAP4	2641.9893
STIL	100.6674	STIL	142.1596
STIM1	1169.0768	STIM1	2085.1595
STIM2	389.8776	STIM2	745.3162
STIP1	2380.4227	STIP1	2321.7895
STK10	787.5417	STK10	961.9621
STK11IP	471.079	STK11IP	435.1084
STK11	1103.4483	STK11	834.3363
STK16	863.1813	STK16	568.6386
STK17A	705.228	STK17A	690.3599
STK17B	830.9232	STK17B	1155.8987
STK19	296.8854	STK19	302.85
STK24	2928.8098	STK24	2156.0123
STK25	1549.4994	STK25	1377.9948
STK32B	194.1046	STK32B	147.6099
STK32C	185.762	STK32C	116.7253
removed	removed	STK33	11.3546
STK35	1170.7453	STK35	1140.9106
STK36	642.9366	STK36	576.8139
STK38L	994.4383	STK38L	1027.3646
STK38	947.1635	STK38	1249.4607
STK39	719.6885	STK39	365.6183
STK3	700.2225	STK3	596.3438
STK40	855.3949	STK40	1534.2341
STK4	1155.7286	STK4	961.5079
removed	removed	STL	7.7529
STMN1	1421.0234	STMN1	891.5635
STMN2	330.3671	STMN2	38.6057
STMN3	1617.9088	STMN3	638.5829
STOML1	313.1257	STOML1	220.7335
STOML2	1303.1146	STOML2	1143.6357
STOM	18707.4527	STOM	5440.6722
removed	removed	STON1-GTF2A1L	28.1413
STON1	255.8398	STON1	438.3059
STON2	181.8687	STON2	176.6776
STOX1	22.8031	STOX1	95.3787
STOX2	7.2303	STOX2	74.032
STRA13	365.406	STRA13	315.2038
STRA6	205.228	STRA6	178.4944
STRADA	568.4093	STRADA	574.0888
STRADB	243.604	STRADB	329.2835
STRAP	1618.465	STRAP	1766.7764
STRBP	842.6029	STRBP	761.2127
STRC	16.129	STRC	31.3387
STRN3	749.1657	STRN3	864.3125
STRN4	1821.4683	STRN4	1659.1348
STRN	245.2725	STRN	514.5907
STS	431.0345	STS	620.8698
STT3A	4017.7976	STT3A	2958.5557
STT3B	1578.4205	STT3B	2174.6338
STUB1	1690.5061	STUB1	1044.9597
STX10	357.6196	STX10	247.5304
STX11	64.5161	STX11	91.291
STX12	1313.1257	STX12	1818.0992
STX16	1397.1079	STX16	2029.2949
STX17	733.0367	STX17	1202.6797
STX18	718.5762	STX18	532.3038
STX19	6.1179	STX19	94.0161
STX1A	167.3804	STX1A	95.792
STX1B	72.3026	STX1B	72.2153
STX2	330.3671	STX2	261.1559
STX3	642.9366	STX3	926.9899
STX4	1106.7853	STX4	733.5074
STX5	984.9833	STX5	979.6753
STX6	1742.297	STX6	964.7008
STX7	1449.9444	STX7	1262.1778
STX8	301.4461	STX8	241.626
STXBP1	526.6963	STXBP1	867.946
STXBP2	2224.1379	STXBP2	1210.4008
STXBP3	830.3671	STXBP3	995.1175
STXBP4	208.5651	STXBP4	133.9843
STXBP5	367.0745	STXBP5	558.5966
STXBP6	15.0167	STXBP6	24.5259
STYK1	48.3871	STYK1	368.7975
STYXL1	710.7898	STYXL1	434.6543
STYX	624.0267	STYX	625.8658
SUB1	2105.673	SUB1	2310.8891
SUCLA2	687.4638	SUCLA2	1126.0861
SUCLG1	1199.1101	SUCLG1	1353.0146
SUCLG2	1551.7241	SUCLG2	1571.023
removed	removed	SUCNR1	11.3546
SUDS3	1334.8165	SUDS3	1398.4331
SUFU	759.733	SUFU	783.4677
SUGT1L1	37.7086	SUGT1L1	61.3739
SUGT1	629.0323	SUGT1	382.8773
SULF1	14218.5762	SULF1	1519.7002
SULF2	15072.3026	SULF2	3219.2574
SULT1A1	241.9355	SULT1A1	353.8095
SULT1A2	18.9099	SULT1A2	9.9921
SULT1A3	527.3582	SULT1A3	750.5393
removed	removed	SULT1C2	76.7571
removed	removed	SULT1C3	4247.9846
SULT1C4	9.4549	SULT1C4	102.1914
removed	removed	SULT1E1	19.0757
SULT2B1	113.4594	SULT2B1	248.8929
SULT4A1	10.5673	SULT4A1	9.5379
SUMF1	1714.1268	SUMF1	1202.6797
SUMF2	3456.0623	SUMF2	3068.4683
SUMO1P3	154.0601	SUMO1P3	85.3866
SUMO1	2125.139	SUMO1	1399.7956
SUMO2	2725.8065	SUMO2	2054.7292
SUMO3	2669.0768	SUMO3	1788.5773
SUN1	2236.9299	SUN1	3200.1817
SUN2	3352.0578	SUN2	5771.3183
SUOX	582.8699	SUOX	1138.6397
SUPT16H	3132.9255	SUPT16H	2748.2684
SUPT3H	94.5495	SUPT3H	91.7452
SUPT4H1	1465.4839	SUPT4H1	836.9161
SUPT5H	2848.1646	SUPT5H	2870.444
SUPT6H	3374.861	SUPT6H	3225.1618
SUPT7L	769.683	SUPT7L	929.715
SUPV3L1	441.6018	SUPV3L1	530.9413
SURF1	796.9967	SURF1	737.1409
SURF2	240.267	SURF2	174.8609
SURF4	5901.0011	SURF4	4461.9053
SURF6	595.1057	SURF6	736.2325
SUSD1	181.3126	SUSD1	214.3749
SUSD2	682.4249	SUSD2	517.3158
SUSD3	3310.901	SUSD3	338.3672
SUSD4	289.7664	SUSD4	346.0883
SUSD5	57.2859	SUSD5	62.6774
SUV39H1	200.2225	SUV39H1	161.6896
SUV39H2	116.2403	SUV39H2	143.5222
SUV420H1	837.0412	SUV420H1	1463.8356
SUV420H2	181.8687	SUV420H2	133.9843
SUZ12P	119.0211	SUZ12P	180.3111
SUZ12	931.0345	SUZ12	1020.5518
SV2A	122.9143	SV2A	169.8649
SV2B	40.0445	SV2B	61.3149
removed	removed	SV2C	41.7849
SVEP1	722.9143	SVEP1	2687.1443
SVIL	1349.683	SVIL	2905.0891
SVIP	305.3393	SVIP	373.3394
SVOPL	13.3482	SVOPL	14.0797
SWAP70	2221.9132	SWAP70	3501.3058
SYAP1	1538.9321	SYAP1	1075.0539
SYBU	1045.0501	SYBU	916.9978
removed	removed	SYCE1L	11.3546
removed	removed	SYCP1	184.853
removed	removed	SYCP2L	9.9921
SYCP2	362.6251	SYCP2	282.0484
SYDE1	754.1713	SYDE1	304.7576
SYDE2	172.4138	SYDE2	199.841
SYF2	1279.7553	SYF2	943.3405
SYK	598.4427	SYK	627.2283
SYMPK	1937.1524	SYMPK	1947.5417
SYN1	32.8142	SYN1	16.8048
removed	removed	SYN2	211.6498
SYN3	18.9099	SYN3	6.3586
SYNCRIP	3296.4405	SYNCRIP	4649.0292
SYNC	564.2436	SYNC	199.8592
SYNE1	1192.9922	SYNE1	1799.4777
SYNE2	1864.2937	SYNE2	5960.7131
SYNGAP1	366.5184	SYNGAP1	444.6463
SYNGR1	460.9455	SYNGR1	878.7919
SYNGR2	4453.8376	SYNGR2	3172.0223
SYNGR3	43.9377	SYNGR3	8.1753
SYNGR4	7.2303	removed	removed
SYNJ1	253.6151	SYNJ1	413.7618
SYNJ2BP	867.0745	SYNJ2BP	1386.1701
SYNJ2	520.5784	SYNJ2	1034.1774
SYNM	162.4027	SYNM	21262.632
SYNPO2L	16.6852	SYNPO2L	15.4423
SYNPO2	703.0033	SYNPO2	3646.6447
SYNPO	3951.0567	SYNPO	2327.2397
SYNRG	840.3782	SYNRG	1328.4887
SYPL1	3284.2047	SYPL1	2797.7745
SYPL2	32.8142	SYPL2	19.0757
SYP	68.4093	SYP	42.6933
SYS1-DBNDD2	21.2625	SYS1-DBNDD2	41.081
SYS1	1239.8053	SYS1	900.6245
SYT11	583.9822	SYT11	355.172
SYT12	1349.8331	SYT12	1277.6201
SYT13	3547.2747	SYT13	24.9801
removed	removed	SYT14	7.7211
SYT15	51.7241	SYT15	516.4074
SYT17	483.871	SYT17	77.6655
SYT1	704.1157	SYT1	99.9205
SYT2	6.6741	SYT2	21.8008
removed	removed	SYT3	6.8128
SYT6	17.7976	SYT6	108.55
SYT7	1683.5373	SYT7	995.5717
removed	removed	SYT8	147.6099
SYT9	308.6763	SYT9	90.3827
SYTL1	463.8487	SYTL1	446.0089
SYTL2	1549.4994	SYTL2	1991.5976
SYTL3	74.5273	SYTL3	206.6538
SYTL4	741.9355	SYTL4	349.2676
SYTL5	715.2392	SYTL5	204.3829
SYVN1	1930.4783	SYVN1	1819.916
TAB1	663.0812	TAB1	823.0362
TAB2	2258.0645	TAB2	2588.8498
TAB3	1382.6474	TAB3	932.8943
removed	removed	TAC1	24.5259
TACC1	1811.4572	TACC1	3213.353
TACC2	584.5384	TACC2	2148.2911
TACC3	317.0189	TACC3	217.1
TACO1	397.1079	TACO1	275.6898
TACR1	33.3704	TACR1	328.3752
TACR2	11.6796	TACR2	7.7211
TACSTD2	4677.9755	TACSTD2	10098.3309
TADA1	509.4549	TADA1	248.4387
TADA2A	181.3126	TADA2A	212.5582
TADA2B	1116.2403	TADA2B	1168.6159
TADA3	1977.436	TADA3	1568.3343
TAF10	725.2503	TAF10	540.9333
TAF11	447.1635	TAF11	455.0925
TAF12	553.3927	TAF12	321.1082
TAF13	152.3915	TAF13	202.5661
TAF15	2621.802	TAF15	2427.6144
TAF1A	102.3359	TAF1A	96.7412
TAF1B	224.1379	TAF1B	205.2912
TAF1C	416.0178	TAF1C	732.5991
TAF1D	704.2825	TAF1D	632.6377
TAF1L	20.5784	TAF1L	28.6136
TAF1	1151.2792	TAF1	1399.3414
TAF2	756.9522	TAF2	771.6589
TAF3	164.0712	TAF3	244.3511
TAF4B	109.5662	TAF4B	246.622
TAF4	506.6741	TAF4	424.208
TAF5L	810.901	TAF5L	624.0491
TAF5	72.8587	TAF5	101.2831
TAF6L	149.6107	TAF6L	247.5304
TAF6	1469.9666	TAF6	915.6353
TAF7	2391.5462	TAF7	2618.8259
TAF8	319.7998	TAF8	582.7183
TAF9B	899.8888	TAF9B	623.5949
TAF9	1151.8354	TAF9	872.1608
TAGAP	130.7008	TAGAP	215.2833
TAGLN2	16075.6396	TAGLN2	8117.1795
TAGLN	15506.1179	TAGLN	17293.4575
TAL1	45.6062	TAL1	131.2592
TALDO1	2476.6407	TALDO1	2592.4833
TANC1	1226.9188	TANC1	1529.2381
TANC2	1240.8231	TANC2	1136.823
TANK	962.1802	TANK	1547.4055
TAOK1	417.1301	TAOK1	673.5551
TAOK2	1680.2002	TAOK2	1445.214
TAOK3	1416.0178	TAOK3	986.488
TAP1	2172.97	TAP1	1135.4604
TAP2	1181.7909	TAP2	1171.8406
TAPBPL	661.2959	TAPBPL	813.0442
TAPBP	4878.7542	TAPBP	3796.9797
TAPT1	650.723	TAPT1	693.9934
TARBP1	533.9266	TARBP1	624.5032
TARBP2	342.6029	TARBP2	347.9051
TARDBP	2996.663	TARDBP	3187.0103
removed	removed	TARP	690.8141
TARS2	965.5172	TARS2	465.5388
TARSL2	199.6663	TARSL2	257.9766
TARS	1568.4093	TARS	1482.9113
TAS1R3	37.2636	TAS1R3	6.3586
TAS2R14	5.6507	TAS2R14	10.6052
TAS2R20	11.1235	TAS2R20	19.5299
TAS2R5	6.6741	TAS2R5	19.9841
TASP1	203.5595	TASP1	269.3312
TATDN1	426.0289	TATDN1	306.1201
TATDN2	993.3259	TATDN2	1244.4646
TATDN3	360.9566	TATDN3	231.1797
removed	removed	TAT	2813.6709
TAX1BP1	3618.465	TAX1BP1	4013.6255
TAX1BP3	2473.9544	TAX1BP3	1705.4161
TAZ	370.9677	TAZ	300.2157
TBC1D10A	535.1891	TBC1D10A	777.7041
TBC1D10B	1646.2736	TBC1D10B	1089.1336
TBC1D10C	35.0389	TBC1D10C	93.5619
TBC1D12	333.7041	TBC1D12	427.3873
TBC1D13	674.0823	TBC1D13	941.978
TBC1D14	1186.3181	TBC1D14	2052.4583
TBC1D15	920.4672	TBC1D15	1244.4646
TBC1D16	340.9344	TBC1D16	741.6828
TBC1D17	940.5729	TBC1D17	1080.3724
TBC1D19	140.1557	TBC1D19	99.9205
TBC1D1	660.7341	TBC1D1	1409.3335
TBC1D20	1708.0089	TBC1D20	1313.5006
TBC1D22A	322.5806	TBC1D22A	414.6701
TBC1D22B	290.0667	TBC1D22B	531.1638
TBC1D23	829.2547	TBC1D23	904.7349
TBC1D24	339.7608	TBC1D24	1047.9391
TBC1D25	454.9499	TBC1D25	538.6624
TBC1D2B	1466.6296	TBC1D2B	1343.931
TBC1D2	815.9066	TBC1D2	834.3363
TBC1D3B	213.5706	TBC1D3B	178.4944
TBC1D3C	32.2581	TBC1D3C	31.3387
TBC1D3H	19.4661	TBC1D3H	11.8088
TBC1D3	404.3159	TBC1D3	413.7027
TBC1D4	551.168	TBC1D4	2190.0761
TBC1D5	1068.4093	TBC1D5	1757.6927
TBC1D7	209.1212	TBC1D7	193.6142
TBC1D8B	354.8387	TBC1D8B	341.0923
TBC1D8	442.7141	TBC1D8	1308.5046
TBC1D9B	4166.8521	TBC1D9B	4614.5112
TBC1D9	4958.8432	TBC1D9	5126.3767
TBCA	1145.7175	TBCA	823.4359
TBCB	1049.1657	TBCB	599.5822
TBCCD1	246.941	TBCCD1	300.6699
TBCC	339.2659	TBCC	279.3233
TBCD	1629.7386	TBCD	1798.5875
TBCEL	302.5584	TBCEL	398.7737
TBCE	715.4449	TBCE	344.0036
TBCK	586.0679	TBCK	576.8139
TBK1	587.8754	TBK1	757.5792
TBKBP1	213.0145	TBKBP1	304.3034
TBL1XR1	5348.1646	TBL1XR1	2376.2916
TBL1X	1114.0156	TBL1X	857.4997
TBL2	1239.7108	TBL2	652.2085
TBL3	1327.5862	TBL3	823.4359
TBPL1	192.436	TBPL1	189.3948
TBP	218.5762	TBP	281.14
TBRG1	590.6563	TBRG1	1017.8267
TBRG4	931.5907	TBRG4	868.4001
TBX15	192.9922	TBX15	203.4745
TBX18	162.9588	TBX18	147.1557
TBX19	85.0945	TBX19	116.2711
TBX1	32.2581	TBX1	48.5977
removed	removed	TBX21	8.1753
TBX2	313.6819	TBX2	134.4385
TBX3	2385.9844	TBX3	1938.458
TBX5	152.3915	TBX5	45.8726
TBX6	54.505	TBX6	27.7052
TBXA2R	85.6507	TBXA2R	34.0638
TBXAS1	318.1313	TBXAS1	691.7225
TC2N	2231.3682	TC2N	4872.942
removed	removed	TCAP	11.3546
TCEA1	1834.2603	TCEA1	1093.6755
TCEA2	414.3493	TCEA2	284.7735
TCEA3	1013.9043	TCEA3	418.7578
TCEAL1	431.5907	TCEAL1	432.3833
TCEAL2	22.8031	TCEAL2	100.8289
TCEAL3	865.406	TCEAL3	532.758
TCEAL4	2777.5306	TCEAL4	2101.5102
TCEAL5	11.1235	TCEAL5	59.4981
TCEAL6	35.0389	TCEAL6	29.522
TCEAL7	20.5784	TCEAL7	84.0241
TCEAL8	942.158	TCEAL8	787.1012
TCEANC	45.6062	TCEANC	59.9523
TCEB1	611.2347	TCEB1	363.8015
TCEB2	2478.3092	TCEB2	841.6033
TCEB3	1161.8242	TCEB3	1490.5552
TCERG1L	6.1179	TCERG1L	38.1515
TCERG1	838.1535	TCERG1	1079.5958
TCF12	1958.8432	TCF12	1983.931
TCF15	11.6796	TCF15	7.2669
TCF19	212.4583	TCF19	216.6458
TCF20	867.6307	TCF20	1507.8914
TCF21	6.1179	TCF21	5.9044
TCF25	1650.1669	TCF25	2582.4912
TCF3	1695.7731	TCF3	1321.2218
TCF4	2825.3615	TCF4	1779.9478
TCF7L1	741.3793	TCF7L1	1060.52
TCF7L2	682.9811	TCF7L2	1055.9782
TCF7	170.7453	TCF7	1075.5081
TCFL5	479.4216	TCFL5	247.0762
TCHH	25.584	TCHH	6.3586
TCHP	259.733	TCHP	421.9371
TCIRG1	879.3103	TCIRG1	838.424
TCN1	8.3426	TCN1	264.7894
TCN2	362.6251	TCN2	677.1886
TCOF1	1097.8865	TCOF1	1149.9943
TCP10L	10.7675	TCP10L	12.9125
TCP11L1	246.3849	TCP11L1	153.1464
TCP11L2	129.5884	TCP11L2	207.108
TCP1	2476.2792	TCP1	3089.1791
TCTA	941.0456	TCTA	908.8225
TCTE3	21.6908	TCTE3	43.6017
TCTEX1D1	16.129	TCTEX1D1	11.8088
TCTEX1D2	93.4372	TCTEX1D2	69.036
TCTN1	738.5818	TCTN1	557.284
TCTN2	690.7675	TCTN2	370.1601
TCTN3	1413.7931	TCTN3	1296.6958
removed	removed	TDGF1	5.9044
TDG	394.8832	TDG	464.1762
TDO2	253.059	TDO2	16.3506
TDP1	382.0912	TDP1	417.3953
TDP2	670.7453	TDP2	900.6472
TDRD10	7.7864	TDRD10	56.773
removed	removed	TDRD1	170.7732
TDRD3	504.4494	TDRD3	421.4829
TDRD5	326.4739	TDRD5	96.287
removed	removed	TDRD6	40.8766
TDRD7	387.6529	TDRD7	405.1323
removed	removed	TDRD9	13.6255
TDRKH	682.9811	TDRKH	251.618
TEAD1	1793.1034	TEAD1	1814.92
TEAD2	657.3971	TEAD2	996.0259
TEAD3	681.8687	TEAD3	1505.6205
TEAD4	353.1702	TEAD4	183.9446
TECPR1	228.0311	TECPR1	349.2676
TECPR2	711.9021	TECPR2	1199.5004
TECR	3131.8131	TECR	2022.9363
TECTA	15.5729	TECTA	18.1674
TEC	35.0389	TEC	79.4822
TEF	599.5551	TEF	874.3045
TEKT1	9.4549	removed	removed
TEKT2	21.6908	TEKT2	15.8964
TEKT3	24.4716	TEKT3	13.6255
TEKT4	5.0056	TEKT4	5.4502
TEKT5	8.8988	TEKT5	5.9044
TEK	318.6874	TEK	503.6902
TELO2	525.584	TELO2	613.6028
TENC1	1793.6596	TENC1	2517.0887
TEP1	892.1023	TEP1	1493.8117
removed	removed	TEPP	11.3546
TERF1	650.723	TERF1	528.6704
TERF2IP	1282.5362	TERF2IP	1614.6247
TERF2	472.1913	TERF2	653.1168
TESC	12.2358	TESC	500.9651
TESK1	786.9855	TESK1	768.4796
TESK2	189.6552	TESK2	362.439
TES	1730.7397	TES	2343.5358
TET1	43.9377	TET1	59.4981
TET2	825.3615	TET2	978.3127
TET3	623.4705	TET3	780.2884
TEX10	353.7264	TEX10	595.8896
TEX11	5.0056	TEX11	8.1753
TEX14	7.2303	TEX14	11.3546
TEX261	2054.505	TEX261	2261.383
TEX264	1418.7987	TEX264	1095.4922
TEX2	2170.7453	TEX2	2612.9215
TEX9	93.4372	TEX9	99.0121
TFAM	402.6696	TFAM	612.2403
TFAP2A	1515.0167	TFAP2A	2248.2116
TFAP2B	1681.3126	TFAP2B	2210.9685
TFAP2C	2068.4093	TFAP2C	2734.6429
TFAP2E	10.5673	TFAP2E	16.8048
TFAP4	350.3893	TFAP4	173.9525
TFB1M	169.6329	TFB1M	175.3151
TFB2M	534.4828	TFB2M	293.403
TFCP2L1	63.4038	TFCP2L1	1969.3426
TFCP2	523.3593	TFCP2	563.1884
TFDP1	1418.7987	TFDP1	1233.11
TFDP2	204.6719	TFDP2	259.3392
TFDP3	35.5951	TFDP3	65.4025
TFE3	1593.9933	TFE3	1281.7077
TFEB	327.03	TFEB	527.3078
TFEC	104.0044	TFEC	134.4385
TFF1	2493.8821	TFF1	356.9888
TFF3	4265.8509	TFF3	1448.8475
TFG	1889.8776	TFG	1572.3856
TFIP11	756.4461	TFIP11	777.8494
TFPI2	16.129	TFPI2	59.9523
TFPI	430.4783	TFPI	826.6152
TFPT	240.6007	TFPT	187.4463
TFR2	57.2859	removed	removed
TFRC	3326.4739	TFRC	2019.757
removed	removed	TF	368.3434
TGDS	181.8687	TGDS	204.8371
TGFA	30.5895	TGFA	396.5028
TGFB1I1	1017.7976	TGFB1I1	928.3524
TGFB1	1906.5628	TGFB1	640.8539
TGFB2	916.574	TGFB2	779.8342
TGFB3	1502.2247	TGFB3	809.3562
TGFBI	11713.0145	TGFBI	2028.8407
TGFBR1	2709.1212	TGFBR1	2259.1121
TGFBR2	2779.7553	TGFBR2	6113.319
TGFBR3	449.3882	TGFBR3	2734.1887
TGFBRAP1	332.0356	TGFBRAP1	461.9053
TGIF1	1235.8176	TGIF1	1240.377
TGIF2	602.5528	TGIF2	633.9503
TGM1	20.0222	TGM1	42.2391
TGM2	3735.2614	TGM2	747.5871
removed	removed	TGM5	21.8008
TGOLN2	7551.168	TGOLN2	7784.7167
TGS1	640.7119	TGS1	540.4792
TG	13.3482	TG	9.0837
TH1L	1661.8465	TH1L	1740.8879
THADA	1083.426	THADA	1065.5161
THAP10	50.0556	THAP10	33.1554
THAP11	447.7197	THAP11	443.7379
THAP1	223.0256	THAP1	216.6458
THAP2	106.7853	THAP2	104.9165
THAP3	299.2047	THAP3	216.4778
THAP4	1212.4583	THAP4	887.4759
THAP5	507.2303	THAP5	579.0848
THAP6	265.2948	THAP6	325.6501
THAP7	236.9299	THAP7	217.5542
THAP8	166.2959	THAP8	94.0161
THAP9	93.4372	THAP9	146.2473
THBD	1157.9533	THBD	722.1528
THBS1	39572.8587	THBS1	13206.3132
THBS2	35828.1424	THBS2	7189.7354
THBS3	1099.5551	THBS3	1067.3964
THBS4	2703.0033	THBS4	279.3233
removed	removed	THEG	5.9044
THEM4	459.3993	THEM4	607.2442
THEMIS	6.1179	THEMIS	28.1594
THG1L	270.3003	THG1L	135.8011
THNSL1	244.7164	THNSL1	260.2475
THNSL2	1060.6229	THNSL2	1102.305
THOC1	387.0968	THOC1	464.6304
THOC2	1275.8621	THOC2	1545.1346
THOC3	645.1613	THOC3	523.2202
