gene_id	TCGA-BH-A209-01A-11R-A157-07	gene_id	TCGA-BH-A209-11A-42R-A157-07
ANLN	2522.0479	ANLN	86.0444
ANO10	908.5528	ANO10	828.2153
ANO1	861.4975	ANO1	7085.7403
ANO2	60.6688	ANO2	76.315
removed	removed	ANO3	94.2536
removed	removed	ANO4	10.6415
ANO5	10.654	ANO5	124.3539
ANO6	1423.794	ANO6	5847.9781
ANO7	11.5419	ANO7	21.5871
ANO8	178.4552	ANO8	196.7163
ANO9	317.5496	ANO9	89.3889
ANP32A	3717.6679	ANP32A	2228.3369
ANP32B	5120.4498	ANP32B	2290.6659
ANP32E	1451.6129	ANP32E	1124.3539
ANPEP	7318.4374	ANPEP	2991.4868
ANTXR1	1390.9441	ANTXR1	5229.5531
ANTXR2	825.6881	ANTXR2	3008.5132
ANUBL1	306.0077	ANUBL1	270.599
ANXA10	5.623	removed	removed
ANXA11	2736.0166	ANXA11	3670.7206
removed	removed	ANXA13	5.7768
ANXA1	2051.7905	ANXA1	13429.3098
ANXA2P1	60.3729	ANXA2P1	69.626
ANXA2P2	4938.7393	ANXA2P2	4859.8358
ANXA2	14177.5673	ANXA2	14204.3174
ANXA3	452.5007	ANXA3	1393.7367
ANXA4	1822.1367	ANXA4	2062.0249
ANXA5	5718.8517	ANXA5	10291.882
ANXA6	4665.5815	ANXA6	6327.7592
ANXA7	3142.0539	ANXA7	3442.6877
removed	removed	ANXA8L2	568.2578
ANXA8	10.3581	ANXA8	1291.958
ANXA9	213.3767	ANXA9	140.7723
AOAH	605.8005	AOAH	249.3159
AOC2	12.7257	AOC2	76.0109
AOC3	324.6523	AOC3	10199.7568
AOX1	163.6579	AOX1	1988.1423
AP1AR	1367.2684	AP1AR	572.8185
AP1B1	1664.3978	AP1B1	2270.2949
AP1G1	2447.4697	AP1G1	2931.5901
AP1G2	1217.443	AP1G2	682.5783
AP1M1	1048.2391	AP1M1	850.4105
AP1M2	3134.9512	AP1M2	664.9438
AP1S1	947.6176	AP1S1	471.2679
AP1S2	508.7304	AP1S2	654.3022
AP1S3	531.2223	AP1S3	103.0708
AP2A1	835.3832	AP2A1	1179.4254
AP2A2	1440.071	AP2A2	1595.0137
AP2B1	9671.2045	AP2B1	6941.3196
AP2M1	7619.414	AP2M1	4833.6881
AP2S1	962.4149	AP2S1	764.6701
AP3B1	1212.4889	AP3B1	1476.1326
AP3B2	15.9811	AP3B2	55.9441
AP3D1	2258.3605	AP3D1	1910.9152
AP3M1	1643.6816	AP3M1	1804.4998
AP3M2	657.591	AP3M2	647.3092
AP3S1	1000.5919	AP3S1	1191.8516
AP3S2	1880.3759	AP3S2	1696.7619
AP4B1	446.1497	AP4B1	374.6488
AP4E1	364.309	AP4E1	430.83
AP4M1	427.7301	AP4M1	254.5394
AP4S1	63.6283	AP4S1	106.1113
APAF1	467.298	APAF1	588.0207
APBA1	97.3661	APBA1	408.0268
APBA2	113.6431	APBA2	67.4977
APBA3	90.2634	APBA3	94.2536
APBB1IP	775.0814	APBB1IP	898.4494
APBB1	219.5916	APBB1	526.2998
APBB2	1138.5025	APBB2	2935.2387
APBB3	133.4714	APBB3	210.7023
APC2	5.6703	removed	removed
APCDD1L	6.5108	APCDD1L	294.9225
APCDD1	248.8902	APCDD1	1131.0429
APC	608.76	APC	1458.194
APEH	1879.8461	APEH	1217.3913
APEX1	2979.5798	APEX1	2269.9909
APEX2	1005.327	APEX2	380.6628
APH1A	7232.9091	APH1A	3374.2779
APH1B	440.6629	APH1B	751.2922
API5	3651.6721	API5	3112.4962
APIP	379.34	APIP	290.9881
APITD1	323.0571	APITD1	163.381
APLF	82.8648	APLF	120.7054
APLNR	542.1722	APLNR	1306.7802
APLN	62.7405	APLN	179.9939
APLP1	21.0121	APLP1	31.9246
APLP2	15088.7837	APLP2	16198.5406
APOA1BP	3053.2702	APOA1BP	816.9656
APOB48R	329.0914	APOB48R	53.8157
APOBEC3A	165.7295	APOBEC3A	33.1408
APOBEC3B	157.739	APOBEC3B	42.5661
APOBEC3C	463.4507	APOBEC3C	498.0237
APOBEC3D	273.7496	APOBEC3D	113.1043
APOBEC3F	332.3468	APOBEC3F	299.1791
APOBEC3G	983.1311	APOBEC3G	427.4856
APOBEC3H	37.881	APOBEC3H	10.9456
APOBEC4	6.2149	removed	removed
removed	removed	APOB	394.0407
APOC1	2695.1761	APOC1	473.7002
APOC2	92.0391	APOC2	23.1073
APOD	839.8935	APOD	20757.069
APOE	5114.5309	APOE	1229.8571
APOF	5.9189	removed	removed
APOL1	2307.1915	APOL1	2855.5792
APOL2	1022.1959	APOL2	1133.1712
APOL3	1321.6928	APOL3	2291.882
APOL4	335.8982	APOL4	550.9273
APOL6	3483.575	APOL6	8051.3834
APOLD1	324.3563	APOLD1	1478.869
APOM	12.1338	APOM	31.9246
APOOL	133.1755	APOOL	296.1386
APOO	382.6576	APOO	142.2925
APPBP2	984.3149	APPBP2	1502.2803
APPL1	2232.0213	APPL1	2120.7054
APPL2	875.7029	APPL2	1217.6953
APP	11863.5691	APP	25850.1064
APRT	992.8973	APRT	635.1475
APTX	416.0994	APTX	461.8425
AQP11	28.4108	AQP11	27.668
AQP1	1867.4164	AQP1	13507.817
AQP3	255.9929	AQP3	384.0073
AQP4	13.6135	AQP4	51.0794
removed	removed	AQP5	373.6698
removed	removed	AQP6	12.7698
removed	removed	AQP7P1	220.7358
removed	removed	AQP7P3	10.0334
AQP7	17.4608	AQP7	1174.2171
AQP9	132.2877	AQP9	96.0778
AQPEP	5.327	AQPEP	212.2074
AQR	1676.8275	AQR	1349.0423
ARAF	1040.5445	ARAF	1071.1462
ARAP1	1684.7499	ARAP1	1718.1514
ARAP2	662.918	ARAP2	543.0222
ARAP3	257.1767	ARAP3	713.5908
ARCN1	6163.3619	ARCN1	4719.9757
ARC	45.5756	ARC	41.35
AREG	126.3687	AREG	157.7987
ARF1	12043.208	ARF1	6130.1307
ARF3	4884.8772	ARF3	4563.3931
ARF4	5796.6854	ARF4	4186.9869
ARF5	2384.9009	ARF5	1410.453
ARF6	5282.0361	ARF6	3169.6564
ARFGAP1	889.9083	ARFGAP1	559.1365
ARFGAP2	2421.7224	ARFGAP2	1480.3892
ARFGAP3	703.1666	ARFGAP3	1286.4092
ARFGEF1	3895.3832	ARFGEF1	1995.6005
ARFGEF2	1581.533	ARFGEF2	2532.6847
ARFIP1	1014.2054	ARFIP1	1220.4317
ARFIP2	1559.929	ARFIP2	959.5622
ARFRP1	261.6159	ARFRP1	294.6184
ARG2	229.3815	ARG2	178.3794
ARGLU1	1101.8053	ARGLU1	2353.6029
ARHGAP10	145.6052	ARHGAP10	641.8364
ARHGAP11A	1503.9953	ARHGAP11A	116.1447
ARHGAP11B	89.9674	ARHGAP11B	5.3268
ARHGAP12	675.9396	ARHGAP12	1233.5056
ARHGAP15	236.7564	ARHGAP15	151.7178
ARHGAP17	1109.2039	ARHGAP17	1491.0307
ARHGAP18	966.8541	ARHGAP18	1076.619
ARHGAP19	465.8183	ARHGAP19	740.9547
ARHGAP1	2320.805	ARHGAP1	3895.713
ARHGAP20	19.2365	ARHGAP20	369.7172
ARHGAP21	2454.2764	ARHGAP21	3440.8635
ARHGAP22	106.5404	ARHGAP22	71.4503
ARHGAP23	209.2335	ARHGAP23	863.7884
ARHGAP24	519.9763	ARHGAP24	527.516
ARHGAP25	1048.2391	ARHGAP25	634.8434
ARHGAP26	348.3279	ARHGAP26	1245.9714
ARHGAP27	801.1128	ARHGAP27	474.8829
ARHGAP28	60.9648	ARHGAP28	251.1402
ARHGAP29	4620.8938	ARHGAP29	3410.4591
ARHGAP30	1873.0394	ARHGAP30	584.9802
ARHGAP31	812.9624	ARHGAP31	2130.1307
ARHGAP32	1279.9645	ARHGAP32	1242.931
ARHGAP33	70.1391	ARHGAP33	76.9231
removed	removed	ARHGAP36	6.993
ARHGAP39	380.29	ARHGAP39	110.6719
ARHGAP42	73.6904	ARHGAP42	300.3709
ARHGAP4	409.2927	ARHGAP4	288.2335
ARHGAP5	1430.6008	ARHGAP5	3211.6145
ARHGAP6	15.9811	ARHGAP6	217.0873
ARHGAP8	107.7745	ARHGAP8	201.3013
ARHGAP9	390.9441	ARHGAP9	149.2855
ARHGDIA	5172.2403	ARHGDIA	3083.308
ARHGDIB	8397.7508	ARHGDIB	4739.7385
removed	removed	ARHGDIG	9.1213
ARHGEF10L	275.8212	ARHGEF10L	626.3302
ARHGEF10	164.5457	ARHGEF10	1123.7458
ARHGEF11	1653.7437	ARHGEF11	1262.9979
ARHGEF12	4810.5949	ARHGEF12	6479.7811
ARHGEF15	172.2403	ARHGEF15	1408.3308
ARHGEF16	245.3389	ARHGEF16	102.4628
ARHGEF17	720.9234	ARHGEF17	1347.8261
ARHGEF18	1882.2137	ARHGEF18	614.1684
ARHGEF19	166.3214	ARHGEF19	205.5336
ARHGEF1	1075.1702	ARHGEF1	786.5613
ARHGEF2	2035.8094	ARHGEF2	1735.1779
removed	removed	ARHGEF33	13.986
ARHGEF35	606.3924	ARHGEF35	531.7726
ARHGEF37	239.7159	ARHGEF37	1242.931
ARHGEF38	30.1864	ARHGEF38	26.7559
ARHGEF3	1493.0453	ARHGEF3	1036.1812
ARHGEF4	114.5309	ARHGEF4	250.5321
ARHGEF5	470.2575	ARHGEF5	400.4257
ARHGEF6	1310.1509	ARHGEF6	3091.8212
ARHGEF7	899.9704	ARHGEF7	1942.8398
ARHGEF9	354.5428	ARHGEF9	1029.1882
ARID1A	3727.4342	ARID1A	2601.0946
ARID1B	1899.9704	ARID1B	2114.3205
ARID2	882.2137	ARID2	1082.6999
ARID3A	57.4134	ARID3A	31.9246
ARID3B	195.3241	ARID3B	82.6999
ARID4A	629.1802	ARID4A	916.388
ARID4B	1528.8547	ARID4B	1514.0559
ARID5A	356.3184	ARID5A	867.741
ARID5B	1461.971	ARID5B	4340.225
ARIH1	1872.1515	ARIH1	2166.92
ARIH2	2085.5283	ARIH2	1569.17
ARL10	13.6135	ARL10	59.2885
ARL11	200.6511	ARL11	84.8282
ARL13B	177.2714	ARL13B	338.4007
ARL15	114.8269	ARL15	733.0496
ARL16	607.5762	ARL16	352.0827
ARL17A	101.1098	ARL17A	82.7486
ARL1	2576.7979	ARL1	2399.5135
ARL2BP	1318.4374	ARL2BP	1852.2347
ARL2	853.211	ARL2	902.0979
ARL3	467.298	ARL3	494.0711
ARL4A	771.53	ARL4A	1431.7422
ARL4C	1013.3175	ARL4C	1515.6583
ARL4D	155.3714	ARL4D	157.4947
ARL5A	1459.3075	ARL5A	1053.8157
ARL5B	284.1077	ARL5B	305.564
ARL6IP1	7332.3468	ARL6IP1	5313.4691
ARL6IP4	1504.2912	ARL6IP4	763.4539
ARL6IP5	3551.9384	ARL6IP5	5316.8136
ARL6IP6	387.9846	ARL6IP6	246.8836
ARL6	144.7174	ARL6	83.9161
ARL8A	2141.462	ARL8A	819.398
ARL8B	2861.4975	ARL8B	2375.19
ARL9	43.7999	ARL9	6.993
ARMC10	1648.9435	ARMC10	1100.1368
ARMC1	2209.8254	ARMC1	786.8653
ARMC2	47.9432	ARMC2	59.2885
ARMC3	28.4108	removed	removed
removed	removed	ARMC4	7.9051
ARMC5	101.5093	ARMC5	154.1502
ARMC6	1009.1743	ARMC6	319.2004
ARMC7	440.6629	ARMC7	247.1876
ARMC8	1056.8215	ARMC8	889.6321
ARMC9	573.2465	ARMC9	202.7972
ARMCX1	408.7008	ARMCX1	774.0955
ARMCX2	653.4478	ARMCX2	818.1818
ARMCX3	936.9636	ARMCX3	2033.1408
ARMCX5	191.4768	ARMCX5	368.8051
ARMCX6	189.1092	ARMCX6	226.2086
ARNT2	395.6792	ARNT2	327.7592
ARNTL2	77.5377	ARNTL2	98.8142
ARNTL	163.9538	ARNTL	183.3384
ARNT	1576.7979	ARNT	1818.7899
ARPC1A	3459.4821	ARPC1A	2011.5324
ARPC1B	2868.1296	ARPC1B	1381.2922
ARPC2	7661.1423	ARPC2	4435.3907
ARPC3	5743.1193	ARPC3	3021.2831
ARPC4	4219.2661	ARPC4	2413.8097
ARPC5L	1048.5351	ARPC5L	512.9219
ARPC5	5684.522	ARPC5	3211.3104
ARPM1	33.7378	ARPM1	33.7489
ARPP19	5113.3471	ARPP19	5252.3563
ARRB1	221.9592	ARRB1	1016.1143
ARRB2	1014.2054	ARRB2	714.5029
ARRDC1	427.0494	ARRDC1	323.1985
ARRDC2	661.4383	ARRDC2	548.495
ARRDC3	1139.3904	ARRDC3	4335.9684
ARRDC4	350.1036	ARRDC4	1737.0021
ARSA	324.3563	ARSA	554.2718
ARSB	322.8766	ARSB	397.6893
ARSD	1668.245	ARSD	2281.8486
removed	removed	ARSE	27.3639
ARSG	263.9834	ARSG	200.6689
ARSH	11.5419	removed	removed
ARSI	45.8716	ARSI	27.972
ARSJ	48.5351	ARSJ	144.1168
ARSK	90.5593	ARSK	220.1277
ART3	7.3986	ART3	9.7294
removed	removed	ART4	18.8507
removed	removed	ART5	7.6011
ARTN	94.9985	removed	removed
ARV1	583.0127	ARV1	352.0827
ARVCF	58.5972	ARVCF	183.9465
AR	162.7701	AR	534.2049
AS3MT	288.8429	AS3MT	196.7711
ASAH1	2440.9589	ASAH1	6168.4403
ASAH2B	41.1364	ASAH2B	11.5537
ASAH2	5.327	ASAH2	6.993
ASAM	250.9618	ASAM	1126.4822
ASAP1	3000.8878	ASAP1	1811.4929
ASAP2	1306.3036	ASAP2	1189.4193
ASAP3	371.1157	ASAP3	978.4129
ASB13	1486.8304	ASB13	649.1335
ASB14	16.573	ASB14	17.9386
ASB16	15.0932	ASB16	5.1627
ASB1	390.947	ASB1	510.5959
ASB2	32.85	ASB2	47.7349
ASB3	250.6659	ASB3	278.2001
ASB6	654.0781	ASB6	506.4366
ASB7	443.9183	ASB7	525.9957
ASB8	830.4232	ASB8	855.2752
ASB9	19.2365	ASB9	61.7209
ASCC1	572.6546	ASCC1	436.6069
ASCC2	731.5774	ASCC2	937.671
ASCC3	1770.0503	ASCC3	1493.159
ASCL1	9.4703	removed	removed
ASCL2	21.9	ASCL2	15.2022
ASCL4	9.1743	removed	removed
ASF1A	734.5368	ASF1A	560.0486
ASF1B	1393.3116	ASF1B	55.336
ASGR1	7.6946	ASGR1	10.6415
ASGR2	11.2459	removed	removed
ASH1L	2281.1009	ASH1L	3589.2186
ASH2L	2829.8313	ASH2L	1252.3563
ASL	370.5238	ASL	296.7467
ASMTL	258.9524	ASMTL	421.6905
ASNA1	2961.5271	ASNA1	709.0301
ASNSD1	1991.1216	ASNSD1	1097.9021
ASNS	600.4735	ASNS	448.4646
removed	removed	ASPA	165.3998
ASPHD1	15.6851	ASPHD1	9.7294
ASPHD2	232.6132	ASPHD2	56.2481
ASPH	6054.087	ASPH	11175.3573
ASPM	1319.6212	ASPM	52.5996
ASPN	448.6534	ASPN	1121.9216
ASPRV1	15.8716	ASPRV1	51.5111
ASPSCR1	367.5644	ASPSCR1	150.8057
ASRGL1	99.4377	ASRGL1	251.7483
ASS1	3350.9914	ASS1	2480.6932
ASTE1	262.0272	ASTE1	269.7051
removed	removed	ASTN1	24.0195
ASTN2	46.4635	ASTN2	195.8042
ASXL1	1795.5016	ASXL1	2030.1003
ASXL2	598.1059	ASXL2	1146.5491
removed	removed	ASXL3	51.3834
ATAD1	1179.9349	ATAD1	1409.2429
ATAD2B	441.2548	ATAD2B	427.4856
ATAD2	3917.4312	ATAD2	392.2165
ATAD3A	559.0411	ATAD3A	171.1766
ATAD3B	264.5753	ATAD3B	89.0848
ATAD3C	306.5996	ATAD3C	113.1043
ATAD5	155.0755	ATAD5	58.6804
ATE1	243.2672	ATE1	349.0423
ATF1	441.2548	ATF1	536.6373
ATF2	756.1409	ATF2	707.2058
ATF3	782.1841	ATF3	1614.1684
ATF4	4538.3249	ATF4	6399.8176
ATF5	1372.5954	ATF5	594.4056
ATF6B	1526.1912	ATF6B	1355.7312
ATF6	2048.2391	ATF6	1823.6546
ATF7IP2	151.5241	ATF7IP2	144.4208
ATF7IP	1517.0169	ATF7IP	1656.7346
ATF7	990.6274	ATF7	2545.8346
ATG10	51.4945	ATG10	104.5911
ATG12	483.2791	ATG12	605.9593
ATG16L1	1328.2036	ATG16L1	675.5853
ATG16L2	247.3631	ATG16L2	213.9678
ATG2A	422.3143	ATG2A	420.7966
ATG2B	776.2652	ATG2B	1481.9094
ATG3	1138.2066	ATG3	836.1204
ATG4A	292.3942	ATG4A	371.2375
ATG4B	1073.6904	ATG4B	520.523
ATG4C	290.0266	ATG4C	297.0508
ATG4D	559.6567	ATG4D	148.571
ATG5	1139.3904	ATG5	996.6555
ATG7	743.646	ATG7	604.5272
ATG9A	1677.0553	ATG9A	1203.6637
ATG9B	29.6478	ATG9B	14.208
ATHL1	320.2131	ATHL1	262.9979
ATIC	6224.3267	ATIC	1432.6543
ATL1	90.5593	ATL1	515.6583
ATL2	780.1125	ATL2	1985.1019
ATL3	846.4043	ATL3	788.6896
ATMIN	1263.0956	ATMIN	2265.4302
ATM	1449.5413	ATM	1616.6008
ATN1	3833.9745	ATN1	4425.6613
ATOH8	24.2675	ATOH8	773.7914
ATOX1	623.5573	ATOX1	608.6957
ATP10A	734.8328	ATP10A	353.6029
removed	removed	ATP10B	12.4658
ATP10D	361.9414	ATP10D	760.7175
ATP11A	645.4572	ATP11A	1158.1028
ATP11B	627.1086	ATP11B	1595.3177
ATP11C	495.7088	ATP11C	962.6026
ATP13A1	2759.6922	ATP13A1	861.9641
ATP13A2	919.7988	ATP13A2	711.7665
ATP13A3	4020.4202	ATP13A3	2761.3256
ATP13A4	7.3986	ATP13A4	146.5491
removed	removed	ATP13A5	126.4822
ATP1A1	7731.5182	ATP1A1	15866.8227
ATP1A2	5.623	ATP1A2	1005.7768
ATP1A3	35.2175	ATP1A3	12.4658
ATP1A4	10.95	ATP1A4	8.8173
ATP1B1	1147.1708	ATP1B1	2974.3721
ATP1B2	11.5419	ATP1B2	164.7917
ATP1B3	3010.95	ATP1B3	2190.3314
ATP2A1	10.654	removed	removed
ATP2A2	9083.7526	ATP2A2	6486.166
ATP2A3	1274.3415	ATP2A3	574.9468
ATP2B1	576.7979	ATP2B1	2078.1393
removed	removed	ATP2B2	13.682
ATP2B4	5552.8263	ATP2B4	7545.7586
ATP2C1	3192.5451	ATP2C1	3271.4929
ATP2C2	75.7621	ATP2C2	219.8237
ATP5A1	10007.1027	ATP5A1	8498.0237
ATP5B	19907.665	ATP5B	9002.7364
ATP5C1	6151.8201	ATP5C1	2538.7656
ATP5D	296.2415	ATP5D	255.3968
ATP5EP2	34.3297	ATP5EP2	33.1408
ATP5E	4106.5404	ATP5E	3207.0538
ATP5F1	2835.4543	ATP5F1	2392.2165
ATP5G1	1586.2681	ATP5G1	590.453
ATP5G2	5399.2305	ATP5G2	3774.0955
ATP5G3	6895.8272	ATP5G3	2440.8635
ATP5H	2453.6845	ATP5H	1668.2882
ATP5I	1185.4099	ATP5I	769.8389
ATP5J2	2267.2388	ATP5J2	904.2262
ATP5J	1760.367	ATP5J	1567.6467
ATP5L	3843.7408	ATP5L	2236.242
ATP5O	3301.5685	ATP5O	2310.1247
ATP5SL	654.3356	ATP5SL	616.9048
ATP5S	103.8769	ATP5S	151.4138
ATP6AP1L	67.7715	ATP6AP1L	62.633
ATP6AP1	2891.388	ATP6AP1	2449.3767
ATP6AP2	2924.2379	ATP6AP2	3802.0675
ATP6V0A1	910.3285	ATP6V0A1	1369.1092
ATP6V0A2	590.1154	ATP6V0A2	607.7835
ATP6V0A4	82.5688	ATP6V0A4	215.0684
ATP6V0B	2496.5966	ATP6V0B	878.3825
ATP6V0C	1142.0539	ATP6V0C	1269.0787
ATP6V0D1	1366.0846	ATP6V0D1	1497.1116
ATP6V0D2	17.7567	ATP6V0D2	24.0195
ATP6V0E1	3341.8171	ATP6V0E1	3016.1143
ATP6V0E2	1282.6162	ATP6V0E2	560.3527
ATP6V1A	3181.4146	ATP6V1A	2252.0523
ATP6V1B1	31.6662	ATP6V1B1	980.2372
ATP6V1B2	2490.9737	ATP6V1B2	2211.6145
ATP6V1C1	3143.2376	ATP6V1C1	1737.3062
ATP6V1C2	136.7357	ATP6V1C2	74.9133
ATP6V1D	1253.0334	ATP6V1D	1223.4722
ATP6V1E1	1541.8763	ATP6V1E1	2224.6884
ATP6V1E2	73.6904	ATP6V1E2	100.9425
ATP6V1F	2115.7088	ATP6V1F	1079.3524
ATP6V1G1	1611.1276	ATP6V1G1	1647.9173
ATP6V1G2	16.573	ATP6V1G2	28.5801
ATP6V1H	1492.7493	ATP6V1H	1190.6355
ATP7A	237.3483	ATP7A	815.1414
ATP7B	172.2403	ATP7B	219.2156
ATP8A1	592.7789	ATP8A1	1141.0763
removed	removed	ATP8A2	10.0334
ATP8B1	803.8266	ATP8B1	1267.969
ATP8B2	916.5434	ATP8B2	1284.2809
ATP8B3	30.1864	ATP8B3	27.972
ATP8B4	97.662	ATP8B4	381.5749
ATP8B5P	18.6446	ATP8B5P	29.4922
ATP9A	1223.1429	ATP9A	3740.6507
ATP9B	250.6659	ATP9B	464.8829
ATPAF1	1327.1648	ATPAF1	1389.2977
ATPAF2	242.6753	ATPAF2	191.6783
ATPBD4	144.4214	ATPBD4	133.1712
ATPIF1	1847.2921	ATPIF1	655.5184
ATRIP	479.2098	ATRIP	189.8753
removed	removed	ATRNL1	110.0638
ATRN	1759.3963	ATRN	2261.4777
ATRX	1190.293	ATRX	3171.7847
ATR	860.6096	ATR	1159.3189
ATXN10	1469.6656	ATXN10	2111.28
ATXN1L	1024.8594	ATXN1L	1897.8413
ATXN1	578.2776	ATXN1	1148.6774
ATXN2L	1926.0136	ATXN2L	1644.8769
ATXN2	1437.1116	ATXN2	876.5582
ATXN3	501.3318	ATXN3	632.4111
ATXN7L1	253.3294	ATXN7L1	340.8331
ATXN7L2	115.7147	ATXN7L2	48.343
ATXN7L3B	3578.8695	ATXN7L3B	3847.37
ATXN7L3	2143.8295	ATXN7L3	1023.1073
ATXN7	1179.6389	ATXN7	1030.7084
AUH	277.301	AUH	322.2864
AUP1	3047.736	AUP1	1397.1572
AURKAIP1	630.364	AURKAIP1	342.9614
AURKAPS1	40.8405	AURKAPS1	5.7768
AURKA	1171.6484	AURKA	62.633
AURKB	451.317	AURKB	18.8507
AURKC	7.3986	AURKC	7.6011
AUTS2	2089.0796	AUTS2	1938.5832
AVEN	217.52	AVEN	175.4333
AVIL	88.1918	AVIL	49.5591
AVL9	480.0237	AVL9	399.2095
AVPI1	79.0175	AVPI1	259.9574
AVPR1A	29.2986	AVPR1A	229.249
removed	removed	AVPR2	131.955
AXIN1	486.8304	AXIN1	336.8805
AXIN2	141.7579	AXIN2	349.6503
AXL	1182.3025	AXL	1908.1788
AZGP1	6498.6682	AZGP1	17322.8945
AZI1	129.3282	AZI1	76.619
AZI2	1118.6742	AZI2	1437.519
AZIN1	15550.7547	AZIN1	4305.564
B2M	92367.8603	B2M	110380.9669
B3GALNT1	1021.0121	B3GALNT1	476.7407
B3GALNT2	1355.0991	B3GALNT2	863.3019
removed	removed	B3GALT1	33.1408
B3GALT2	8.8784	B3GALT2	23.4114
B3GALT4	72.8026	B3GALT4	103.983
removed	removed	B3GALT5	112.8002
B3GALT6	549.8668	B3GALT6	375.4941
B3GALTL	361.3495	B3GALTL	372.4536
B3GAT1	14.5013	B3GAT1	110.0638
removed	removed	B3GAT2	12.1192
B3GAT3	755.253	B3GAT3	253.5725
B3GNT1	302.4563	B3GNT1	529.3402
B3GNT2	1070.731	B3GNT2	1048.0389
B3GNT3	67.4756	B3GNT3	271.8151
B3GNT5	79.9053	B3GNT5	366.3728
B3GNT7	184.3741	B3GNT7	95.4697
B3GNT8	15.0932	B3GNT8	32.2286
B3GNT9	116.7446	B3GNT9	251.6753
B3GNTL1	97.662	B3GNTL1	48.349
B4GALNT1	10.654	B4GALNT1	30.2888
removed	removed	B4GALNT3	71.7543
B4GALNT4	161.5863	B4GALNT4	46.2147
B4GALT1	4554.8979	B4GALT1	3447.8565
B4GALT2	962.119	B4GALT2	665.2478
B4GALT3	2008.2865	B4GALT3	675.2812
B4GALT4	802.0124	B4GALT4	429.6139
B4GALT5	1586.5641	B4GALT5	2680.1459
B4GALT6	21.9	B4GALT6	156.5825
B4GALT7	360.1657	B4GALT7	256.3089
B9D1	52.7523	B9D1	86.5278
B9D2	34.9216	B9D2	40.7419
BAALC	52.9743	BAALC	273.0313
BACE1	631.8437	BACE1	1529.0362
BACE2	618.2302	BACE2	1391.9124
BACH1	577.3898	BACH1	1140.7723
BACH2	187.6295	BACH2	383.3992
BAD	311.8319	BAD	368.7717
BAG1	1480.5801	BAG1	1117.668
BAG2	66.2918	BAG2	143.8127
BAG3	846.1083	BAG3	1361.5081
BAG4	457.8278	BAG4	301.3074
BAG5	1466.1142	BAG5	1767.4065
removed	removed	BAGE2	6.9504
BAHCC1	83.7526	BAHCC1	342.3533
BAHD1	442.7345	BAHD1	567.9538
BAI1	8.8784	BAI1	15.2022
BAI2	12.1338	BAI2	60.5047
removed	removed	BAI3	18.2426
BAIAP2L1	1062.1486	BAIAP2L1	393.1286
removed	removed	BAIAP2L2	6.993
BAIAP2	767.9787	BAIAP2	545.4545
BAIAP3	44.4569	BAIAP3	93.8492
BAK1	668.245	BAK1	257.221
BAMBI	4195.916	BAMBI	375.4941
BANF1	2929.565	BANF1	1605.6552
BANK1	390.6481	BANK1	217.9994
BANP	199.4673	BANP	161.1432
BAP1	1729.8017	BAP1	1112.4962
BARD1	379.1062	BARD1	79.0514
BARX2	46.7594	BARX2	432.3503
BASP1	856.1705	BASP1	491.9428
BAT1	3486.2385	BAT1	4888.1119
BAT2L1	3589.2897	BAT2L1	5816.3819
BAT2L2	7007.6946	BAT2L2	5857.4035
BAT2	4425.2737	BAT2	4624.81
BAT3	2789.8787	BAT3	2972.6361
BAT4	194.7322	BAT4	178.1697
BAT5	620.8938	BAT5	562.481
BATF2	926.9015	BATF2	288.5375
BATF3	30.7783	BATF3	40.4378
BATF	253.3294	BATF	69.9301
BAX	413.14	BAX	287.0173
BAZ1A	2350.3995	BAZ1A	1264.8221
BAZ1B	3664.1018	BAZ1B	2537.5494
BAZ2A	3666.2149	BAZ2A	2986.017
BAZ2B	632.335	BAZ2B	1466.8927
BBC3	35.2175	BBC3	38.6136
removed	removed	BBOX1	573.7306
BBS10	436.5197	BBS10	744.9073
BBS12	85.8242	BBS12	238.0663
BBS1	426.4575	BBS1	974.1563
BBS2	766.203	BBS2	1255.0927
BBS4	246.2267	BBS4	348.4342
BBS5	176.0491	BBS5	214.7096
BBS7	262.2078	BBS7	335.9684
BBS9	247.7064	BBS9	352.6908
BBX	2209.8254	BBX	2765.8863
BCAM	1243.8591	BCAM	2971.4199
removed	removed	BCAN	21.8912
BCAP29	1096.7742	BCAP29	1730.9213
BCAP31	3439.1832	BCAP31	4196.1082
BCAR1	385.0252	BCAR1	489.5105
BCAR3	1056.2297	BCAR3	614.1684
BCAS1	738.6801	BCAS1	129.5227
BCAS2	918.1592	BCAS2	772.4992
BCAS3	350.3995	BCAS3	564.3053
BCAS4	932.8204	BCAS4	625.114
BCAT1	462.2669	BCAT1	476.4366
BCAT2	265.1672	BCAT2	309.5166
BCCIP	1444.1876	BCCIP	1057.4886
BCDIN3D	318.6919	BCDIN3D	244.1958
removed	removed	BCHE	149.2855
BCKDHA	350.6955	BCKDHA	569.6808
BCKDHB	438.5913	BCKDHB	500.7601
BCKDK	621.1897	BCKDK	736.394
BCL10	524.1196	BCL10	522.3472
BCL11A	145.0133	BCL11A	258.4372
BCL11B	402.7819	BCL11B	199.1487
BCL2A1	258.9524	BCL2A1	44.9985
removed	removed	BCL2L10	6.0809
BCL2L11	2136.7268	BCL2L11	912.7394
