gene_id	TCGA-BH-A0B7-01A-12R-A115-07	gene_id	TCGA-BH-A0B7-11A-34R-A115-07
CS	5566.8335	CS	3315.4942
CT62	31.8084	CT62	116.53
CTAG1B	172.9807	removed	removed
removed	removed	CTAGE1	5.6107
CTAGE4	65.7613	CTAGE4	96.6767
CTAGE5	837.7663	CTAGE5	1096.9659
CTAGE6	5.361	CTAGE6	11.653
CTAGE9	214.7963	CTAGE9	330.5999
CTBP1	2600.9078	CTBP1	1956.2538
CTBP2	2367.4053	CTBP2	2492.0155
CTBS	597.8699	CTBS	648.675
CTCFL	5.7827	CTCFL	8.7225
CTCF	1469.9786	CTCF	1919.2922
CTDP1	566.1187	CTDP1	444.5404
CTDSP1	3199.0708	CTDSP1	2880.8804
CTDSP2	4153.6812	CTDSP2	7597.7557
CTDSPL2	756.2545	CTDSPL2	1050.9279
CTDSPL	1612.9378	CTDSPL	2375.4855
CTF1	31.8084	CTF1	212.7751
CTGF	11449.6069	CTGF	12543.8066
CTHRC1	1663.331	CTHRC1	80.2762
CTH	83.9886	CTH	90.2028
CTLA4	48.2487	CTLA4	6.9055
CTNNA1	12745.1751	CTNNA1	9208.0276
CTNNAL1	216.9407	CTNNAL1	489.8576
CTNNB1	10405.218	CTNNB1	19392.9089
CTNNBIP1	2409.5783	CTNNBIP1	1042.7277
CTNNBL1	630.8077	CTNNBL1	757.445
CTNND1	7998.213	CTNND1	11425.9819
CTNND2	208.7205	CTNND2	190.3323
CTNS	324.7927	CTNS	362.5162
CTPS2	1012.8663	CTPS2	833.8369
CTPS	960.3288	CTPS	343.9793
CTR9	1532.5232	CTR9	2023.306
CTRL	5.361	removed	removed
CTSA	2760.7756	CTSA	1030.6819
CTSB	22751.6083	CTSB	9075.9603
CTSC	1977.1265	CTSC	972.3781
CTSD	44530.0214	CTSD	6736.2969
CTSF	1649.7498	CTSF	1675.4424
CTSG	61.8299	removed	removed
CTSH	3148.6776	CTSH	1295.2093
CTSK	5090.4217	CTSK	1407.4234
CTSL1	1728.3774	CTSL1	639.6202
CTSL2	98.2845	CTSL2	41.8645
CTSO	1590.7791	CTSO	1624.0829
CTSS	2688.7062	CTSS	1071.6444
CTSW	154.396	CTSW	37.9801
CTSZ	10866.3331	CTSZ	2599.0505
CTTNBP2NL	1153.6812	CTTNBP2NL	977.5572
CTTNBP2	26.4475	CTTNBP2	206.7328
CTTN	5690.8506	CTTN	3575.7445
CTU1	34.6676	CTU1	41.0013
CTU2	146.1901	CTU2	185.628
CTXN1	534.3102	CTXN1	32.801
CUBN	56.8263	CUBN	80.7078
CUEDC1	492.1372	CUEDC1	328.0104
CUEDC2	667.9771	CUEDC2	602.9348
CUL1	1451.7513	CUL1	1557.186
CUL2	721.2294	CUL2	783.7721
CUL3	2940.3145	CUL3	2377.6435
CUL4A	1894.5675	CUL4A	2100.9927
CUL4B	3122.5876	CUL4B	2606.8192
CUL5	1362.4017	CUL5	1499.3526
CUL7	1185.0786	CUL7	1504.0397
CUL9	510.7219	CUL9	946.9141
CUTA	1784.8463	CUTA	1705.6539
CUTC	205.8077	CUTC	318.3988
CUX1	1012.8663	CUX1	815.71
CUX2	10.0071	CUX2	160.984
CUZD1	10.0393	CUZD1	30.0129
CWC15	791.9943	CWC15	764.782
CWC22	573.2666	CWC22	955.9776
CWC25	461.0436	CWC25	575.3129
CWC27	360.6147	CWC27	476.4782
CWF19L1	332.3803	CWF19L1	572.7233
CWF19L2	342.3874	CWF19L2	719.4648
CWH43	45.747	removed	removed
CX3CL1	3173.6955	CX3CL1	15223.9965
CX3CR1	229.0922	CX3CR1	444.1088
CXADRP3	7.148	removed	removed
CXADR	1089.3495	CXADR	457.0565
CXCL10	816.2974	CXCL10	38.4117
CXCL11	236.955	removed	removed
CXCL12	5021.8013	CXCL12	3645.2309
CXCL13	623.3024	CXCL13	1547.691
CXCL14	2407.0765	CXCL14	5162.7104
CXCL16	958.8992	CXCL16	1900.3021
CXCL17	687.2766	CXCL17	79.413
CXCL1	11.0793	CXCL1	28.9167
CXCL2	9.2924	CXCL2	741.9076
removed	removed	CXCL3	53.0859
removed	removed	CXCL5	216.2279
CXCL6	7.148	CXCL6	10.3582
CXCL9	2313.7956	CXCL9	67.3284
CXCR2P1	39.6712	removed	removed
CXCR2	7.8628	CXCR2	15.5373
CXCR3	185.4896	CXCR3	19.4217
CXCR4	4388.8492	CXCR4	1102.2874
CXCR5	65.4039	CXCR5	5.1834
CXCR6	136.5261	CXCR6	93.6556
CXCR7	589.3495	CXCR7	294.7777
CXXC1	621.8728	CXXC1	891.6703
CXXC4	25.0179	CXXC4	18.1269
CXXC5	651.5368	CXXC5	434.1821
CXorf21	85.7756	CXorf21	27.6219
CXorf23	187.9914	CXorf23	312.473
CXorf26	827.7341	CXorf26	459.6461
CXorf36	917.441	CXorf36	728.9599
CXorf38	307.3624	CXorf38	217.0911
CXorf40A	660.8292	CXorf40A	381.0962
CXorf40B	724.0886	CXorf40B	481.6573
CXorf42	15.3681	CXorf42	45.3172
removed	removed	CXorf50B	6.4739
CXorf56	288.0629	CXorf56	279.2404
CXorf57	11.4367	CXorf57	52.2227
CYB561D1	293.0665	CYB561D1	351.7479
CYB561D2	652.609	CYB561D2	260.6819
CYB561	3736.5976	CYB561	2228.7441
CYB5A	2710.8649	CYB5A	993.9577
CYB5B	1428.163	CYB5B	1211.912
CYB5D1	432.8091	CYB5D1	1051.3595
CYB5D2	260.1858	CYB5D2	499.7842
CYB5R1	3017.8699	CYB5R1	1088.9081
CYB5R2	916.3688	CYB5R2	241.6918
CYB5R3	3203.3595	CYB5R3	2579.1972
CYB5R4	363.8313	CYB5R4	284.8511
CYB5RL	103.6455	CYB5RL	94.9504
CYBASC3	1550.7505	CYBASC3	767.3716
CYBA	646.5332	CYBA	441.9508
CYBB	1543.2452	CYBB	781.6142
CYBRD1	4712.2945	CYBRD1	8036.6854
CYC1	1150.822	CYC1	989.2102
CYCS	3559.3281	CYCS	1459.6461
CYFIP1	5387.0622	CYFIP1	4191.6271
CYFIP2	630.4503	CYFIP2	359.085
CYGB	451.7513	CYGB	222.2702
CYHR1	444.6033	CYHR1	577.4709
CYLD	1720.1573	CYLD	1570.1338
CYP11A1	15.3681	CYP11A1	26.7587
CYP19A1	19.6569	removed	removed
CYP1B1	14340.9578	CYP1B1	1656.8839
CYP20A1	550.0357	CYP20A1	921.8817
CYP21A2	138.649	CYP21A2	55.7574
removed	removed	CYP24A1	289.5986
removed	removed	CYP26A1	132.9305
CYP26B1	127.9485	CYP26B1	138.1096
CYP27A1	833.8099	CYP27A1	924.0397
CYP27B1	42.5304	CYP27B1	32.3694
CYP27C1	87.9199	CYP27C1	11.653
removed	removed	CYP2A6	14.2426
removed	removed	CYP2A7	5.1791
CYP2B7P1	18.2273	CYP2B7P1	44.0224
removed	removed	CYP2C8	14.2426
CYP2D6	12.5089	CYP2D6	9.0634
removed	removed	CYP2D7P1	21.148
removed	removed	CYP2E1	36.5559
CYP2J2	377.4124	CYP2J2	467.8464
CYP2R1	223.3738	CYP2R1	382.391
CYP2S1	56.8263	CYP2S1	23.306
CYP2U1	196.569	CYP2U1	419.9396
CYP39A1	187.9914	CYP39A1	284.4195
CYP3A5	51.8227	CYP3A5	18.5585
CYP46A1	16.7977	CYP46A1	27.1903
CYP4A11	5.0036	CYP4A11	148.8994
CYP4B1	264.1172	CYP4B1	123.8671
CYP4F11	70.4074	CYP4F11	145.0151
removed	removed	CYP4F12	17.2637
CYP4F22	15.7255	CYP4F22	207.596
removed	removed	CYP4F8	29.3483
CYP4V2	347.7484	CYP4V2	914.1131
CYP4X1	13698.7134	CYP4X1	1783.3405
CYP4Z1	19627.9485	CYP4Z1	111.7825
CYP4Z2P	3233.381	CYP4Z2P	86.7501
CYP51A1	1285.5611	CYP51A1	1580.0604
CYP7B1	201.2152	CYP7B1	251.6185
CYP8B1	27.1623	removed	removed
CYR61	8997.4982	CYR61	11425.9819
CYS1	73.2666	CYS1	97.5399
CYSLTR1	282.3445	CYSLTR1	31.9379
CYSLTR2	27.5197	CYSLTR2	9.0634
CYTH1	1105.4325	CYTH1	851.9637
CYTH2	1616.1544	CYTH2	1531.7221
CYTH3	836.3117	CYTH3	1046.1804
CYTH4	423.1594	CYTH4	193.7851
CYTIP	882.416	CYTIP	247.3025
CYTL1	76.1258	CYTL1	14.6741
CYTSA	1392.0658	CYTSA	2456.6249
CYTSB	890.9936	CYTSB	230.902
CYYR1	541.1008	CYYR1	1178.6793
D2HGDH	314.153	D2HGDH	534.3116
D4S234E	36.4546	D4S234E	348.2952
DAAM1	958.1844	DAAM1	1156.2365
DAAM2	530.3753	DAAM2	556.3271
DAB2IP	1445.6755	DAB2IP	2856.2797
DAB2	2445.3181	DAB2	1839.4476
DACH1	159.757	DACH1	241.6918
DACT1	368.1201	DACT1	133.7937
removed	removed	DACT2	135.9517
DACT3	114.7248	DACT3	59.5598
DAD1	2904.5747	DAD1	1684.5058
DAG1	4924.589	DAG1	5164.0052
DAGLA	162.9736	DAGLA	340.5265
DAGLB	864.9035	DAGLB	429.4346
DAK	773.0522	DAK	786.7933
DALRD3	831.7262	DALRD3	615.0453
DAP3	2903.1451	DAP3	1826.4998
DAPK1	987.4911	DAPK1	317.2205
DAPK2	96.1401	DAPK2	478.2046
DAPK3	755.8971	DAPK3	584.8079
DAPL1	82.9164	DAPL1	35.3906
DAPP1	458.1844	DAPP1	269.7454
DAP	9666.5475	DAP	3129.0462
DARC	1599.7141	DARC	1051.3595
DARS2	755.8971	DARS2	471.7307
DARS	1106.5046	DARS	2387.5701
DAXX	1476.0543	DAXX	1377.6435
DAZAP1	1487.4911	DAZAP1	1233.06
DAZAP2	5690.8506	DAZAP2	6228.7441
DAZL	7.8628	removed	removed
DBC1	20.3717	DBC1	319.3785
DBF4B	97.2123	DBF4B	159.2577
DBF4	271.98	DBF4	178.6793
DBI	4760.5432	DBI	3289.167
DBN1	5706.9335	DBN1	965.9042
DBNDD1	1488.5633	DBNDD1	287.4407
DBNDD2	301.1866	DBNDD2	708.4937
DBNL	1873.8385	DBNL	1224.4281
DBP	194.3603	DBP	251.079
DBR1	301.2866	DBR1	394.044
DBT	717.2981	DBT	1095.8136
DBX2	16.4403	DBX2	8.6319
DCAF10	478.9135	DCAF10	1405.697
DCAF11	2008.0558	DCAF11	2266.2365
DCAF12L1	11.7941	removed	removed
removed	removed	DCAF12L2	6.4739
DCAF12	1433.5239	DCAF12	1682.7795
DCAF13	835.3145	DCAF13	751.4199
DCAF15	319.8713	DCAF15	428.5714
DCAF16	505.361	DCAF16	1394.044
DCAF17	444.2459	DCAF17	764.3505
DCAF4L1	5.361	DCAF4L1	6.4739
DCAF4	505.361	DCAF4	368.1485
DCAF5	1505.7184	DCAF5	1809.2361
DCAF6	3013.2237	DCAF6	2138.9728
DCAF7	2892.7806	DCAF7	2577.4709
DCAF8	2166.2688	DCAF8	2719.3526
DCAKD	571.1222	DCAKD	1035.8222
DCBLD1	164.4282	DCBLD1	179.5425
DCBLD2	399.9285	DCBLD2	1227.0177
DCDC1	5.2109	DCDC1	6.4739
DCDC2	15.3681	DCDC2	492.1623
DCD	9.2924	removed	removed
DCHS1	1025.0179	DCHS1	1111.7825
DCHS2	33.9528	DCHS2	103.5822
DCI	521.4439	DCI	504.1001
DCK	743.0307	DCK	455.3302
DCLK1	1282.3445	DCLK1	858.006
DCLK2	69.3352	DCLK2	135.9517
DCLK3	11.7941	DCLK3	13.811
DCLRE1A	327.0193	DCLRE1A	435.4769
DCLRE1B	302.7162	DCLRE1B	258.524
DCLRE1C	248.0343	DCLRE1C	453.6038
DCN	18451.0365	DCN	19164.0052
DCP1A	830.2359	DCP1A	1229.1757
DCP1B	164.0457	DCP1B	459.2145
DCP2	929.5926	DCP2	1356.9271
DCPS	404.9321	DCPS	271.0401
DCST2	16.0829	DCST2	47.9068
DCTD	1176.5547	DCTD	1375.9171
DCTN1	2839.8928	DCTN1	3485.2654
DCTN2	2261.258	DCTN2	2025.464
DCTN3	640.1001	DCTN3	704.3591
DCTN4	2123.6598	DCTN4	2334.9158
DCTN5	1772.6948	DCTN5	1132.0673
DCTN6	326.3045	DCTN6	524.8166
DCTPP1	1397.4196	DCTPP1	565.382
DCUN1D1	702.2873	DCUN1D1	674.1476
DCUN1D2	179.7713	DCUN1D2	289.5986
DCUN1D3	234.8106	DCUN1D3	327.1472
DCUN1D4	661.544	DCUN1D4	1002.158
DCUN1D5	381.7012	DCUN1D5	318.0837
DCXR	1348.1058	DCXR	855.4165
DCX	15.0107	DCX	382.391
DDA1	689.7784	DDA1	507.5529
DDAH1	1390.2788	DDAH1	1653.8628
DDAH2	921.7298	DDAH2	1419.508
DDB1	7988.9207	DDB1	5501.9422
DDB2	181.2009	DDB2	713.4225
DDHD1	299.857	DDHD1	393.1808
DDHD2	532.1658	DDHD2	1215.3647
DDI2	236.9299	DDI2	190.3884
DDIT3	190.6326	DDIT3	272.0112
DDIT4L	35.3824	DDIT4L	25.8956
DDIT4	2610.436	DDIT4	5884.7648
DDN	15.0107	removed	removed
DDOST	6355.9685	DDOST	3690.5481
DDO	83.9886	DDO	90.6344
DDR1	6973.9099	DDR1	6411.7393
DDR2	489.9929	DDR2	451.8774
DDRGK1	1423.8742	DDRGK1	581.3552
DDTL	179.9214	DDTL	137.7385
DDT	472.6876	DDT	375.9085
DDX10	656.5404	DDX10	833.8369
removed	removed	DDX11L2	5.6107
DDX11	115.797	DDX11	241.2603
DDX12	28.9492	DDX12	108.7613
DDX17	5542.5304	DDX17	19862.322
DDX18	1842.7448	DDX18	2474.7518
DDX19A	854.539	DDX19A	1038.4117
DDX19B	627.9235	DDX19B	700.4661
DDX1	1966.4046	DDX1	2618.9038
DDX20	505.0036	DDX20	615.451
DDX21	2185.4896	DDX21	2571.8602
DDX23	3428.5204	DDX23	2359.085
DDX24	2546.8192	DDX24	2900.7337
removed	removed	DDX25	12.9478
DDX26B	154.0386	DDX26B	466.12
DDX27	1249.8213	DDX27	1271.4717
DDX28	180.1287	DDX28	282.2615
DDX31	234.4532	DDX31	526.1114
DDX39	731.594	DDX39	476.9098
DDX3X	8926.0186	DDX3X	10758.3082
DDX41	1519.2995	DDX41	959.4303
DDX42	2675.8399	DDX42	4018.1269
DDX43	5.0036	DDX43	70.0216
DDX46	2437.4553	DDX46	2063.8757
DDX47	731.2366	DDX47	1106.1718
DDX49	701.2152	DDX49	740.1813
DDX50	666.1901	DDX50	1298.2305
DDX51	288.7777	DDX51	644.7993
DDX52	891.7084	DDX52	634.8727
DDX54	945.3038	DDX54	1252.5205
DDX55	472.8377	DDX55	603.3664
DDX56	1034.3102	DDX56	1254.6396
DDX58	828.8063	DDX58	755.287
DDX59	494.9964	DDX59	508.4161
DDX5	13421.015	DDX5	16260.2503
DDX60L	666.1901	DDX60L	532.5852
DDX60	1012.5089	DDX60	794.1303
DDX6	5927.4482	DDX6	4569.7022
DEAF1	437.634	DEAF1	676.7372
DECR1	670.8363	DECR1	1002.158
DECR2	494.639	DECR2	365.5589
DEDD2	504.6462	DEDD2	374.1908
DEDD	1167.8413	DEDD	625.9776
DEF6	399.5711	DEF6	307.7255
DEF8	497.4982	DEF8	723.3492
DEFB132	15.0107	DEFB132	10.3582
DEFB1	626.1615	DEFB1	134.6569
DEGS1	8797.7127	DEGS1	1569.7022
DEGS2	439.2423	DEGS2	145.4467
DEK	2259.4711	DEK	3125.5934
DEM1	199.0708	DEM1	207.596
DENND1A	579.3424	DENND1A	492.8787
DENND1B	341.3152	DENND1B	141.1308
DENND1C	359.5425	DENND1C	168.3211
DENND2A	154.7534	DENND2A	192.0587
DENND2C	50.3252	DENND2C	68.6362
DENND2D	930.3074	DENND2D	657.7471
DENND3	350.6076	DENND3	366.4221
DENND4A	502.4124	DENND4A	713.7635
DENND4B	626.5189	DENND4B	792.8183
DENND4C	946.3903	DENND4C	2636.5991
DENND5A	2448.8921	DENND5A	1906.3444
DENND5B	259.1137	DENND5B	416.0552
DENR	2244.1029	DENR	1657.3155
DEPDC1B	84.346	DEPDC1B	25.0324
DEPDC1	407.0765	DEPDC1	27.1903
removed	removed	DEPDC4	18.1269
DEPDC5	262.3302	DEPDC5	416.4868
DEPDC6	928.5204	DEPDC6	1150.1942
DEPDC7	23.5883	DEPDC7	12.9478
DERA	319.8713	DERA	395.3388
DERL1	3340.6004	DERL1	1708.675
DERL2	778.7706	DERL2	483.8153
DERL3	356.6833	DERL3	208.8908
DES	107.2194	DES	82.4342
DET1	112.223	DET1	240.3971
DEXI	438.8849	DEXI	501.9422
DFFA	506.0758	DFFA	582.65
DFFB	93.6383	DFFB	192.9219
DFNA5	186.5618	DFNA5	250.7553
DFNB31	264.4746	DFNB31	513.1636
DFNB59	15.0107	DFNB59	52.2227
DGAT1	394.3066	DGAT1	322.4644
DGAT2	2186.2044	DGAT2	1621.4933
DGCR10	5.0036	removed	removed
DGCR11	27.8771	DGCR11	20.7164
DGCR14	266.619	DGCR14	303.8412
DGCR2	2982.1301	DGCR2	3179.1109
DGCR5	20.0143	DGCR5	12.5162
DGCR6L	614.3674	DGCR6L	404.8338
DGCR6	328.0915	DGCR6	314.1994
DGCR8	656.183	DGCR8	973.6729
DGCR9	50.3931	DGCR9	5.6107
DGKA	584.7034	DGKA	410.0129
DGKB	20.3717	DGKB	8.6319
DGKD	2380.629	DGKD	1086.3185
DGKE	121.158	DGKE	328.0104
DGKG	33.238	DGKG	25.8956
DGKH	69.3352	DGKH	107.035
DGKI	10.3645	removed	removed
DGKQ	520.7291	DGKQ	305.5675
DGKZ	847.7484	DGKZ	670.2633
DGUOK	739.4568	DGUOK	549.8489
DHCR24	24821.3009	DHCR24	9764.782
DHCR7	2818.4417	DHCR7	996.5473
DHDDS	882.7734	DHDDS	703.4959
DHDH	16.4403	removed	removed
DHDPSL	11.4332	DHDPSL	15.0151
DHFRL1	225.5182	DHFRL1	393.6124
DHFR	327.7984	DHFR	279.6849
DHH	23.5883	DHH	6.0423
DHODH	129.7355	DHODH	166.5947
DHPS	665.1179	DHPS	798.4463
DHRS11	142.6019	DHRS11	165.3
DHRS12	160.4718	DHRS12	267.5874
DHRS13	475.2073	DHRS13	161.2473
DHRS1	403.5025	DHRS1	583.5132
DHRS2	1568.6204	DHRS2	15.5373
DHRS3	1429.5926	DHRS3	704.3591
DHRS4L1	6.4332	DHRS4L1	18.1269
DHRS4L2	257.9771	DHRS4L2	284.8382
DHRS4	560.9936	DHRS4	621.2214
DHRS7B	1284.8463	DHRS7B	525.6798
DHRS7	1942.1015	DHRS7	1044.0224
DHRS9	28.5919	DHRS9	7.7687
DHRSX	649.3924	DHRSX	297.3673
DHTKD1	2401.7155	DHTKD1	1091.9292
DHX15	3621.158	DHX15	3730.2546
DHX16	734.4532	DHX16	890.8071
DHX29	1249.1065	DHX29	1331.0315
DHX30	1508.5776	DHX30	1588.2607
DHX32	1104.5675	DHX32	1244.3936
DHX33	322.7305	DHX33	612.8615
DHX34	315.2252	DHX34	569.2706
DHX35	153.3238	DHX35	388.8649
DHX36	1013.9385	DHX36	1206.7328
DHX37	506.0758	DHX37	520.9322
DHX38	1051.8227	DHX38	1372.896
DHX40	1251.2509	DHX40	2007.7687
DHX57	631.1651	DHX57	755.7186
DHX58	294.8535	DHX58	298.6621
DHX8	1400.6433	DHX8	1365.5589
DHX9	5540.7434	DHX9	5281.3984
DIABLO	1093.2487	DIABLO	729.1368
DIAPH1	5094.3531	DIAPH1	2654.2943
DIAPH2	179.0565	DIAPH2	254.208
DIAPH3	89.7069	DIAPH3	42.7277
DICER1	1358.8277	DICER1	2542.0803
DIDO1	884.203	DIDO1	2350.0216
DIMT1L	302.7162	DIMT1L	657.7471
DIO1	20.0143	DIO1	44.0224
DIO2	639.3853	DIO2	3293.483
DIO3	13.9385	DIO3	6.4739
DIP2A	1261.258	DIP2A	1050.0647
DIP2B	2732.3088	DIP2B	2058.265
DIP2C	852.3946	DIP2C	962.0199
DIRAS1	336.3117	DIRAS1	252.9132
DIRAS2	8.5776	DIRAS2	37.117
DIRAS3	129.0207	DIRAS3	130.341
DIRC2	412.8592	DIRC2	271.7436
DIRC3	7.5054	DIRC3	7.3371
DIS3L2	533.5954	DIS3L2	556.7544
DIS3L	628.3059	DIS3L	868.3643
DIS3	1030.2788	DIS3	1569.8964
DISC1	190.747	DISC1	229.6073
DISP1	245.8899	DISP1	202.4169
DISP2	15.0107	DISP2	13.3794
DIXDC1	938.8849	DIXDC1	1683.6426
DKC1	1740.5289	DKC1	1619.7669
DKFZP586I1420	397.7841	DKFZP586I1420	369.8748
DKFZP686I15217	41.8156	DKFZP686I15217	77.6867
DKFZp686O24166	55.7541	DKFZp686O24166	34.959
DKFZp761E198	242.3159	DKFZp761E198	346.5688
DKK1	836.669	DKK1	194.6483
DKK2	83.6312	DKK2	13.811
DKK3	722.659	DKK3	2646.0941
removed	removed	DKK4	8.6319
DLAT	1763.4024	DLAT	1011.653
DLC1	1591.8513	DLC1	1794.5619
DLD	1421.7298	DLD	1728.0967
DLEC1	10.3645	DLEC1	24.1692
DLEU1	54.3245	DLEU1	78.5498
removed	removed	DLEU2L	9.9266
DLEU2	12.1801	DLEU2	18.2995
DLG1	1307.0014	DLG1	1865.3431
DLG2	69.6926	DLG2	140.2676
DLG3	1769.8356	DLG3	1383.2542
DLG4	187.6376	DLG4	328.4722
DLG5	2358.1129	DLG5	4733.2758
removed	removed	DLGAP1	50.0647
removed	removed	DLGAP2	18.1269
DLGAP3	24.3031	removed	removed
DLGAP4	2344.5318	DLGAP4	1574.4497
DLGAP5	309.5068	DLGAP5	46.1804
DLK1	5.0036	DLK1	161.4156
DLK2	5.0036	DLK2	169.6159
DLL1	238.742	DLL1	256.7976
DLL4	280.2001	DLL4	186.448
DLST	2109.3638	DLST	2201.9853
DLX1	6.7906	DLX1	5.1791
removed	removed	DLX2	12.5162
DLX3	22.1587	DLX3	20.2849
DLX4	7.148	DLX4	5.1791
DLX5	12.5089	removed	removed
DMAP1	385.6326	DMAP1	706.9486
DMBT1	25.0179	DMBT1	15.1057
DMBX1	16.4403	removed	removed
DMC1	15.7255	DMC1	24.1692
DMD	170.1215	DMD	2820.8891
DMGDH	43.2452	DMGDH	34.959
DMKN	102.5733	DMKN	407.855
DMPK	336.669	DMPK	412.1709
DMRT2	15.7255	DMRT2	13.811
DMRT3	26.0901	DMRT3	8.2003
removed	removed	DMRTA1	32.801
removed	removed	DMRTC1B	14.6741
DMRTC2	7.8628	removed	removed
DMTF1	486.1258	DMTF1	1541.9637
DMWD	436.7405	DMWD	357.3587
DMXL1	782.3445	DMXL1	1826.0682
DMXL2	683.7026	DMXL2	555.4596
DNA2	207.6483	DNA2	106.1718
DNAH10	112.9378	DNAH10	9.9266
DNAH11	36.0936	DNAH11	6.1416
DNAH12	9.6497	DNAH12	9.0634
DNAH14	141.5297	DNAH14	131.6357
DNAH17	10.3252	DNAH17	26.7587
DNAH1	91.1365	DNAH1	273.1981
DNAH2	104.7177	DNAH2	45.3172
DNAH3	25.0179	DNAH3	6.4739
DNAH5	131.8799	DNAH5	805.3517
DNAH6	9.6497	DNAH6	78.1183
DNAH7	63.9743	DNAH7	141.1308
DNAH8	5.7184	removed	removed
DNAH9	6.7906	DNAH9	13.3794
DNAI1	13.9385	DNAI1	53.0859
DNAJA1	3335.2395	DNAJA1	2291.7566
DNAJA2	1755.1823	DNAJA2	1665.0842
DNAJA3	1088.9921	DNAJA3	954.6828
DNAJA4	2131.5225	DNAJA4	636.1675
DNAJB11	1496.426	DNAJB11	845.9215
DNAJB12	913.867	DNAJB12	1245.5762
DNAJB13	6.0758	removed	removed
DNAJB14	387.0622	DNAJB14	462.2356
DNAJB1	1969.2638	DNAJB1	2240.8287
DNAJB2	3857.7555	DNAJB2	1532.1536
DNAJB4	436.0257	DNAJB4	592.5766
DNAJB5	216.9407	DNAJB5	130.7726
DNAJB6	1692.2802	DNAJB6	1563.6599
DNAJB9	744.1029	DNAJB9	863.6167
DNAJC10	3565.0465	DNAJC10	3283.1247
DNAJC11	1407.6305	DNAJC11	1066.4437
DNAJC12	281.2723	DNAJC12	332.3263
DNAJC13	2047.534	DNAJC13	1795.4251
DNAJC14	1405.5397	DNAJC14	1172.3997
DNAJC15	1011.4367	DNAJC15	640.915
DNAJC16	981.7727	DNAJC16	899.0073
DNAJC17	257.6841	DNAJC17	243.4182
DNAJC18	137.9557	DNAJC18	320.2417
DNAJC19	392.4232	DNAJC19	440.2244
DNAJC1	1974.2673	DNAJC1	547.2594
DNAJC21	2138.3131	DNAJC21	1193.7851
DNAJC22	489.9929	DNAJC22	150.6258
DNAJC24	319.0636	DNAJC24	370.0734
DNAJC25	124.0172	DNAJC25	303.4096
DNAJC27	119.371	DNAJC27	320.2417
DNAJC28	33.9528	DNAJC28	34.5274
DNAJC2	493.6455	DNAJC2	687.2162
DNAJC30	253.0379	DNAJC30	271.0401
DNAJC3	4029.664	DNAJC3	2647.3889
DNAJC4	435.3181	DNAJC4	498.0578
DNAJC5B	22.1587	removed	removed
DNAJC5	1241.2437	DNAJC5	1667.6737
DNAJC6	51.8227	DNAJC6	87.6133
DNAJC7	1765.2216	DNAJC7	1475.0842
DNAJC8	1800.2144	DNAJC8	1522.227
DNAJC9	809.8642	DNAJC9	579.1972
DNAL1	393.8528	DNAL1	610.2719
DNAL4	743.0307	DNAL4	528.7009
DNALI1	636.8835	DNALI1	583.5132
DNASE1L1	477.9807	DNASE1L1	256.1329
removed	removed	DNASE1L2	10.3582
DNASE1L3	43.6026	DNASE1L3	44.454
DNASE1	84.7034	DNASE1	52.6543
DNASE2B	53.9671	removed	removed
DNASE2	2420.3002	DNASE2	872.6802
DND1	122.005	DND1	52.6457
DNER	6.4332	DNER	21.5796
DNHD1	89.7069	DNHD1	255.9344
DNLZ	124.3746	DNLZ	47.0436
DNM1L	1314.153	DNM1L	1615.8826
removed	removed	DNM1P35	36.2538
DNM1	281.9871	DNM1	206.3013
DNM2	2227.2159	DNM2	1708.2952
DNM3	97.5697	DNM3	104.4454
DNMBP	584.7963	DNMBP	874.8511
DNMT1	1337.7412	DNMT1	1469.1411
DNMT3A	731.9514	DNMT3A	568.4074
DNMT3B	182.6305	DNMT3B	78.9814
DNPEP	1191.9228	DNPEP	1230.0388
DNTTIP1	181.5583	DNTTIP1	364.6957
DNTTIP2	862.7591	DNTTIP2	1815.2784
removed	removed	DOC2A	60.8848
DOC2B	37.8842	DOC2B	15.1057
DOCK10	739.4568	DOCK10	730.2546
DOCK11	686.2044	DOCK11	403.9707
DOCK1	1810.9364	DOCK1	3104.4454
DOCK2	778.0558	DOCK2	295.6409
DOCK3	16.4403	DOCK3	15.9689
DOCK4	533.238	DOCK4	711.6962
DOCK5	397.7841	DOCK5	615.0194
DOCK6	605.4325	DOCK6	595.5978
DOCK7	1296.2831	DOCK7	1725.9387
DOCK8	1197.97	DOCK8	1613.7246
DOCK9	1844.8892	DOCK9	2239.5339
DOHH	183.3452	DOHH	102.719
DOK1	204.7891	DOK1	153.647
DOK2	237.3124	DOK2	44.0224
DOK3	212.6519	DOK3	52.2227
DOK4	235.5254	DOK4	352.6111
DOK5	51.1079	DOK5	79.413
DOK6	45.0322	DOK6	29.7799
DOK7	6.7906	DOK7	72.5076
DOLK	656.5404	DOLK	263.7031
DOLPP1	632.2373	DOLPP1	305.5675
DOM3Z	184.9643	DOM3Z	348.4722
DONSON	361.1079	DONSON	140.1122
DOPEY1	869.446	DOPEY1	1396.1114
DOPEY2	3701.9299	DOPEY2	886.9227
DOT1L	467.8163	DOT1L	616.7458
DPAGT1	1425.5969	DPAGT1	818.8045
DPCD	424.8535	DPCD	226.0639
DPEP1	53.2523	removed	removed
DPEP2	62.9021	DPEP2	16.8321
