gene_id	TCGA-BH-A0BC-01A-22R-A084-07	gene_id	TCGA-BH-A0BC-11A-22R-A089-07
NKIRAS1	174.5174	NKIRAS1	231.6461
NKIRAS2	748.7945	NKIRAS2	798.4496
NKPD1	6.9445	NKPD1	40.1277
NKRF	248.793	NKRF	340.1733
NKTR	598.4318	NKTR	1870.497
NKX3-1	468.6004	NKX3-1	343.8212
NKX3-2	9.6619	removed	removed
NKX6-1	6.3406	removed	removed
NLE1	220.4113	NLE1	437.7565
removed	removed	NLGN1	46.5116
NLGN2	529.289	NLGN2	950.7524
NLGN3	11.4735	NLGN3	40.5837
NLGN4X	99.0341	NLGN4X	504.332
removed	removed	NLGN4Y	5.472
NLK	301.6313	NLK	408.1167
NLN	469.2043	NLN	415.8687
NLRC3	83.9375	NLRC3	92.1113
NLRC4	76.6911	NLRC4	49.2476
NLRC5	497.586	NLRC5	430.4606
NLRP12	7.5483	removed	removed
removed	removed	NLRP14	5.472
NLRP1	206.5224	NLRP1	493.844
NLRP2	796.8019	NLRP2	621.523
NLRP3	123.1888	NLRP3	102.1432
NLRP5	104.167	NLRP5	25.9918
NLRP7	14.1909	removed	removed
NLRP8	10.2657	removed	removed
removed	removed	NLRP9	10.9439
NLRX1	219.2036	NLRX1	462.8363
removed	removed	NMBR	5.472
NMB	104.7708	NMB	347.9252
NMD3	1173.0108	NMD3	984.4961
NME1-NME2	351.1756	NME1-NME2	80.2964
NME1	3668.9845	NME1	967.5878
NME2P1	120.7733	NME2P1	147.2868
NME2	14765.2227	NME2	6273.5933
NME3	991.247	NME3	306.4295
NME4	3709.2503	NME4	1176.9266
NME5	35.3262	NME5	55.6316
NME6	127.4158	NME6	170.5426
NME7	258.3794	NME7	233.0141
NMI	466.4869	NMI	436.8445
NMNAT1	158.213	NMNAT1	285.4537
NMNAT2	20.8334	NMNAT2	158.2307
NMNAT3	445.6535	NMNAT3	229.3662
NMRAL1	797.4058	NMRAL1	548.5636
NMT1	1203.506	NMT1	2476.5162
NMT2	309.1797	NMT2	957.5923
NMUR1	10.8696	NMUR1	106.7031
NNAT	28.0798	NNAT	155.4948
NNMT	1925.4285	NNMT	4673.0506
NNT	724.6399	NNT	979.4802
NOB1	702.9007	NOB1	1568.6275
NOC2L	1782.1914	NOC2L	1227.3233
NOC3L	400.3635	NOC3L	453.2604
NOC4L	463.4676	NOC4L	255.814
NOD1	240.9428	NOD1	506.156
NOD2	593.6008	NOD2	62.9275
removed	removed	NODAL	7.2959
NOL10	717.0915	NOL10	682.6265
NOL11	528.0813	NOL11	938.8965
NOL12	333.6302	NOL12	245.326
NOL3	491.5474	NOL3	407.0953
removed	removed	NOL4	7.7519
NOL6	1512.6857	NOL6	1292.2937
NOL7	757.5506	NOL7	813.9535
NOL8	631.0406	NOL8	746.01
NOL9	150.0608	NOL9	208.8463
NOLC1	3170.2994	NOLC1	2631.099
NOM1	330.0131	NOM1	488.8281
NOMO1	4565.835	NOMO1	2983.1281
NOMO2	750.3042	NOMO2	1584.5873
NOMO3	1124.3995	NOMO3	619.699
NONO	8660.3522	NONO	7794.8016
NOP10	916.9714	NOP10	786.1377
NOP14	870.8058	NOP14	1304.4961
NOP16	261.4742	NOP16	257.6379
NOP2	717.6954	NOP2	708.6183
NOP56	1843.0007	NOP56	1717.2823
NOP58	1346.6224	NOP58	1359.3251
NOS1AP	401.5713	NOS1AP	171.9106
NOS2	35.0243	removed	removed
NOS3	486.9157	NOS3	366.4295
NOSIP	1104.7739	NOSIP	583.2193
NOSTRIN	304.6507	NOSTRIN	600.0912
NOTCH1	1419.3883	NOTCH1	1241.6781
NOTCH2NL	1389.7113	NOTCH2NL	525.1482
NOTCH2	6425.4421	NOTCH2	5989.5121
NOTCH3	6494.8868	NOTCH3	3922.9366
NOTCH4	1115.9454	NOTCH4	1175.1026
NOVA1	1127.4189	NOVA1	498.404
NOVA2	74.8795	NOVA2	47.4236
NOV	205.6166	NOV	1168.7187
NOX4	264.7955	NOX4	145.4628
NOXA1	197.7663	NOXA1	97.5832
removed	removed	NOXO1	10.4879
NPAS1	22.9469	NPAS1	5.472
NPAS2	166.9691	NPAS2	304.1496
NPAS3	37.4397	NPAS3	139.5349
removed	removed	NPAS4	10.4879
NPAT	387.0785	NPAT	437.7565
NPB	6.3406	removed	removed
removed	removed	NPC1L1	11.8559
NPC1	1152.89	NPC1	1439.8997
NPC2	4054.3601	NPC2	3632.4669
NPDC1	1485.8137	NPDC1	1162.3347
NPEPL1	461.9579	NPEPL1	522.1158
NPEPPS	1585.7536	NPEPPS	1830.8254
NPFFR2	13.2851	removed	removed
removed	removed	NPFF	6.8399
NPHP1	99.638	NPHP1	144.0948
NPHP3	139.7951	NPHP3	485.6361
NPHP4	144.626	NPHP4	187.4145
NPIPL3	330.5686	NPIPL3	793.0552
NPIP	159.8676	NPIP	561.0716
NPLOC4	1344.8108	NPLOC4	2084.8153
NPL	414.2525	NPL	150.4788
NPM1	9923.943	NPM1	11456.4523
removed	removed	NPM2	20.9758
NPM3	430.5569	NPM3	331.9653
NPNT	2170.5983	NPNT	1008.2079
NPR1	325.786	NPR1	1277.7018
NPR2	157.0053	NPR2	483.3561
NPR3	50.7248	NPR3	210.2143
NPRL2	274.4574	NPRL2	271.2494
NPRL3	793.1787	NPRL3	634.7469
NPTN	3435.6988	NPTN	2344.2772
NPTX1	8.1522	NPTX1	10.0319
NPTX2	42.5726	NPTX2	31.9197
NPTXR	1059.7858	NPTXR	597.3552
NPY1R	724.3379	NPY1R	2142.7269
removed	removed	NPY2R	237.1181
NPY5R	11.4735	NPY5R	60.1915
NQO1	2105.6827	NQO1	2374.373
NQO2	783.8188	NQO2	749.202
NR1D1	346.1152	NR1D1	494.2499
NR1D2	1196.8635	NR1D2	1428.1806
NR1H2	1347.5282	NR1H2	1068.3995
NR1H3	694.4465	NR1H3	528.9558
removed	removed	NR1I2	5.928
NR1I3	5.7458	removed	removed
NR2C1	149.7589	NR2C1	367.9891
NR2C2AP	437.9754	NR2C2AP	362.0109
NR2C2	512.0668	NR2C2	1292.8773
removed	removed	NR2E1	5.928
removed	removed	NR2E3	8.2079
NR2F1	221.921	NR2F1	217.0543
NR2F2	4448.9869	NR2F2	1088.9193
NR2F6	938.7106	NR2F6	543.0917
NR3C1	1291.9725	NR3C1	2262.6539
NR3C2	85.7491	NR3C2	627.907
NR4A1	388.5881	NR4A1	4741.9061
NR4A2	323.3705	NR4A2	790.6977
NR4A3	76.6911	NR4A3	496.58
NR5A2	76.6911	NR5A2	188.3265
NR6A1	32.9107	NR6A1	15.5039
NRARP	405.1945	NRARP	222.9822
NRAS	1994.8732	NRAS	1230.7342
NRBF2	349.3368	NRBF2	586.8673
NRBP1	2486.1186	NRBP1	2192.4305
NRBP2	244.8679	NRBP2	1040.5837
NRCAM	70.9543	NRCAM	89.3753
NRD1	4139.5053	NRD1	2738.2581
NRF1	391.0036	NRF1	502.964
NRG1	14.7947	NRG1	326.4934
removed	removed	NRG2	43.7756
NRG3	17.5121	NRG3	8.6639
NRGN	71.8601	NRGN	53.3516
NRIP1	4893.7346	NRIP1	2030.0958
NRIP2	115.0366	NRIP2	125.855
NRIP3	332.4285	NRIP3	262.6539
NRK	66.4253	NRK	42.4077
NRL	30.6523	NRL	23.7984
NRM	706.5239	NRM	295.0296
NRN1	224.9403	NRN1	1058.8235
NRP1	3439.6239	NRP1	3352.0292
NRP2	1074.2786	NRP2	915.6407
NRSN2	1178.1437	NRSN2	692.6585
NRTN	22.645	NRTN	41.9517
NRXN1	5.4348	NRXN1	103.5112
NRXN2	150.6647	NRXN2	52.4396
NRXN3	173.0078	NRXN3	43.7756
NSA2	1906.4067	NSA2	2071.1354
NSD1	2018.7259	NSD1	1991.3361
NSDHL	532.0064	NSDHL	421.7966
NSFL1C	1753.6285	NSFL1C	1782.9457
NSF	1067.6361	NSF	917.9207
NSL1	690.2195	NSL1	559.5075
NSMAF	349.3368	NSMAF	952.5764
NSMCE1	1218.9046	NSMCE1	966.7123
NSMCE2	332.7305	NSMCE2	339.2613
NSMCE4A	524.76	NSMCE4A	627.451
NSUN2	1294.086	NSUN2	1452.8044
NSUN3	103.5329	NSUN3	104.7925
NSUN4	552.5379	NSUN4	570.9074
NSUN5P1	37.1378	NSUN5P1	66.1195
NSUN5P2	80.5015	NSUN5P2	181.3497
NSUN5	557.6708	NSUN5	386.2289
NSUN6	146.4376	NSUN6	215.2303
NSUN7	124.0946	NSUN7	191.9745
NT5C2	1035.3292	NT5C2	1600.0912
NT5C3L	443.2381	NT5C3L	821.7054
NT5C3	629.5309	NT5C3	394.8928
NT5C	256.3414	NT5C	361.1491
NT5DC1	1365.3423	NT5DC1	828.0894
NT5DC2	413.6486	NT5DC2	687.9571
NT5DC3	224.0345	NT5DC3	690.3785
NT5E	372.5857	NT5E	1218.8782
NT5M	101.4496	NT5M	30.0958
NTAN1	502.7189	NTAN1	669.4026
NTF3	13.8889	NTF3	25.9918
NTF4	13.5417	NTF4	99.1062
NTHL1	234.9041	NTHL1	155.4948
NTM	338.1653	NTM	212.0383
NTN1	339.9769	NTN1	661.1947
NTN4	2936.3011	NTN4	6029.1838
removed	removed	NTN5	17.7839
NTNG2	19.3237	NTNG2	9.1199
NTRK1	6.0387	removed	removed
NTRK2	733.6979	NTRK2	9212.0383
NTRK3	51.6306	NTRK3	256.7259
removed	removed	NTS	72.0474
NUAK1	502.417	NUAK1	1053.3516
NUAK2	356.2813	NUAK2	39.6717
NUB1	1562.7765	NUB1	1674.6922
NUBP1	471.7224	NUBP1	470.5882
NUBP2	1043.1795	NUBP2	526.2198
NUBPL	312.8029	NUBPL	358.8691
NUCB1	5932.687	NUCB1	5882.3529
NUCB2	3401.4535	NUCB2	1693.4428
NUCKS1	7810.1081	NUCKS1	8839.9453
NUDCD1	265.3994	NUDCD1	432.2845
NUDCD2	433.5762	NUDCD2	342.4533
NUDCD3	2131.347	NUDCD3	2278.6138
NUDC	2519.9351	NUDC	2124.943
NUDT10	17.5121	NUDT10	40.1277
NUDT11	25.6643	NUDT11	64.7515
NUDT12	410.0254	NUDT12	363.4291
NUDT13	33.2127	NUDT13	34.414
NUDT14	549.2166	NUDT14	225.2622
NUDT15	431.052	NUDT15	536.0556
NUDT16L1	988.8315	NUDT16L1	321.9334
NUDT16P1	124.6984	NUDT16P1	86.1833
NUDT16	700.4852	NUDT16	1130.415
NUDT17	38.9494	NUDT17	36.9357
NUDT18	258.4549	NUDT18	124.943
NUDT19	580.3158	NUDT19	363.8851
NUDT1	304.6507	NUDT1	192.8865
NUDT21	3185.3961	NUDT21	2518.9238
NUDT22	502.2932	NUDT22	224.2134
NUDT2	535.6296	NUDT2	474.6922
NUDT3	656.7049	NUDT3	390.7889
NUDT4	666.3667	NUDT4	780.2098
NUDT5	798.369	NUDT5	542.2161
NUDT6	44.1064	NUDT6	72.435
NUDT7	46.7997	NUDT7	103.9672
NUDT8	149.457	NUDT8	64.2955
NUDT9	589.9776	NUDT9	577.2914
NUF2	226.45	NUF2	24.6238
NUFIP1	129.5294	NUFIP1	243.958
NUFIP2	1534.4249	NUFIP2	2308.7095
NUMA1	18698.0667	NUMA1	9875.4856
NUMBL	406.4022	NUMBL	511.6279
NUMB	1067.6361	NUMB	1817.6015
NUP107	851.4518	NUP107	958.0483
NUP133	1556.768	NUP133	1502.052
NUP153	1371.079	NUP153	1620.611
NUP155	849.0364	NUP155	543.5477
NUP160	1102.6603	NUP160	1089.8313
NUP188	1506.949	NUP188	1313.7255
NUP205	1428.1444	NUP205	1401.7328
NUP210	3245.4808	NUP210	594.1632
NUP214	1823.3751	NUP214	1583.2193
NUP35	292.2714	NUP35	344.7332
NUP37	339.373	NUP37	274.5098
NUP43	669.688	NUP43	434.1085
NUP50	1323.9774	NUP50	1146.3748
NUP54	774.4589	NUP54	873.233
NUP62CL	67.6331	NUP62CL	23.7118
NUP62	1612.218	NUP62	1178.4314
NUP85	359.6025	NUP85	540.8117
NUP88	599.1806	NUP88	844.3456
NUP93	1297.1054	NUP93	808.4815
NUP98	1516.6109	NUP98	2960.3283
NUPL1	495.1706	NUPL1	849.5212
NUPL2	230.979	NUPL2	315.5495
NUPR1	2423.0146	NUPR1	2007.7519
NUS1	1224.9433	NUS1	1144.0948
NUSAP1	1281.7068	NUSAP1	148.6548
NUTF2	1263.5908	NUTF2	1311.4455
NVL	1060.9935	NVL	444.5964
NWD1	12.9831	NWD1	64.7515
NXF1	952.5995	NXF1	1525.3078
NXNL2	36.8359	NXNL2	25.9918
NXN	594.8086	NXN	1275.4218
removed	removed	NXPH2	6.8399
NXPH3	273.5516	NXPH3	267.6699
NXPH4	99.9399	NXPH4	17.7839
NXT1	464.9772	NXT1	269.4938
NXT2	621.0768	NXT2	334.2453
NYNRIN	544.3857	NYNRIN	875.969
OAF	656.7049	OAF	1389.4209
OAS1	1444.1469	OAS1	283.6297
OAS2	3947.4757	OAS2	574.5554
OAS3	5093.0105	OAS3	979.4802
OASL	499.3976	OASL	64.2955
OAT	1567.0337	OAT	3860.0091
OAZ1	11039.2845	OAZ1	7165.9827
OAZ2	2209.5477	OAZ2	2015.9599
OAZ3	78.6506	OAZ3	46.7168
OBFC1	635.2676	OBFC1	874.601
OBFC2A	191.4257	OBFC2A	255.814
OBFC2B	1345.7166	OBFC2B	533.9717
removed	removed	OBP2B	15.0479
OBSCN	163.6478	OBSCN	622.1842
OBSL1	758.7583	OBSL1	1676.6986
OCEL1	332.1266	OCEL1	237.1181
OCIAD1	2540.4666	OCIAD1	2196.5344
OCIAD2	1185.0881	OCIAD2	574.0994
OCLN	464.3734	OCLN	365.2531
OCRL	824.2779	OCRL	1022.7998
ODC1	774.1569	ODC1	1631.099
ODF2L	334.844	ODF2L	605.5632
ODF2	1457.7339	ODF2	806.6575
ODF3B	287.4405	ODF3B	152.7588
ODF3L1	5.4348	ODF3L1	22.7998
removed	removed	ODZ1	36.4797
ODZ2	76.0872	ODZ2	638.8509
ODZ3	142.5125	ODZ3	608.2991
ODZ4	194.747	ODZ4	356.5891
OFD1	695.6543	OFD1	1018.2399
removed	removed	OGDHL	8.2079
OGDH	2293.1833	OGDH	2489.7401
OGFOD1	1224.3394	OGFOD1	881.4409
OGFOD2	304.1012	OGFOD2	146.1696
OGFRL1	848.1306	OGFRL1	873.233
OGFR	1130.7794	OGFR	704.0584
OGG1	435.6897	OGG1	257.6379
OGN	152.1744	OGN	1806.6575
OGT	1458.3377	OGT	2801.6416
OIP5	155.5379	OIP5	17.9891
OLA1	3323.0777	OLA1	1997.72
OLFM1	413.3467	OLFM1	630.187
OLFM2	471.6198	OLFM2	250.342
OLFM4	319.4454	OLFM4	3041.0397
OLFML1	298.3101	OLFML1	663.0187
OLFML2A	1653.9905	OLFML2A	2208.8463
OLFML2B	1709.8482	OLFML2B	583.6753
OLFML3	1849.3413	OLFML3	2311.9015
OLR1	756.6448	OLR1	134.0629
OMA1	341.7885	OMA1	261.7419
OMD	66.7273	OMD	621.067
removed	removed	ONECUT2	5.472
removed	removed	OOEP	5.472
OPA1	2195.3569	OPA1	1778.8418
OPA3	292.5733	OPA3	535.7957
OPCML	28.6837	OPCML	13.6799
OPHN1	264.4936	OPHN1	403.5568
OPLAH	510.5692	OPLAH	232.5581
removed	removed	OPN1SW	9.5759
OPN3	355.1339	OPN3	269.845
removed	removed	OPRK1	6.8399
OPRL1	97.5244	OPRL1	52.8956
OPTN	1361.1152	OPTN	2879.617
removed	removed	OR2A1	6.3839
OR2A4	21.1353	OR2A4	55.6316
OR2A7	128.9255	OR2A7	336.9813
OR2A9P	100.2418	OR2A9P	290.4697
removed	removed	OR2AE1	6.8399
OR2W3	40.1601	OR2W3	18.2399
OR51E1	57.0654	OR51E1	40.5837
OR51E2	7.8503	removed	removed
removed	removed	OR7A5	8.6639
OR7E91P	10.2657	OR7E91P	11.3999
ORAI1	516.9098	ORAI1	357.5011
ORAI2	1190.5742	ORAI2	609.7766
ORAI3	540.7625	ORAI3	399.4528
ORAOV1	389.192	ORAOV1	286.8217
ORC1L	198.974	ORC1L	33.7437
ORC2L	349.3368	ORC2L	392.1569
ORC3L	568.8423	ORC3L	557.6835
ORC4L	544.6876	ORC4L	468.7642
ORC5L	389.192	ORC5L	360.2371
ORC6L	110.2056	ORC6L	22.3438
ORMDL1	466.7888	ORMDL1	517.0999
ORMDL2	920.0903	ORMDL2	438.9512
ORMDL3	1502.1181	ORMDL3	2394.8928
OS9	9151.8996	OS9	7664.8427
OSBP2	233.6964	OSBP2	121.751
OSBPL10	1190.8249	OSBPL10	511.6279
OSBPL11	501.8131	OSBPL11	515.7319
OSBPL1A	900.0631	OSBPL1A	2361.6051
OSBPL2	742.152	OSBPL2	1124.031
OSBPL3	230.3751	OSBPL3	321.0214
OSBPL5	390.3997	OSBPL5	603.7392
OSBPL6	30.1933	OSBPL6	66.5755
OSBPL7	169.6865	OSBPL7	176.4706
OSBPL8	2430.5629	OSBPL8	1496.124
OSBPL9	1134.0614	OSBPL9	2830.3694
OSBP	2266.9151	OSBP	2333.7893
OSCAR	140.7009	OSCAR	30.0958
OSCP1	173.9136	OSCP1	207.4783
OSGEPL1	131.039	OSGEPL1	151.8468
OSGEP	464.3734	OSGEP	387.1409
OSGIN1	158.8169	OSGIN1	186.0465
OSGIN2	1025.3654	OSGIN2	742.8181
OSMR	706.2219	OSMR	1521.6598
OSM	29.5895	OSM	32.3757
OSR1	119.5656	OSR1	500.684
OSR2	111.7153	OSR2	377.109
OST4	2801.3249	OST4	1479.6854
OSTC	1488.5311	OSTC	1259.0059
OSTF1	948.3724	OSTF1	810.3055
OSTM1	711.0529	OSTM1	659.3707
OSTalpha	18.7199	OSTalpha	15.9599
OTOA	21.4373	OTOA	5.016
OTOF	25.6643	OTOF	7.2959
OTUB1	1932.9769	OTUB1	1392.6129
OTUB2	121.0752	OTUB2	61.5595
OTUD1	310.9913	OTUD1	580.4834
OTUD3	203.503	OTUD3	514.3639
OTUD4	831.5242	OTUD4	1271.7738
OTUD5	1352.963	OTUD5	1279.0698
OTUD6B	166.9691	OTUD6B	188.7825
OTUD7A	11.4735	OTUD7A	24.1678
OTUD7B	1826.6963	OTUD7B	1214.3183
OTX1	60.3867	OTX1	6.3839
OVCA2	519.1531	OVCA2	414.6603
removed	removed	OVCH2	8.2079
OVGP1	32.0049	OVGP1	70.2234
OVOL1	447.4651	OVOL1	138.1669
OVOL2	281.4018	OVOL2	167.3507
OXA1L	2169.3906	OXA1L	2537.6197
OXCT1	501.2092	OXCT1	961.6963
OXER1	14.7947	OXER1	44.6876
removed	removed	OXGR1	142.7269
OXNAD1	170.2904	OXNAD1	176.0146
OXR1	913.6501	OXR1	1014.5919
OXSM	146.7396	OXSM	217.9663
OXSR1	1183.5785	OXSR1	1164.1587
OXTR	101.1476	OXTR	9025.0798
P2RX1	9.9638	P2RX1	25.5358
P2RX4	1259.6656	P2RX4	477.8842
P2RX5	30.7428	P2RX5	35.9827
removed	removed	P2RX6	49.7036
P2RX7	89.0703	P2RX7	77.5194
P2RY10	48.6113	P2RY10	10.4879
P2RY11	121.3862	P2RY11	34.7515
P2RY12	11.4735	P2RY12	120.383
P2RY13	138.8893	P2RY13	204.7424
P2RY14	48.3093	P2RY14	129.503
P2RY1	22.645	P2RY1	32.3757
P2RY2	176.0271	P2RY2	152.3028
P2RY6	102.0534	P2RY6	41.4957
P2RY8	249.095	P2RY8	81.6233
P4HA1	1444.4488	P4HA1	595.9872
P4HA2	1154.8948	P4HA2	968.0803
P4HA3	214.6746	P4HA3	15.0479
P4HB	18054.4023	P4HB	12652.9868
P4HTM	420.2911	P4HTM	383.4929
P704P	24.1547	P704P	31.4637
PA2G4P4	58.877	PA2G4P4	35.1117
PA2G4	4184.1914	PA2G4	3725.4902
PAAF1	842.0919	PAAF1	353.3972
PABPC1L	54.9519	PABPC1L	204.2864
removed	removed	PABPC1P2	5.472
PABPC1	22763.3538	PABPC1	30978.1122
PABPC3	196.5586	PABPC3	401.2768
PABPC4L	53.4422	PABPC4L	35.1117
PABPC4	2111.1175	PABPC4	3072.0474
PABPC5	35.6281	PABPC5	25.5358
PABPN1	1774.942	PABPN1	2161.6917
PACRGL	166.0633	PACRGL	272.6858
PACRG	5.1329	PACRG	51.9836
PACS1	3215.5894	PACS1	2432.7405
PACS2	1085.4501	PACS2	1305.0616
PACSIN1	88.7684	PACSIN1	19.1518
PACSIN2	1137.9865	PACSIN2	1727.3142
PACSIN3	810.9928	PACSIN3	462.3803
PADI2	575.1829	PADI2	2170.5426
removed	removed	PADI3	21.4318
PAF1	1977.361	PAF1	1541.2677
PAFAH1B1	2005.4408	PAFAH1B1	4101.2312
PAFAH1B2	396.4384	PAFAH1B2	555.4036
PAFAH1B3	1983.8224	PAFAH1B3	296.2745
PAFAH2	305.2545	PAFAH2	442.7725
PAG1	292.2714	PAG1	179.6626
PAH	22.9469	PAH	5.472
PAICS	3642.2211	PAICS	2301.4136
PAIP1	1307.3711	PAIP1	1216.1423
PAIP2B	194.1431	PAIP2B	246.694
PAIP2	2240.6469	PAIP2	1841.7693
PAK1IP1	269.3245	PAK1IP1	504.788
PAK1	3251.2175	PAK1	1214.7743
PAK2	4994.8822	PAK2	2608.2991
removed	removed	PAK3	65.6635
PAK4	2026.2742	PAK4	827.6334
PAK6	520.5692	PAK6	248.2718
PAK7	9.9638	PAK7	93.9352
PALB2	228.2616	PALB2	351.1172
PALLD	7727.9793	PALLD	9350.2052
PALM2-AKAP2	1407.157	PALM2-AKAP2	3261.3361
PALM2	26.2742	PALM2	36.7898
PALM3	45.29	PALM3	63.3835
PALMD	662.1397	PALMD	3435.0205
PALM	716.7896	PALM	1463.7483
PAMR1	75.1814	PAMR1	2100.7752
PAM	2940.5282	PAM	5839.4893
PAN2	290.4598	PAN2	746.01
PAN3	469.5062	PAN3	1064.7515
PANK1	19.9276	PANK1	49.2476
PANK2	478.5642	PANK2	397.6288
PANK3	1018.7229	PANK3	451.8924
PANK4	262.0781	PANK4	221.1582
PANX1	386.7765	PANX1	370.725
PANX2	303.7449	PANX2	50.6156
PAOX	161.2324	PAOX	93.9352
PAPD4	786.8381	PAPD4	963.9763
PAPD5	711.9587	PAPD5	316.4615
PAPD7	373.7934	PAPD7	648.8828
PAPLN	278.6844	PAPLN	451.4364
PAPOLA	4762.0917	PAPOLA	3729.5942
PAPOLG	310.0855	PAPOLG	379.389
removed	removed	PAPPA2	22.7998
PAPPA	61.2925	PAPPA	58.3675
PAPSS1	1655.5002	PAPSS1	2801.6416
PAPSS2	297.4043	PAPSS2	674.4186
PAQR3	314.6386	PAQR3	313.2786
PAQR4	685.5606	PAQR4	262.663
PAQR5	646.7411	PAQR5	77.0634
PAQR6	29.5895	PAQR6	29.1838
PAQR7	362.3199	PAQR7	414.5007
PAQR8	306.4623	PAQR8	164.6147
PAR-SN	54.976	PAR-SN	173.5978
PAR5	12.0773	PAR5	22.3438
PARD3B	38.0436	PARD3B	175.1026
PARD3	945.655	PARD3	1408.1167
PARD6A	122.283	PARD6A	75.2394
PARD6B	1764.4981	PARD6B	173.2786
PARD6G	227.6577	PARD6G	390.3329
PARG	382.2475	PARG	427.7246
PARK2	23.8527	PARK2	138.6229
PARK7	5845.4283	PARK7	3331.0534
PARL	977.358	PARL	1099.4072
PARM1	517.8156	PARM1	1032.8317
PARN	1364.7384	PARN	1024.1678
PARP10	1542.8791	PARP10	725.4902
PARP11	390.3997	PARP11	305.9736
PARP12	1127.4189	PARP12	489.7401
PARP14	2140.405	PARP14	1368.901
PARP15	10.5677	PARP15	13.2239
PARP16	317.9357	PARP16	299.5896
PARP1	7776.8955	PARP1	2830.3694
PARP2	336.9575	PARP2	486.0921
PARP3	291.6675	PARP3	689.4665
PARP4	1088.1675	PARP4	2194.7104
PARP6	456.2212	PARP6	856.8171
PARP8	186.2928	PARP8	313.2695
PARP9	2985.0241	PARP9	1115.9964
PARS2	138.2854	PARS2	137.7109
PART1	80.0123	PART1	115.8231
PARVA	3548.9238	PARVA	3178.7506
PARVB	658.2145	PARVB	596.4432
PARVG	323.6725	PARVG	135.8869
PASK	285.9308	PASK	133.1509
PATL1	1121.3802	PATL1	1191.9745
PATL2	6.0387	removed	removed
PATZ1	3105.9876	PATZ1	1368.4451
PAWR	462.2598	PAWR	249.43
removed	removed	PAX1	6.3839
PAX2	31.703	removed	removed
removed	removed	PAX3	6.3839
PAX5	9.058	removed	removed
PAX6	37.4397	PAX6	54.2636
PAX8	178.4426	PAX8	156.8627
PAX9	109.2998	PAX9	41.9517
PAXIP1	549.3706	PAXIP1	310.3557
PBK	357.1871	PBK	38.3037
PBLD	162.1382	PBLD	207.0223
PBRM1	1054.9549	PBRM1	1659.3707
PBX1	9187.8297	PBX1	3742.8181
PBX2	962.5633	PBX2	1426.8126
PBX3	397.0423	PBX3	409.0287
PBX4	9.058	PBX4	6.3839
PBXIP1	4130.7492	PBXIP1	3641.1309
PCBD1	1864.438	PCBD1	1001.368
PCBD2	648.2507	PCBD2	295.4856
PCBP1	9425.1492	PCBP1	6284.9977
PCBP2	14369.98	PCBP2	12049.5212
PCBP3	10.2657	PCBP3	42.4077
PCBP4	350.2426	PCBP4	651.1628
PCCA	161.6913	PCCA	519.0789
PCCB	1305.1428	PCCB	1046.922
removed	removed	PCDH10	11.3999
removed	removed	PCDH11X	17.7839
PCDH12	1103.2642	PCDH12	419.0606
PCDH17	569.1442	PCDH17	72.9594
PCDH18	511.7769	PCDH18	662.1067
PCDH19	60.6886	PCDH19	187.8705
PCDH1	2468.0026	PCDH1	1700.8664
PCDH20	90.58	PCDH20	7.2959
removed	removed	PCDH7	656.1788
PCDH9	6.0387	PCDH9	144.0948
PCDHA10	238.3129	PCDHA10	43.1099
PCDHA11	15.61	PCDHA11	16.0055
PCDHA12	22.5454	PCDHA12	31.8331
PCDHA1	23.898	PCDHA1	6.5481
PCDHA2	7.5483	PCDHA2	7.2959
PCDHA3	39.0339	PCDHA3	117.8523
PCDHA4	91.2805	PCDHA4	52.3256
PCDHA5	70.598	PCDHA5	18.7962
PCDHA6	11.8962	PCDHA6	18.4314
PCDHA7	5.5193	PCDHA7	12.1249
PCDHA8	5.2536	PCDHA8	5.4583
removed	removed	PCDHAC1	7.7519
PCDHAC2	30.5738	PCDHAC2	10.0319
PCDHB10	138.5874	PCDHB10	91.6553
PCDHB11	25.3624	PCDHB11	42.4077
PCDHB12	46.7997	PCDHB12	67.9435
PCDHB13	64.3118	PCDHB13	82.5353
PCDHB14	140.7009	PCDHB14	186.5025
PCDHB15	31.0991	PCDHB15	37.8477
PCDHB16	400.9674	PCDHB16	237.5741
PCDHB17	6.6425	removed	removed
PCDHB18	9.9638	PCDHB18	15.5039
PCDHB19P	5.7367	PCDHB19P	8.6639
PCDHB2	101.4496	PCDHB2	138.6229
PCDHB3	860.2079	PCDHB3	47.8796
PCDHB4	244.264	PCDHB4	170.5426
PCDHB5	74.8795	PCDHB5	169.1746
PCDHB6	48.6113	PCDHB6	64.2955
PCDHB7	78.5027	PCDHB7	110.8071
PCDHB8	76.0872	PCDHB8	48.7916
PCDHB9	72.464	PCDHB9	97.1272
PCDHGA10	40.0062	PCDHGA10	167.72
PCDHGA11	9.9638	PCDHGA11	60.2554
PCDHGA12	51.4645	PCDHGA12	122.6767
PCDHGA1	17.2102	PCDHGA1	27.6744
PCDHGA2	43.4784	PCDHGA2	135.5586
PCDHGA3	15.7005	PCDHGA3	29.1838
PCDHGA4	24.1547	PCDHGA4	51.0716
PCDHGA5	73.0679	PCDHGA5	60.5518
PCDHGA6	28.9856	PCDHGA6	73.2467
PCDHGA7	56.0811	PCDHGA7	40.6612
PCDHGA8	8.1522	PCDHGA8	15.0479
PCDHGA9	61.9265	PCDHGA9	88.9193
