gene_id	TCGA-BH-A208-01A-11R-A157-07	gene_id	TCGA-BH-A208-11A-51R-A157-07
HOXA11	20.0458	removed	removed
removed	removed	HOXA13	6.0684
HOXA1	52.2933	HOXA1	47.2695
HOXA2	15.688	HOXA2	52.3797
HOXA3	153.8294	HOXA3	173.1086
HOXA4	116.6053	HOXA4	233.7605
HOXA5	72.7748	HOXA5	183.329
HOXA6	5.2293	HOXA6	28.6172
HOXA7	151.4239	HOXA7	202.3039
HOXA9	89.3344	HOXA9	92.6227
HOXB2	530.7768	HOXB2	287.1303
HOXB3	340.3421	HOXB3	213.0322
HOXB4	108.9443	HOXB4	56.5318
HOXB5	39.22	HOXB5	5.4296
HOXB6	59.2657	HOXB6	16.9276
HOXB7	122.0176	HOXB7	61.9614
HOXB8	16.1238	HOXB8	17.8858
HOXB9	26.1466	removed	removed
HOXC10	445.3644	HOXC10	172.1504
HOXC11	44.8851	HOXC11	18.8439
HOXC13	78.8757	HOXC13	37.0491
HOXC4	171.5307	HOXC4	61.0926
HOXC5	65.6891	HOXC5	12.8809
HOXC6	535.8492	HOXC6	125.6443
HOXC8	430.9838	HOXC8	36.0909
HOXC9	193.4851	HOXC9	88.1512
HOXD10	99.793	HOXD10	44.7144
HOXD1	29.1971	HOXD1	11.1786
HOXD3	27.8897	HOXD3	52.3797
HOXD4	6.9724	HOXD4	30.3419
HOXD8	267.1315	HOXD8	181.0933
HOXD9	182.5907	HOXD9	112.1054
HP1BP3	3897.5923	HP1BP3	5861.7383
HPCAL1	701.1657	HPCAL1	273.716
HPCAL4	7.4082	removed	removed
removed	removed	HPCA	5.4296
HPDL	15.2522	HPDL	49.1858
HPGDS	61.8804	HPGDS	30.0225
HPGD	106.3297	HPGD	99.9686
HPN	6.5367	HPN	206.325
HPRT1	437.0846	HPRT1	418.7184
HPS1	972.2192	HPS1	1577.1407
HPS3	561.8869	HPS3	764.958
HPS4	485.0202	HPS4	1023.0016
HPS5	756.9452	HPS5	1310.4513
HPS6	263.2095	HPS6	396.3612
HPSE2	13.5091	HPSE2	193.2301
HPSE	43.5777	HPSE	10.2204
HPX	26.5824	HPX	82.4022
removed	removed	HP	31.6195
HRASLS2	221.3749	HRASLS2	23.6348
HRASLS5	197.4071	HRASLS5	441.395
HRASLS	65.3666	HRASLS	14.3725
HRAS	409.6307	HRAS	272.7578
HRCT1	37.4768	HRCT1	76.9726
HRC	28.7613	HRC	17.247
HRH1	414.4242	HRH1	153.9453
HRH2	12.2018	HRH2	6.0684
HRNR	16.5595	HRNR	51.1022
HRSP12	195.2282	HRSP12	184.926
HR	329.4477	HR	280.4232
HS1BP3	547.3363	HS1BP3	494.7329
HS2ST1	1502.7781	HS2ST1	1307.7429
HS3ST1	44.0135	HS3ST1	81.1247
HS3ST2	61.8804	HS3ST2	11.498
HS3ST3A1	29.6329	HS3ST3A1	14.3725
HS3ST3B1	15.688	HS3ST3B1	9.5817
HS3ST4	5.6651	HS3ST4	191.9525
HS6ST1	987.4714	HS6ST1	1016.9332
HS6ST2	60.1373	HS6ST2	430.2164
HS6ST3	28.7613	HS6ST3	9.901
HSBP1L1	183.4623	HSBP1L1	126.4779
HSBP1	2386.3166	HSBP1	1932.6202
HSCB	237.4986	HSCB	298.9477
HSD11B1L	93.6921	HSD11B1L	137.6565
HSD11B1	20.9173	HSD11B1	41.5205
HSD11B2	176.054	HSD11B2	119.1319
HSD17B10	1595.3808	HSD17B10	728.8447
HSD17B11	1125.177	HSD17B11	750.8825
HSD17B12	2630.7877	HSD17B12	1962.3233
removed	removed	HSD17B13	62.6002
HSD17B14	106.3297	HSD17B14	129.6718
HSD17B1	17.5226	HSD17B1	61.6675
HSD17B2	42.2704	HSD17B2	309.1681
removed	removed	HSD17B3	6.7072
HSD17B4	1970.1493	HSD17B4	2581.6178
HSD17B6	427.0618	HSD17B6	7.0265
HSD17B7P2	19.1742	HSD17B7P2	61.642
HSD17B7	145.9854	HSD17B7	157.4586
HSD17B8	113.7379	HSD17B8	311.4038
HSD3B7	501.1439	HSD3B7	352.9244
HSDL1	551.6941	HSDL1	767.1713
HSDL2	801.3945	HSDL2	1420.0015
HSF1	1105.8721	HSF1	1123.4908
HSF2BP	40.0915	HSF2BP	23.3154
HSF2	376.9474	HSF2	409.7755
HSF4	30.2299	HSF4	163.4631
HSFX2	27.454	HSFX2	44.0756
HSH2D	43.142	HSH2D	91.9839
HSN2	35.298	HSN2	48.8665
HSP90AA1	88683.7346	HSP90AA1	27188.2708
HSP90AB1	22461.7061	HSP90AB1	32970.1619
removed	removed	HSP90AB2P	6.7072
HSP90B1	20051.8575	HSP90B1	18174.8062
HSP90B3P	6.5367	removed	removed
HSPA12A	339.4705	HSPA12A	192.5913
HSPA12B	428.3691	HSPA12B	284.5752
HSPA13	1087.7002	HSPA13	859.4746
HSPA14	377.3832	HSPA14	571.7055
HSPA1A	33683.1115	HSPA1A	6075.9266
HSPA1B	8026.1466	HSPA1B	992.3403
HSPA1L	52.7291	HSPA1L	48.8665
HSPA2	222.2464	HSPA2	260.6211
HSPA4L	44.8851	HSPA4L	355.4795
HSPA4	2376.7295	HSPA4	2211.7658
HSPA5	16447.9791	HSPA5	10648.7341
HSPA6	486.7633	HSPA6	68.0298
HSPA7	90.6417	HSPA7	44.395
HSPA8	18976.7949	HSPA8	16245.3798
HSPA9	4254.494	HSPA9	6619.328
HSPB11	293.7139	HSPB11	295.7538
HSPB1	7338.49	HSPB1	1286.4971
HSPB2	154.2477	HSPB2	198.0209
HSPB6	1224.97	HSPB6	1725.0176
HSPB7	208.3016	HSPB7	51.1022
HSPB8	314.6312	HSPB8	1678.3869
HSPBAP1	146.857	HSPBAP1	135.4208
HSPBP1	452.7726	HSPBP1	366.0193
HSPC157	145.1138	HSPC157	258.3853
HSPC159	577.4049	HSPC159	586.7168
HSPD1	4357.7732	HSPD1	6544.9104
HSPE1	1141.7366	HSPE1	814.1214
HSPG2	20425.7327	HSPG2	4350.6727
HSPH1	2638.1959	HSPH1	1602.6918
HTATIP2	629.6982	HTATIP2	407.2204
HTATSF1	2495.2609	HTATSF1	2042.4899
HTR1B	10.8944	removed	removed
HTR1D	17.4311	removed	removed
HTR1F	21.7889	HTR1F	13.0949
HTR2A	15.2522	HTR2A	19.8021
HTR2B	438.8278	HTR2B	23.6348
HTR2C	8.7155	removed	removed
HTR7P1	122.0176	HTR7P1	188.7586
HTR7	34.4264	HTR7	32.897
HTRA1	30106.9833	HTRA1	4390.954
HTRA2	586.4255	HTRA2	534.5702
HTRA3	6999.8911	HTRA3	697.2252
HTRA4	8.2798	removed	removed
HTT	2117.442	HTT	2190.3668
HUNK	354.287	HUNK	346.5366
removed	removed	HUS1B	5.4296
removed	removed	HUS1	223.2526
HUWE1	5699.5315	HUWE1	9052.7494
HVCN1	148.4432	HVCN1	106.0913
HYAL1	57.5226	HYAL1	71.543
HYAL2	1496.0235	HYAL2	706.1681
HYAL3	38.9846	HYAL3	43.1398
HYDIN	54.0364	HYDIN	229.9598
HYI	329.208	HYI	392.7138
HYLS1	197.4071	HYLS1	83.6798
removed	removed	HYMAI	8.0422
HYOU1	8237.9344	HYOU1	2882.8012
IAH1	586.5563	IAH1	389.0153
IARS2	2167.9922	IARS2	3163.5437
IARS	2581.5448	IARS	2851.8205
IBSP	40.9631	removed	removed
IBTK	1701.7104	IBTK	1746.736
ICA1L	71.4675	ICA1L	135.7401
ICA1	387.406	ICA1	853.7256
ICAM1	1053.7096	ICAM1	1066.7578
ICAM2	492.5025	ICAM2	328.5263
ICAM3	241.8564	ICAM3	265.4119
removed	removed	ICAM4	18.5245
removed	removed	ICAM5	31.9389
ICK	1586.6652	ICK	1266.0563
ICMT	3799.9782	ICMT	1408.8229
ICOSLG	296.7644	ICOSLG	570.7474
ICOS	17.4311	ICOS	13.4143
ICT1	248.8288	ICT1	281.0619
ID1	198.2787	ID1	158.0973
ID2	1327.8135	ID2	999.3668
ID3	1684.7151	ID3	267.3282
ID4	1838.1087	ID4	2863.6379
IDE	598.758	IDE	570.428
IDH1	3470.9663	IDH1	1812.8495
IDH2	2390.2386	IDH2	1351.333
IDH3A	759.5599	IDH3A	821.148
IDH3B	1048.916	IDH3B	1273.4022
IDH3G	1296.8733	IDH3G	645.8037
IDI1	752.3565	IDI1	923.7516
IDI2	54.0364	IDI2	126.7973
IDO1	36.6053	IDO1	25.2317
IDS	4612.6463	IDS	4419.1272
IDUA	118.5227	IDUA	123.2616
IER2	2415.9494	IER2	6339.5436
IER3IP1	1854.2325	IER3IP1	820.1898
IER3	2679.5947	IER3	4551.287
IER5L	329.0119	IER5L	89.1094
IER5	544.7216	IER5	1377.2035
IFFO1	282.8195	IFFO1	115.6187
IFFO2	1078.9846	IFFO2	5405.332
IFI16	4446.6718	IFI16	2540.0972
IFI27L1	71.0317	IFI27L1	61.9614
IFI27L2	318.5532	IFI27L2	184.926
IFI27	1639.83	IFI27	318.4304
IFI30	3016.7164	IFI30	551.9066
IFI35	405.7087	IFI35	221.9751
IFI44L	397.4289	IFI44L	195.1464
IFI44	385.2271	IFI44	206.9638
IFI6	1211.8967	IFI6	235.07
IFIH1	425.3187	IFIH1	630.473
IFIT1	823.1834	IFIT1	370.4907
IFIT2	739.0783	IFIT2	328.3314
IFIT3	1027.9987	IFIT3	426.7031
IFIT5	456.6946	IFIT5	461.1971
IFITM1	2829.0663	IFITM1	1186.8479
IFITM2	4339.0348	IFITM2	1141.8141
IFITM3	10895.7403	IFITM3	3022.6934
IFNAR1	2350.5829	IFNAR1	2263.5067
IFNAR2	525.055	IFNAR2	429.3796
IFNGR1	2950.6482	IFNGR1	3073.7955
IFNGR2	3216.4724	IFNGR2	1643.2542
IFRD1	404.8371	IFRD1	1160.3386
IFRD2	525.1117	IFRD2	644.8966
IFT122	488.9422	IFT122	992.0209
IFT140	322.4752	IFT140	732.0386
IFT172	407.016	IFT172	829.7715
IFT20	550.7005	IFT20	315.2716
IFT27	368.2318	IFT27	329.9284
IFT46	675.4548	IFT46	608.1158
IFT52	1192.7225	IFT52	776.753
IFT57	646.6935	IFT57	948.9034
IFT74	190.8705	IFT74	486.7482
IFT80	579.9063	IFT80	706.6376
IFT81	252.3151	IFT81	514.535
IFT88	225.2969	IFT88	399.2357
IGBP1	1672.5133	IGBP1	1989.4714
removed	removed	IGDCC3	26.8286
IGDCC4	259.7233	IGDCC4	192.5913
IGF1R	1762.7193	IGF1R	4749.3079
IGF1	3807.8222	IGF1	1678.0675
IGF2AS	8.2798	IGF2AS	8.9429
IGF2BP2	94.5637	IGF2BP2	320.0273
IGF2BP3	6.1009	IGF2BP3	5.1102
IGF2R	4154.7009	IGF2R	3997.1479
IGF2	18336.5029	IGF2	4137.3051
removed	removed	IGFALS	10.2204
removed	removed	IGFBP1	315.5559
IGFBP2	227.4758	IGFBP2	1748.9718
IGFBP3	14150.1253	IGFBP3	2564.6902
IGFBP4	23596.0344	IGFBP4	12548.1378
IGFBP5	25235.8645	IGFBP5	9993.0293
IGFBP6	418.3462	IGFBP6	334.3998
IGFBP7	14760.2135	IGFBP7	1735.2381
IGFBPL1	5.6651	removed	removed
IGFL1	27.0182	removed	removed
IGFL2	26.5824	removed	removed
IGFL3	31.376	removed	removed
removed	removed	IGFN1	6.3878
IGHMBP2	294.5855	IGHMBP2	362.1866
IGJ	15077.8952	IGJ	50238.5433
IGSF10	622.29	IGSF10	1487.7119
IGSF11	6.5367	IGSF11	7.3459
IGSF1	6.1009	IGSF1	533.3789
IGSF21	59.2657	IGSF21	60.3644
IGSF22	8.7504	IGSF22	16.0716
IGSF3	1822.4207	IGSF3	2076.6644
IGSF5	6.1009	IGSF5	53.0185
IGSF6	158.6229	IGSF6	50.144
IGSF8	735.5921	IGSF8	958.1657
removed	removed	IGSF9B	44.7144
IGSF9	225.2969	IGSF9	225.8077
IKBIP	948.6872	IKBIP	373.3652
IKBKAP	800.0872	IKBKAP	1158.7417
IKBKB	566.5105	IKBKB	1315.8809
IKBKE	159.4945	IKBKE	228.6822
IKBKG	287.613	IKBKG	180.4545
IKZF1	221.8107	IKZF1	222.9332
IKZF2	456.2589	IKZF2	183.6484
IKZF3	8.2798	IKZF3	23.3154
IKZF4	248.8288	IKZF4	306.613
IKZF5	429.2407	IKZF5	737.1488
IK	1675.9996	IK	2235.7199
IL10RA	315.067	IL10RA	393.1673
IL10RB	1034.1301	IL10RB	622.2807
IL10	14.3807	removed	removed
IL11RA	203.9438	IL11RA	460.2389
IL11	18.7384	IL11	5.749
IL12A	19.61	IL12A	47.9083
IL12RB1	20.0458	IL12RB1	15.9694
removed	removed	IL12RB2	7.6653
IL13RA1	6174.5288	IL13RA1	3229.6571
IL13RA2	10.0229	IL13RA2	7.0265
IL15RA	290.2277	IL15RA	267.6476
IL15	33.9906	IL15	34.494
IL16	658.8953	IL16	530.5044
IL17B	6.5367	IL17B	106.3564
IL17D	48.8201	IL17D	12.7723
IL17RA	279.3333	IL17RA	356.1182
IL17RB	47.9355	IL17RB	516.1319
IL17RC	564.7674	IL17RC	851.4899
IL17RD	770.4543	IL17RD	4003.5356
IL17RE	409.6307	IL17RE	397.3194
IL18BP	337.8189	IL18BP	188.5127
IL18R1	118.0957	IL18R1	34.8134
removed	removed	IL18RAP	13.4143
IL18	190.8705	IL18	79.2084
IL1B	28.7613	IL1B	219.1006
IL1R1	5033.6638	IL1R1	1449.3853
removed	removed	IL1R2	21.399
removed	removed	IL1RAPL1	6.0684
removed	removed	IL1RAPL2	19.4827
IL1RAP	388.7134	IL1RAP	434.6878
IL1RL1	26.5824	IL1RL1	6.7072
IL1RL2	14.8164	IL1RL2	83.3604
IL1RN	203.9438	IL1RN	120.0901
IL20RA	323.7825	IL20RA	1465.3547
IL20RB	6.5367	IL20RB	12.7755
removed	removed	IL20	15.65
IL21R	118.9672	IL21R	6.7072
IL22RA1	10.0229	IL22RA1	22.6766
IL22RA2	9.5871	IL22RA2	101.885
removed	removed	IL23A	10.2204
removed	removed	IL24	5.7139
IL27RA	348.1861	IL27RA	621.2108
IL28RA	61.4446	IL28RA	325.7763
IL2RA	50.5502	IL2RA	5.4296
IL2RB	223.118	IL2RB	234.7506
IL2RG	464.1028	IL2RG	303.4191
IL32	1663.362	IL32	544.8769
IL33	175.6183	IL33	795.2775
IL34	164.288	IL34	355.4795
IL3RA	207.8658	IL3RA	69.3073
IL4I1	44.7761	IL4I1	21.0158
IL4R	1191.851	IL4R	2114.3523
IL6R	67.5455	IL6R	332.1641
IL6ST	1843.7738	IL6ST	4891.4358
IL6	30.5044	IL6	287.4497
IL7R	33.5549	IL7R	125.8391
IL7	13.9449	IL7	16.9276
IL8	33.9906	IL8	78.2502
ILDR1	82.3619	ILDR1	164.1657
ILDR2	12.2018	removed	removed
ILF2	4120.2745	ILF2	3768.1463
ILF3	3972.9818	ILF3	5026.5372
ILKAP	306.3515	ILKAP	337.5937
ILK	5257.2176	ILK	2062.2919
ILVBL	706.8308	ILVBL	793.0418
IMMP1L	81.2812	IMMP1L	79.6268
IMMP2L	79.3115	IMMP2L	166.4014
IMMT	1941.388	IMMT	1561.4907
IMP3	646.6935	IMP3	760.1448
IMP4	495.043	IMP4	481.9573
IMPA1	285.8699	IMPA1	309.4875
IMPA2	535.1345	IMPA2	266.6894
IMPACT	1012.3107	IMPACT	1842.5526
IMPAD1	3347.2056	IMPAD1	2609.0852
IMPDH1	1312.5613	IMPDH1	525.7136
IMPDH2	2487.4169	IMPDH2	7017.2861
IMPG1	6.5367	removed	removed
INADL	487.199	INADL	2579.382
INA	386.0987	removed	removed
INCA1	20.4815	INCA1	27.4674
INCENP	303.7368	INCENP	328.3314
INE1	9.5871	INE1	29.3837
INE2	57.4572	INE2	5.5765
INF2	3495.8056	INF2	842.547
ING1	266.456	ING1	376.0609
ING2	129.4259	ING2	186.8423
ING3	228.7831	ING3	362.506
ING4	556.4876	ING4	1090.3926
ING5	215.7098	ING5	703.2936
removed	removed	INHA	11.8174
INHBA	2306.5693	INHBA	25.2317
INHBB	1753.1321	INHBB	1377.2035
INMT	435.6422	INMT	150.432
INO80B	82.3663	INO80B	135.1972
INO80C	270.1819	INO80C	135.7401
INO80D	578.6731	INO80D	754.6641
INO80E	518.9628	INO80E	487.2847
INO80	630.134	INO80	1370.8157
INPP1	396.1216	INPP1	446.1858
INPP4A	663.2531	INPP4A	757.9091
INPP4B	432.7269	INPP4B	680.2976
INPP5A	972.2192	INPP5A	537.8503
INPP5B	443.6213	INPP5B	767.4907
INPP5D	492.8641	INPP5D	1185.8897
INPP5E	183.4623	INPP5E	206.325
INPP5F	925.1552	INPP5F	702.9742
INPP5J	118.9672	INPP5J	523.4779
INPP5K	1042.8151	INPP5K	814.7602
INPPL1	1729.6002	INPPL1	1660.5011
INS-IGF2	27.1533	INS-IGF2	8.6778
INSIG1	1010.5676	INSIG1	1038.6516
INSIG2	787.0138	INSIG2	577.7739
removed	removed	INSL3	6.7072
INSRR	18.7384	INSRR	19.1633
INSR	3735.0474	INSR	3684.1471
INTS10	714.6748	INTS10	1373.0514
INTS12	440.1351	INTS12	616.1005
INTS1	1032.3565	INTS1	1830.0965
INTS2	210.4804	INTS2	398.2775
INTS3	1255.9102	INTS3	2366.9886
INTS4L1	16.5595	INTS4L1	18.2051
INTS4L2	5.2293	INTS4L2	7.3459
INTS4	629.2624	INTS4	547.4927
INTS5	519.0108	INTS5	726.609
INTS6	844.1007	INTS6	956.5687
INTS7	445.3644	INTS7	374.004
INTS8	741.1657	INTS8	763.3387
INTS9	334.677	INTS9	353.5631
INTU	65.8024	INTU	328.6508
INVS	227.9115	INVS	304.3773
IP6K1	1292.5155	IP6K1	1549.0345
IP6K2	902.059	IP6K2	2104.7706
removed	removed	IP6K3	5.1102
IPCEF1	57.5226	IPCEF1	174.7055
IPMK	63.6235	IPMK	101.5656
IPO11	550.5262	IPO11	792.4988
IPO13	753.8948	IPO13	545.1963
IPO4	488.38	IPO4	1334.5619
IPO5	3817.8451	IPO5	4542.3441
IPO7	4033.1191	IPO7	4915.7094
IPO8	1494.7162	IPO8	1748.6524
IPO9	2024.1856	IPO9	1956.2549
IPPK	279.9913	IPPK	353.1192
IPP	166.4669	IPP	405.6235
IPW	179.8497	IPW	724.2327
IQCA1	198.7145	IQCA1	305.0161
IQCB1	379.9978	IQCB1	840.9501
IQCC	49.2428	IQCC	102.5237
IQCD	14.3807	IQCD	25.5511
IQCE	377.3832	IQCE	693.712
IQCG	157.3156	IQCG	431.1746
IQCH	15.2522	IQCH	84.8711
IQCK	349.4934	IQCK	397.9581
IQGAP1	9650.7245	IQGAP1	10107.3705
IQGAP2	1349.1666	IQGAP2	2595.6708
IQGAP3	186.9485	IQGAP3	13.4143
IQSEC1	1741.3662	IQSEC1	1962.3233
IQSEC2	473.2542	IQSEC2	364.4223
IQSEC3	18.7384	IQSEC3	50.7828
IQUB	6.9724	IQUB	33.5358
IRAK1BP1	22.9393	IRAK1BP1	69.5373
IRAK1	1831.5721	IRAK1	1824.6669
IRAK2	84.9766	IRAK2	161.6106
IRAK3	458.4377	IRAK3	344.3009
IRAK4	391.7638	IRAK4	438.8399
IREB2	1090.7506	IREB2	1917.9283
IRF1	708.0684	IRF1	785.1433
IRF2BP1	395.6858	IRF2BP1	480.3604
IRF2BP2	4135.091	IRF2BP2	8759.2313
IRF2	709.0097	IRF2	952.4167
IRF3	596.7535	IRF3	579.1569
IRF4	108.0728	IRF4	287.4497
IRF5	137.7056	IRF5	97.0941
IRF6	779.1698	IRF6	2010.2316
IRF7	210.9162	IRF7	128.7136
IRF8	198.7145	IRF8	124.8809
IRF9	822.7476	IRF9	436.9299
IRGQ	1183.1354	IRGQ	501.7594
IRS1	1054.5811	IRS1	3458.6587
IRS2	858.0455	IRS2	2408.5092
removed	removed	IRS4	8.3041
IRX1	93.2563	IRX1	1032.5832
IRX2	223.5538	IRX2	1630.1592
IRX3	963.5036	IRX3	1002.2413
IRX4	13.0733	IRX4	67.391
IRX5	839.7429	IRX5	544.2381
IRX6	70.5959	IRX6	23.6348
ISCA1P1	72.7748	ISCA1P1	74.4175
ISCA1	784.3992	ISCA1	906.4247
ISCA2	219.196	ISCA2	254.2333
ISCU	1829.829	ISCU	1580.3346
ISG15	405.7087	ISG15	74.7369
ISG20L2	698.551	ISG20L2	894.9268
ISG20	377.8189	ISG20	322.5824
ISL1	16.9953	ISL1	10.5398
ISL2	94.5637	removed	removed
ISLR2	40.0915	ISLR2	51.7409
ISLR	8691.5786	ISLR	2323.5518
ISM1	1668.1556	ISM1	1078.8946
ISOC1	365.6172	ISOC1	603.9638
ISOC2	715.5464	ISOC2	295.7538
ISPD	51.4217	ISPD	89.7482
ISY1	571.2343	ISY1	667.8319
ISYNA1	512.0383	ISYNA1	693.3926
ITCH	1520.8628	ITCH	1789.8535
ITFG1	1196.2087	ITFG1	1121.0539
ITFG2	541.6712	ITFG2	741.6202
ITFG3	2183.2836	ITFG3	1349.9501
ITGA10	100.2288	ITGA10	344.3009
ITGA11	10548.4258	ITGA11	659.218
ITGA1	4647.6958	ITGA1	1145.2731
removed	removed	ITGA2B	10.8592
ITGA2	1361.8041	ITGA2	2684.7803
ITGA3	986.5998	ITGA3	2789.8591
ITGA4	683.3903	ITGA4	357.5651
ITGA5	6207.2121	ITGA5	930.3789
ITGA6	2719.2505	ITGA6	8382.3528
ITGA7	237.0629	ITGA7	759.1866
ITGA8	144.6781	ITGA8	59.7257
ITGA9	464.5386	ITGA9	510.3829
ITGAD	22.2246	removed	removed
ITGAE	312.4523	ITGAE	191.9525
ITGAL	224.8611	ITGAL	260.3017
ITGAM	185.2054	ITGAM	103.1625
ITGAV	8808.3669	ITGAV	2529.5574
ITGAX	376.0758	ITGAX	117.8544
ITGB1BP1	1021.8978	ITGB1BP1	609.074
ITGB1BP2	20.0458	removed	removed
ITGB1	38028.5434	ITGB1	15047.034
ITGB2	979.5795	ITGB2	434.0267
ITGB3BP	176.4898	ITGB3BP	300.2252
ITGB3	304.1726	ITGB3	191.3137
ITGB4	1848.5674	ITGB4	4817.3377
ITGB5	12429.2407	ITGB5	4082.4246
ITGB6	1806.7328	ITGB6	2667.5333
ITGB7	71.9033	ITGB7	118.4932
ITGB8	317.6817	ITGB8	1477.8109
ITGBL1	6913.1714	ITGBL1	615.1424
removed	removed	ITIH2	436.2848
ITIH3	36.6053	ITIH3	27.4674
ITIH4	9.1513	ITIH4	101.6135
ITIH5L	44.4493	ITIH5L	66.4328
ITIH5	792.2432	ITIH5	1794.3249
ITK	43.5777	ITK	64.8359
ITM2A	987.0356	ITM2A	1716.3941
ITM2B	15762.0656	ITM2B	12095.2449
ITM2C	2390.6744	ITM2C	2221.3475
ITPA	489.3779	ITPA	417.4409
ITPK1	1024.9483	ITPK1	819.8704
ITPKA	6.5367	removed	removed
ITPKB	1105.1313	ITPKB	1214.9541
ITPKC	944.3294	ITPKC	1872.5751
ITPR1	738.2068	ITPR1	5542.3497
ITPR2	987.9072	ITPR2	8871.6561
ITPR3	2234.8099	ITPR3	1692.1685
ITPRIPL1	25.7109	ITPRIPL1	220.6975
ITPRIPL2	3314.0865	ITPRIPL2	1038.971
ITPRIP	1951.8466	ITPRIP	1423.8342
ITSN1	1652.9034	ITSN1	962.3177
ITSN2	791.3716	ITSN2	1293.8431
IVD	678.0695	IVD	1831.0546
IVNS1ABP	2903.1485	IVNS1ABP	3714.8084
IWS1	1224.5343	IWS1	1238.5888
IYD	614.0102	removed	removed
JAG1	3690.1623	JAG1	1822.4311
JAG2	434.47	JAG2	780.5856
JAGN1	484.5844	JAGN1	604.6025
JAK1	6842.5754	JAK1	6096.4889
JAK2	465.846	JAK2	537.531
JAK3	273.2324	JAK3	118.1738
JAKMIP1	18.3026	removed	removed
JAKMIP2	16.9169	JAKMIP2	13.7337
JAKMIP3	25.2751	JAKMIP3	77.292
JAM2	469.3322	JAM2	409.7755
JAM3	2941.4969	JAM3	1526.9967
JARID2	981.8063	JARID2	844.4634
JAZF1	859.3529	JAZF1	414.8857
JDP2	715.5464	JDP2	394.4449
JHDM1D	970.0403	JHDM1D	1102.8487
JKAMP	768.7112	JKAMP	1023.0016
JMJD1C	2179.8279	JMJD1C	5760.2111
JMJD4	301.2703	JMJD4	500.5298
JMJD5	96.3068	JMJD5	69.6267
JMJD6	388.2776	JMJD6	705.2099
JMJD7-PLA2G4B	107.637	JMJD7-PLA2G4B	516.4513
JMJD8	1589.4629	JMJD8	1051.1205
JMY	927.3341	JMY	1566.6009
JOSD1	1989.7592	JOSD1	2449.7103
JOSD2	99.3572	JOSD2	69.6267
JPH1	49.6786	JPH1	107.9533
JPH2	168.6458	JPH2	410.4143
JPH3	29.6329	removed	removed
JPH4	33.1191	JPH4	97.4135
JRKL	642.7715	JRKL	460.2389
JRK	277.5902	JRK	559.2494
JSRP1	5.6651	JSRP1	12.7755
JTB	2894.8687	JTB	1486.115
JUB	328.5761	JUB	856.9195
JUNB	2674.8012	JUNB	5751.2298
JUND	2382.3946	JUND	4374.6651
JUN	6190.6526	JUN	11344.3624
JUP	8318.5532	JUP	6451.3296
KAL1	555.6161	KAL1	671.6741
KALRN	366.0529	KALRN	572.9831
KANK1	719.9041	KANK1	2843.5164
KANK2	4547.3363	KANK2	1710.6451
KANK3	48.3713	KANK3	129.033
KANK4	898.5728	KANK4	466.9461
KARS	3019.0653	KARS	3626.9765
KAT2A	308.0946	KAT2A	1231.2429
KAT2B	300.2506	KAT2B	613.226
KAT5	880.0741	KAT5	1224.7274
KATNA1	391.328	KATNA1	405.6235
KATNAL1	522.9328	KATNAL1	498.8849
KATNAL2	38.3484	KATNAL2	60.6838
KATNB1	502.0155	KATNB1	405.9429
KAZALD1	114.9014	KAZALD1	55.2606
KAZ	571.6788	KAZ	1023.2156
KBTBD10	6.2185	KBTBD10	31.7568
KBTBD11	126.8112	KBTBD11	211.1158
KBTBD12	5.2293	KBTBD12	9.2623
KBTBD2	1247.6305	KBTBD2	1338.5575
KBTBD3	129.4259	KBTBD3	164.1657
KBTBD4	350.1645	KBTBD4	511.2229
KBTBD6	421.3967	KBTBD6	631.4312
KBTBD7	141.6276	KBTBD7	267.6476
KBTBD8	34.4264	KBTBD8	35.1327
KCMF1	1384.0288	KCMF1	1250.0868
KCNA1	91.5132	KCNA1	110.8278
KCNA3	30.0686	KCNA3	68.9879
KCNA5	46.1924	removed	removed
KCNA6	50.1144	KCNA6	35.1327
KCNAB1	122.4534	KCNAB1	137.3371
KCNAB2	189.9989	KCNAB2	129.6718
KCNAB3	10.4587	KCNAB3	8.3041
KCNB1	28.7613	KCNB1	41.2011
KCNB2	7.844	KCNB2	8.9429
removed	removed	KCNC1	11.8174
removed	removed	KCNC2	202.173
KCNC3	60.573	KCNC3	164.1657
KCNC4	134.2194	KCNC4	292.8793
KCND1	142.935	KCND1	80.1665
KCND2	461.924	KCND2	45.0338
removed	removed	KCND3	95.1778
removed	removed	KCNE1L	6.0684
KCNE1	12.2018	KCNE1	183.329
KCNE2	5.2293	KCNE2	8.3041
KCNE3	186.9485	KCNE3	45.992
KCNE4	844.9722	KCNE4	232.8343
KCNF1	6.9724	KCNF1	25.5511
KCNG1	20.0458	KCNG1	42.7981
removed	removed	KCNH1	9.5817
KCNH2	5.6651	KCNH2	31.3001
removed	removed	KCNH3	39.2848
KCNH8	6.9724	KCNH8	84.638
removed	removed	KCNIP1	12.7755
removed	removed	KCNIP2	779.9469
KCNIP3	67.9813	KCNIP3	99.3298
KCNIP4	7.4082	KCNIP4	45.3532
removed	removed	KCNJ10	5.749
KCNJ11	20.9173	KCNJ11	115.2993
KCNJ12	55.3437	KCNJ12	11.8174
removed	removed	KCNJ13	15.9694
KCNJ14	60.573	KCNJ14	57.1706
KCNJ15	104.5866	KCNJ15	12.1368
