gene_id	TCGA-BH-A0E0-01A-11R-A056-07	gene_id	TCGA-BH-A0E0-11A-13R-A089-07
MAP3K9	187.081	MAP3K9	61.6408
MAP4K1	92.0171	MAP4K1	19.0687
MAP4K2	561.8525	MAP4K2	291.796
MAP4K3	589.2748	MAP4K3	456.3193
MAP4K4	2803.1688	MAP4K4	1662.9712
MAP4K5	517.9768	MAP4K5	568.9579
MAP4	4464.9604	MAP4	6270.9534
MAP6D1	93.8452	MAP6D1	96.2306
MAP6	116.3924	MAP6	69.1796
MAP7D1	2621.5722	MAP7D1	2230.1552
MAP7D2	531.3833	MAP7D2	45.2328
MAP7D3	279.7075	MAP7D3	231.4856
MAP7	1466.7885	MAP7	1126.3858
MAP9	284.5826	MAP9	277.6053
MAPK10	288.2389	MAPK10	280.2661
MAPK11	133.4552	MAPK11	188.4701
MAPK12	31.1152	MAPK12	67.8803
MAPK13	1876.2949	MAPK13	1453.6585
MAPK14	1829.3723	MAPK14	1273.1707
MAPK15	23.766	MAPK15	15.0776
MAPK1IP1L	1386.3498	MAPK1IP1L	1445.6763
MAPK1	2371.1152	MAPK1	3205.3215
MAPK3	1326.4168	MAPK3	1741.2816
MAPK4	67.6417	MAPK4	40.7982
MAPK6	1257.7697	MAPK6	1207.9823
MAPK7	347.3492	MAPK7	294.2661
MAPK8IP1	1140.1584	MAPK8IP1	515.2993
MAPK8IP2	172.4558	MAPK8IP2	182.7051
MAPK8IP3	368.0683	MAPK8IP3	485.5876
MAPK8	215.1127	MAPK8	308.204
MAPK9	592.9311	MAPK9	915.2993
MAPKAP1	1696.5265	MAPKAP1	1647.8936
MAPKAPK2	2939.6709	MAPKAPK2	2699.3348
MAPKAPK3	665.4479	MAPKAPK3	1239.4678
MAPKAPK5	504.808	MAPKAPK5	536.4789
MAPKBP1	460.0853	MAPKBP1	682.4834
MAPKSP1	765.9963	MAPKSP1	1044.7894
MAPRE1	4112.7361	MAPRE1	2503.7694
MAPRE2	304.0829	MAPRE2	600.4435
MAPRE3	612.4314	MAPRE3	333.4812
MAPT	274.8324	MAPT	1556.0976
removed	removed	MARCH11	11.0865
MARCH1	23.1566	MARCH1	19.0687
MARCH2	374.7715	MARCH2	747.2284
MARCH3	162.0963	MARCH3	54.9889
MARCH4	5.4845	MARCH4	5.3215
MARCH5	1504.5704	MARCH5	1035.0333
MARCH6	1496.039	MARCH6	1309.0909
MARCH7	943.9366	MARCH7	1271.3969
MARCH8	124.3144	MARCH8	294.0133
MARCH9	215.7221	MARCH9	262.0843
MARCKSL1	13407.6782	MARCKSL1	9160.5322
MARCKS	2926.8739	MARCKS	2401.3304
MARCO	131.0177	MARCO	28.3814
MARK1	54.8446	MARK1	132.5942
MARK2	3134.674	MARK2	1753.4368
MARK3	917.1237	MARK3	1078.0488
MARK4	3300.4266	MARK4	912.1951
MARS2	181.5966	MARS2	166.7406
MARS	1695.716	MARS	1628.5898
MARVELD1	162.4558	MARVELD1	1030.3858
MARVELD2	288.8483	MARVELD2	408.4257
MARVELD3	165.4662	MARVELD3	1095.8492
removed	removed	MASP1	53.2151
removed	removed	MASP2	21.7295
MAST1	29.8598	MAST1	15.5211
MAST2	1544.1804	MAST2	1333.9246
MAST3	241.3163	MAST3	376.9401
MAST4	644.1194	MAST4	703.3259
MASTL	347.3492	MASTL	106.4302
MAT1A	10.9689	MAT1A	24.3902
MAT2A	3516.7581	MAT2A	3375.1663
MAT2B	824.4973	MAT2B	1588.0266
MATK	21.9378	MATK	59.4235
MATN2	99.3297	MATN2	7986.6962
MATN3	21.9378	MATN3	87.8049
MATN4	98.7203	removed	removed
MATR3	4874.4668	MATR3	5946.7849
MAVS	4564.8995	MAVS	2543.2373
MAX	856.7946	MAX	1320.1774
MAZ	3023.7538	MAZ	4109.6718
MBD1	1218.1597	MBD1	1107.7605
MBD2	2506.3985	MBD2	2841.6851
MBD3	1156.0024	MBD3	1585.8093
MBD4	1766.6057	MBD4	680.7095
MBD5	119.4394	MBD5	320.6208
MBD6	911.0299	MBD6	1284.2572
MBIP	176.7215	MBIP	440.7982
removed	removed	MBL1P	6.2084
MBLAC1	61.5478	MBLAC1	19.0687
MBLAC2	147.4711	MBLAC2	184.4789
MBNL1	1403.2541	MBNL1	1637.2594
MBNL2	2994.5155	MBNL2	1219.9557
MBNL3	23.766	MBNL3	10.643
MBOAT1	168.1901	MBOAT1	1141.4634
MBOAT2	3776.3559	MBOAT2	440.3548
MBOAT7	2514.3205	MBOAT7	2142.7938
MBP	110.908	MBP	380.4878
MBTD1	576.4778	MBTD1	482.0399
MBTPS1	1764.7776	MBTPS1	4906.8736
MBTPS2	1003.0469	MBTPS2	392.1064
MB	1925.6551	MB	254.5455
MC1R	50.5789	MC1R	49.6674
MC5R	15.844	removed	removed
MCAM	2023.1566	MCAM	2675.8315
MCART1	310.7861	MCART1	208.8692
MCART2	12.1877	MCART2	9.3126
MCART6	20.1097	MCART6	7.9823
MCAT	569.7745	MCAT	576.4967
MCCC1	2213.894	MCCC1	775.6098
MCCC2	1549.6648	MCCC2	5722.8381
MCC	1000	MCC	518.847
MCEE	235.8318	MCEE	196.4523
MCF2L2	111.5174	removed	removed
MCF2L	455.2102	MCF2L	1037.3792
MCFD2	2618.2633	MCFD2	1991.5787
removed	removed	MCHR1	29.2683
MCL1	13669.1042	MCL1	9428.8248
MCM10	216.3315	MCM10	8.8692
MCM2	2017.6722	MCM2	488.2483
MCM3APAS	26.4534	MCM3APAS	11.2373
MCM3AP	1677.9951	MCM3AP	2036.2129
MCM3	2337.599	MCM3	1851.4412
MCM4	2353.443	MCM4	825.7206
MCM5	606.3376	MCM5	802.6608
MCM6	1585.6185	MCM6	478.0488
MCM7	3950.8288	MCM7	1854.7805
MCM8	381.4747	MCM8	96.6741
MCM9	56.0634	MCM9	78.4922
MCOLN1	470.4449	MCOLN1	461.6408
MCOLN2	14.0158	MCOLN2	19.0687
MCOLN3	59.1103	MCOLN3	83.8137
MCPH1	577.5442	MCPH1	409.929
MCRS1	722.73	MCRS1	878.0488
MCTP1	43.2663	MCTP1	38.1375
MCTP2	5.4845	MCTP2	213.3038
MCTS1	1249.2383	MCTS1	827.9379
MDC1	762.9494	MDC1	768.5144
MDFIC	368.0683	MDFIC	487.8049
MDFI	219.9878	MDFI	829.2683
MDGA1	23.1566	MDGA1	71.3969
removed	removed	MDH1B	34.5898
MDH1	6998.7812	MDH1	2489.1353
MDH2	8494.2108	MDH2	5153.8803
MDK	8021.3285	MDK	2096.2306
MDM1	119.4394	MDM1	197.7827
MDM2	1159.0494	MDM2	976.0532
MDM4	538.6959	MDM4	448.7805
MDN1	1030.4692	MDN1	984.9224
MDP1	103.3577	MDP1	322.2838
ME1	1984.7654	ME1	275.8315
ME2	2274.8324	ME2	471.8404
ME3	161.4869	ME3	392.9047
MEA1	1886.5143	MEA1	1579.1574
MEAF6	1647.1664	MEAF6	1774.2794
MECOM	73.1261	MECOM	151.663
MECP2	1028.0317	MECP2	1389.357
MECR	614.2596	MECR	439.9113
MED10	82.8763	MED10	350.7761
MED11	200.4875	MED11	405.3215
MED12L	26.2035	MED12L	7.0953
MED12	2165.1432	MED12	1411.0865
MED13L	1053.6258	MED13L	1752.9933
MED13	1128.5801	MED13	961.4191
MED14	1650.8227	MED14	686.4745
MED15	1341.8647	MED15	1556.0976
MED16	811.0908	MED16	1397.3392
MED17	2594.1499	MED17	627.4945
MED18	230.3473	MED18	166.7406
MED19	382.0841	MED19	412.8603
MED1	884.2169	MED1	1136.1419
MED20	446.6789	MED20	486.4745
MED21	683.7294	MED21	419.5122
MED22	932.9677	MED22	771.6186
MED23	550.8836	MED23	861.6408
MED24	1306.5204	MED24	1561.4191
MED25	1851.9196	MED25	971.6186
MED26	319.3175	MED26	254.5455
MED27	257.7697	MED27	338.8027
MED28	710.5424	MED28	658.98
MED29	2092.0171	MED29	1685.1441
MED30	212.6752	MED30	201.3304
MED31	119.159	MED31	155.2018
MED4	855.5759	MED4	806.6519
MED6	604.5094	MED6	351.2195
MED7	146.2523	MED7	222.6164
MED8	1825.716	MED8	603.9911
MED9	399.1469	MED9	490.0222
MEF2A	407.2334	MEF2A	1267.1175
removed	removed	MEF2B	59.8758
MEF2C	269.348	MEF2C	579.6009
MEF2D	1887.2639	MEF2D	1860.7539
MEG3	6.0938	MEG3	183.1486
MEGF10	17.0628	MEGF10	198.6696
MEGF6	46.9226	MEGF6	344.1242
MEGF8	1021.3285	MEGF8	2045.2328
MEGF9	572.2121	MEGF9	1679.8226
MEI1	20.1097	MEI1	26.6075
MEIS1	51.7977	MEIS1	125.0554
MEIS2	15.2346	MEIS2	229.2683
MEIS3P1	216.3315	MEIS3P1	612.8603
MEIS3	27.4223	MEIS3	240.7982
MELK	1006.7032	MELK	23.9468
MEMO1	1169.5795	MEMO1	338.9667
MEN1	1426.5692	MEN1	1084.2572
MEOX1	58.5009	MEOX1	538.8027
MEOX2	62.7666	MEOX2	242.1286
MEPCE	2022.5472	MEPCE	1884.7007
removed	removed	MEPE	31.929
MERTK	340.6459	MERTK	289.5787
MESDC1	328.4583	MESDC1	399.1131
MESDC2	838.5131	MESDC2	1464.745
MESP1	106.0329	MESP1	53.2151
MESP2	11.5783	removed	removed
MESTIT1	10.9689	MESTIT1	9.3126
MEST	2473.4918	MEST	1532.1508
METAP1	937.2334	METAP1	1380.9313
METAP2	2124.3144	METAP2	1801.7738
METRNL	853.7477	METRNL	266.0754
METRN	13.4065	METRN	223.0599
METT10D	549.0555	METT10D	640.3548
METT11D1	307.1298	METT11D1	517.0732
METT5D1	197.4406	METT5D1	286.918
METTL10	463.8879	METTL10	272.6341
METTL11A	355.7709	METTL11A	411.0909
METTL12	122.5046	METTL12	76.4035
METTL13	2347.3492	METTL13	998.6696
METTL14	210.847	METTL14	379.1574
METTL1	292.5046	METTL1	353.4368
METTL2A	324.1926	METTL2A	351.2195
METTL2B	595.3687	METTL2B	301.1086
METTL3	463.7477	METTL3	781.7295
METTL4	273.0043	METTL4	170.2882
METTL5	759.2261	METTL5	478.5499
METTL6	215.7221	METTL6	229.2683
METTL7A	2436.9287	METTL7A	2792.4612
METTL7B	7.922	METTL7B	31.4856
METTL8	358.3181	METTL8	285.5876
METTL9	1866.5448	METTL9	2031.4856
MET	156.6118	MET	832.3725
MEX3A	5594.1499	MEX3A	471.3969
MEX3B	80.4388	MEX3B	95.7871
MEX3C	1421.6941	MEX3C	1193.3481
MEX3D	601.4625	MEX3D	484.2572
MFAP1	592.9311	MFAP1	1174.7228
MFAP2	2655.6977	MFAP2	134.8115
MFAP3L	863.4979	MFAP3L	134.8115
MFAP3	716.6362	MFAP3	812.4169
MFAP4	148.0804	MFAP4	745.0111
MFAP5	145.0335	MFAP5	225.2772
MFF	967.0932	MFF	1316.6297
MFGE8	1118.83	MFGE8	6485.1441
MFHAS1	355.2712	MFHAS1	89.1353
MFI2	151.1274	MFI2	407.9823
MFN1	716.6362	MFN1	507.3171
MFN2	4505.7892	MFN2	2787.5831
MFNG	76.7824	MFNG	197.3392
MFRP	184.6435	MFRP	187.1397
MFSD10	2070.6886	MFSD10	1413.7472
MFSD11	427.727	MFSD11	442.3415
MFSD1	1433.2724	MFSD1	1625.2772
MFSD2A	28.0317	MFSD2A	266.5188
MFSD2B	260.2072	removed	removed
MFSD3	346.7398	MFSD3	387.1397
MFSD4	28.0317	MFSD4	92.2395
MFSD5	770.262	MFSD5	655.4324
MFSD6L	23.1566	MFSD6L	23.9468
MFSD6	1160.8775	MFSD6	1649.2239
MFSD7	81.5235	MFSD7	239.9113
MFSD8	273.6137	MFSD8	173.3925
MFSD9	106.6423	MFSD9	110.4213
removed	removed	MGAM	11.9734
MGAT1	3661.1822	MGAT1	2882.4834
MGAT2	318.0987	MGAT2	501.9956
MGAT3	75.5637	MGAT3	147.2284
MGAT4A	553.9305	MGAT4A	700.2217
MGAT4B	1396.0999	MGAT4B	1666.9623
MGAT5B	34.1255	MGAT5B	10.1996
MGAT5	49.9695	MGAT5	112.6386
MGA	765.9963	MGA	770.7317
MGC12916	9.7502	MGC12916	11.5299
MGC12982	35.3443	MGC12982	23.9468
removed	removed	MGC14436	7.0953
MGC16121	45.0945	MGC16121	22.1729
MGC16142	8.5314	MGC16142	12.4169
MGC16275	24.3754	MGC16275	79.8226
removed	removed	MGC16703	7.6231
MGC21881	40.8288	MGC21881	265.6319
MGC23270	29.2505	MGC23270	43.459
MGC23284	27.4223	MGC23284	40.3548
MGC2752	246.1913	MGC2752	581.3747
MGC2889	23.766	removed	removed
MGC29506	31.0786	MGC29506	285.1441
MGC3771	5.5515	MGC3771	10.7051
removed	removed	MGC45800	8.8692
MGC57346	262.6021	MGC57346	167.8537
MGC70857	769.0433	MGC70857	456.7627
MGC72080	269.9391	MGC72080	74.3858
MGC87042	7.3126	MGC87042	16.408
MGEA5	5677.6356	MGEA5	3440.7982
MGLL	4001.8282	MGLL	4246.5632
MGMT	985.9842	MGMT	796.4523
MGP	2588.6654	MGP	58520.1774
MGRN1	1188.2998	MGRN1	1250.9978
MGST1	13071.9074	MGST1	5832.3725
MGST2	578.3059	MGST2	766.2971
MGST3	8385.7404	MGST3	2667.4058
removed	removed	MIA2	6.6519
MIA3	1223.6441	MIA3	1847.0067
MIAT	23.1566	MIAT	33.2594
removed	removed	MIA	1244.6962
MIB1	1194.3937	MIB1	781.8182
MIB2	349.1773	MIB2	386.2528
MICAL1	187.2882	MICAL1	490.3947
MICAL2	1254.1133	MICAL2	1035.9202
MICAL3	1120.0488	MICAL3	1195.122
MICALCL	24.3754	MICALCL	30.1552
MICALL1	1679.4637	MICALL1	643.0155
MICALL2	187.081	MICALL2	274.0576
MICA	34.7349	MICA	335.6984
MICB	46.3132	MICB	45.2328
MID1IP1	628.8848	MID1IP1	529.0466
MID1	244.9726	MID1	301.1086
MID2	745.2773	MID2	543.6807
MIDN	1751.9805	MIDN	1928.1596
MIER1	577.6965	MIER1	607.9823
MIER2	848.8726	MIER2	429.7118
MIER3	436.9287	MIER3	383.1486
MIF4GD	254.4363	MIF4GD	502.8825
MIF	8020.3413	MIF	8633.3614
MIIP	552.1024	MIIP	333.0377
MINA	1248.0317	MINA	736.745
MINK1	1484.5155	MINK1	2130.0754
MINPP1	374.7715	MINPP1	489.1353
MIOS	1023.1566	MIOS	676.2749
MIPEP	369.8964	MIPEP	1057.2062
MIPOL1	90.1889	MIPOL1	111.7517
MIR155HG	15.844	removed	removed
MIR17HG	92.0171	MIR17HG	25.2772
MIS12	316.2706	MIS12	350.3326
MITD1	170.0183	MITD1	197.7827
MITF	76.7824	MITF	116.1863
MKI67IP	983.5222	MKI67IP	931.255
MKI67	6146.8617	MKI67	246.5632
MKKS	1168.7995	MKKS	936.5854
MKL1	728.8239	MKL1	1256.7627
MKL2	787.3248	MKL2	1808.4257
MKLN1	2160.8775	MKLN1	1206.2084
MKNK1	407.6782	MKNK1	390.6874
MKNK2	4566.1182	MKNK2	4960.0887
MKRN1	4000	MKRN1	3244.7894
MKRN2	455.8196	MKRN2	504.2129
MKRN3	66.4229	removed	removed
MKS1	131.6271	MKS1	349.4457
removed	removed	MKX	35.9202
MLC1	72.5168	removed	removed
MLEC	4923.2176	MLEC	5482.9268
MLF1IP	728.7995	MLF1IP	139.8049
MLF1	859.8416	MLF1	417.2949
MLF2	5835.4662	MLF2	3404.4346
MLH1	294.3327	MLH1	755.6541
MLH3	310.7861	MLH3	376.4967
MLKL	76.7824	MLKL	112.1951
MLL2	1493.4126	MLL2	1852.0399
MLL3	2354.6618	MLL3	1706.8736
MLL4	1748.3242	MLL4	1025.7206
MLL5	1555.7587	MLL5	1203.5477
MLLT10	633.7599	MLLT10	477.6053
MLLT11	604.5094	MLLT11	215.0776
MLLT1	1504.5704	MLLT1	1689.1353
MLLT3	347.9586	MLLT3	428.8248
MLLT4	2102.986	MLLT4	1693.5698
MLLT6	1173.6746	MLLT6	3338.3592
MLL	1110.2986	MLL	1709.0909
MLPH	182.8154	MLPH	6184.4789
MLST8	897.5807	MLST8	1083.7073
MLXIPL	39.0006	MLXIPL	203.1042
MLXIP	641.6819	MLXIP	595.122
MLX	862.0597	MLX	1354.9712
MLYCD	163.3151	MLYCD	433.2594
MMAA	267.5198	MMAA	233.7029
MMAB	480.195	MMAB	1316.1863
MMACHC	284.5826	MMACHC	125.0554
MMADHC	1308.958	MMADHC	2090.0222
MMD	201.7063	MMD	399.5565
removed	removed	MMEL1	13.6497
MME	18.8909	MME	2811.0865
MMGT1	705.6673	MMGT1	851.8847
removed	removed	MMP10	14.1907
MMP11	2647.1664	MMP11	179.1574
MMP12	82.8763	MMP12	21.286
MMP14	2362.5838	MMP14	4816.8514
MMP15	592.3218	MMP15	666.5188
MMP16	10.3595	MMP16	66.5188
MMP17	34.7349	MMP17	113.082
MMP19	120.6581	MMP19	409.3126
MMP1	18.8909	MMP1	35.9202
MMP23B	21.9378	MMP23B	29.7118
MMP24	486.2888	MMP24	400.4435
MMP25	26.3315	MMP25	64.5499
MMP28	104.2048	MMP28	125.9424
MMP2	1586.8373	MMP2	4494.4568
removed	removed	MMP3	133.9246
MMP7	12.1877	MMP7	693.1264
MMP9	198.6594	MMP9	683.8137
MMRN1	17.6722	MMRN1	36.8071
MMRN2	393.053	MMRN2	955.2106
MMS19	1524.6801	MMS19	1472.2838
MN1	115.7831	MN1	108.204
MNAT1	158.44	MNAT1	308.6475
MND1	59.1103	MND1	12.8603
MNDA	75.5637	MNDA	49.2239
MNS1	9.7502	MNS1	67.8492
MNT	441.1944	MNT	710.4213
MNX1	9.1408	MNX1	21.7295
MOAP1	449.1164	MOAP1	1055.4324
MOB2	847.0445	MOB2	657.2062
MOBKL1A	515.5393	MOBKL1A	533.4812
MOBKL1B	1021.3285	MOBKL1B	530.3769
MOBKL2A	998.7812	MOBKL2A	1185.8093
MOBKL2B	610.6033	MOBKL2B	367.184
MOBKL2C	316.88	MOBKL2C	537.9157
MOBKL3	867.1542	MOBKL3	976.0532
MOCOS	233.3943	MOCOS	216.408
MOCS1	832.8824	MOCS1	905.3481
MOCS2	731.8708	MOCS2	917.5166
MOCS3	539.3053	MOCS3	228.3814
MOGAT2	301.036	MOGAT2	18.1818
MOGS	2609.9939	MOGS	1205.3215
MON1A	297.989	MON1A	243.459
MON1B	273.0043	MON1B	556.541
MON2	539.9147	MON2	643.459
MORC2	1383.3029	MORC2	1137.4723
MORC3	417.4284	MORC3	571.1752
MORC4	1226.0817	MORC4	690.4656
MORF4L1	2989.6405	MORF4L1	4304.2129
MORF4L2	6358.3181	MORF4L2	4200.4302
removed	removed	MORF4	6.6519
MORN1	31.0786	MORN1	90.9091
MORN2	507.6173	MORN2	263.4146
MORN3	73.1261	MORN3	15.5211
MORN4	111.5174	MORN4	203.1042
removed	removed	MORN5	6.2084
MOSC1	72.5168	MOSC1	822.1729
MOSC2	32.9068	MOSC2	378.2705
MOSPD1	803.7782	MOSPD1	152.5499
MOSPD2	305.911	MOSPD2	136.1419
MOSPD3	608.7751	MOSPD3	354.7672
MOV10	2175.5027	MOV10	862.0843
MOXD1	82.8763	MOXD1	65.1885
MPDU1	997.5625	MPDU1	1756.541
MPDZ	385.7404	MPDZ	793.7916
MPEG1	198.6594	MPEG1	270.51
MPG	344.3023	MPG	1168.071
MPHOSPH10	2249.8477	MPHOSPH10	675.388
MPHOSPH6	301.6453	MPHOSPH6	657.2062
MPHOSPH8	609.9939	MPHOSPH8	984.0355
MPHOSPH9	124.9238	MPHOSPH9	66.9623
MPI	472.8824	MPI	776.0532
MPL	14.0158	MPL	21.286
MPND	653.2602	MPND	442.1286
MPP1	196.2218	MPP1	352.9933
MPP2	180.9872	MPP2	230.5987
MPP3	7.3126	MPP3	41.6851
MPP5	292.5046	MPP5	458.0931
MPP6	179.159	MPP6	29.7118
MPP7	312.6143	MPP7	576.0532
MPPE1	397.9281	MPPE1	490.9091
removed	removed	MPPED1	6.2084
removed	removed	MPPED2	81.153
MPRIP	2462.5229	MPRIP	1886.918
MPST	1291.8952	MPST	1431.929
MPV17L2	285.8013	MPV17L2	368.9579
MPV17L	21.9378	MPV17L	141.02
MPV17	886.6545	MPV17	1055.4324
MPZL1	6569.1651	MPZL1	6087.3614
MPZL2	1018.8909	MPZL2	661.1973
MPZL3	63.376	MPZL3	35.9202
MPZ	28.0317	MPZ	16.408
MR1	90.1889	MR1	207.9823
removed	removed	MRAP2	71.8404
MRAP	15.0091	MRAP	106.9623
MRAS	241.9257	MRAS	1299.3348
MRC1	206.5814	MRC1	31.4856
MRC2	466.7885	MRC2	3915.2993
MRE11A	823.2785	MRE11A	337.4723
MREG	351.5539	MREG	707.7605
MRFAP1L1	1414.3815	MRFAP1L1	2274.0576
MRFAP1	5819.6222	MRFAP1	16011.0865
removed	removed	MRGPRE	7.0953
MRGPRF	48.7508	MRGPRF	187.5831
removed	removed	MRGPRX3	16.8514
MRI1	239.4881	MRI1	317.5166
MRM1	87.142	MRM1	147.6718
removed	removed	MRO	12.4169
MRP63	963.8391	MRP63	944.1242
MRPL10	619.1347	MRPL10	1512.1951
MRPL11	1315.6612	MRPL11	1083.8137
MRPL12	1524.6801	MRPL12	1133.4812
MRPL13	1304.6923	MRPL13	827.051
MRPL14	1113.3455	MRPL14	699.7783
MRPL15	1616.6971	MRPL15	795.5654
MRPL16	954.2962	MRPL16	827.051
MRPL17	1655.6977	MRPL17	1068.2927
MRPL18	1280.9263	MRPL18	964.9667
MRPL19	2162.7057	MRPL19	800
MRPL1	489.3358	MRPL1	405.765
MRPL20	2685.5149	MRPL20	1730.6519
MRPL21	562.4619	MRPL21	519.2905
MRPL22	528.9458	MRPL22	479.3792
MRPL23	1183.4247	MRPL23	1066.9623
MRPL24	4712.3705	MRPL24	1827.4945
MRPL27	681.2919	MRPL27	870.51
MRPL28	942.1085	MRPL28	1252.3282
MRPL2	904.3266	MRPL2	730.8204
MRPL30	729.6283	MRPL30	674.3104
MRPL32	1046.3132	MRPL32	1246.5632
MRPL33	655.6977	MRPL33	721.5078
MRPL34	380.2559	MRPL34	871.8404
MRPL35	1081.0481	MRPL35	815.9645
MRPL36	335.7709	MRPL36	447.8936
MRPL37	3633.7599	MRPL37	2129.9335
MRPL38	917.7331	MRPL38	1054.6297
MRPL39	816.5753	MRPL39	512.6386
MRPL3	2648.3851	MRPL3	2127.7162
MRPL40	460.6947	MRPL40	933.9246
MRPL41	1098.1109	MRPL41	658.5366
removed	removed	MRPL42P5	22.8914
MRPL42	564.2901	MRPL42	575.1663
MRPL43	1956.5692	MRPL43	1376.5588
MRPL44	670.323	MRPL44	882.0399
MRPL45	928.0926	MRPL45	1779.6009
MRPL46	408.897	MRPL46	541.4634
MRPL47	1144.4241	MRPL47	584.0355
MRPL48	504.5704	MRPL48	499.3348
MRPL49	1950.6399	MRPL49	1878.0488
MRPL4	1364.4119	MRPL4	1146.3415
MRPL50	316.2706	MRPL50	552.5499
MRPL51	3536.8678	MRPL51	2904.2129
MRPL52	490.5545	MRPL52	684.2572
MRPL53	1282.9921	MRPL53	662.0843
MRPL54	287.6295	MRPL54	935.255
MRPL55	851.9196	MRPL55	468.7361
MRPL9	3488.05	MRPL9	1400.6608
MRPS10	1234.0037	MRPS10	925.9424
MRPS11	525.2895	MRPS11	634.1463
MRPS12	1382.6935	MRPS12	705.0155
MRPS14	1229.738	MRPS14	310.4213
MRPS15	2324.1926	MRPS15	1761.8625
MRPS16	3178.4765	MRPS16	1718.7627
MRPS17	882.3888	MRPS17	352.5499
MRPS18A	978.0622	MRPS18A	1023.9468
MRPS18B	1160.8775	MRPS18B	2073.6142
MRPS18C	290.2316	MRPS18C	441.8315
MRPS21	3830.5911	MRPS21	1686.031
MRPS22	709.933	MRPS22	797.3392
MRPS23	520.4144	MRPS23	705.0998
MRPS24	1750.1523	MRPS24	1169.8448
MRPS25	1043.7172	MRPS25	1015.4324
MRPS26	1933.5771	MRPS26	995.5654
MRPS27	975.0152	MRPS27	2259.4235
MRPS28	268.7386	MRPS28	290.3149
MRPS2	1194.9116	MRPS2	1140.0798
MRPS30	464.9604	MRPS30	478.9357
MRPS31	458.2572	MRPS31	494.4568
MRPS33	1587.4467	MRPS33	786.6962
MRPS34	1842.1694	MRPS34	1230.1552
MRPS35	2184.6435	MRPS35	1439.0244
MRPS36	291.8952	MRPS36	462.9712
MRPS5	866.5448	MRPS5	794.235
MRPS6	939.8111	MRPS6	791.9202
MRPS7	967.3796	MRPS7	1347.6718
MRPS9	631.9317	MRPS9	745.898
MRRF	451.5539	MRRF	509.9778
MRS2	1138.9397	MRS2	571.6186
MRTO4	1575.8684	MRTO4	1088.2483
MRVI1	193.1749	MRVI1	294.0133
MS4A14	11.5783	MS4A14	17.2949
MS4A15	56.6728	removed	removed
MS4A1	41.4381	MS4A1	18.6253
MS4A2	6.7032	MS4A2	16.408
MS4A4A	78.6106	MS4A4A	40.7982
MS4A6A	369.287	MS4A6A	423.0599
MS4A7	120.6581	MS4A7	176.9401
MSC	57.2029	MSC	29.6098
MSH2	2492.3827	MSH2	549.0022
MSH3	433.3151	MSH3	547.7605
MSH5	96.8921	MSH5	62.9712
MSH6	2718.4644	MSH6	1101.5521
MSI1	185.8623	MSI1	43.459
MSI2	39.61	MSI2	176.4967
MSL1	2128.5801	MSL1	1615.5211
MSL2	584.3998	MSL2	761.8625
MSL3L2	139.5491	MSL3L2	107.3171
MSL3	957.9525	MSL3	592.4612
MSMB	13.4065	MSMB	18.1818
MSMP	24.3754	MSMP	30.1552
MSN	3448.507	MSN	7303.3259
MSR1	213.2846	MSR1	118.4035
MSRA	30.4692	MSRA	384.4789
MSRB2	586.8373	MSRB2	695.3437
MSRB3	137.1115	MSRB3	1252.3282
MST1P2	17.0628	MST1P2	43.459
removed	removed	MST1P9	29.2683
MST1R	103.5954	MST1R	194.6785
MST1	39.0006	MST1	63.8581
MST4	845.2163	MST4	247.0067
removed	removed	MSTN	17.2949
MSTO1	1868.6715	MSTO1	484.2794
MSTO2P	235.2773	MSTO2P	35.5965
MSX1	14.0158	MSX1	51.8847
removed	removed	MSX2	870.0665
removed	removed	MT1A	7.5388
MT1E	53.0165	MT1E	1396.4523
MT1F	5.4845	MT1F	258.98
MT1G	13.4065	MT1G	78.0488
removed	removed	MT1L	35.4767
removed	removed	MT1M	66.0754
MT1X	79.8294	MT1X	2109.0909
MT2A	289.933	MT2A	4175.1663
MTA1	1141.9866	MTA1	1126.8293
MTA2	3021.9378	MTA2	2163.6364
MTA3	3456.429	MTA3	1081.153
MTAP	1570.3839	MTAP	610.643
MTBP	141.3772	MTBP	33.2594
MTCH1	3260.8166	MTCH1	3783.1486
MTCH2	4418.0378	MTCH2	2045.6763
MTCP1NB	391.4016	MTCP1NB	255.4457
MTCP1	48.574	MTCP1	23.49
MTDH	3505.1798	MTDH	1862.0843
MTERFD1	744.0585	MTERFD1	248.337
MTERFD2	277.27	MTERFD2	461.6408
MTERFD3	333.9427	MTERFD3	447.0067
MTERF	249.2383	MTERF	234.5898
MTF1	854.3571	MTF1	471.3969
MTF2	683.7294	MTF2	271.3969
MTFMT	173.0652	MTFMT	211.0865
MTFR1	581.9622	MTFR1	367.6275
MTG1	1151.7367	MTG1	682.0399
MTHFD1L	694.6984	MTHFD1L	115.2993
MTHFD1	1603.6563	MTHFD1	2385.1574
MTHFD2L	102.986	MTHFD2L	261.4989
MTHFD2	1390.6155	MTHFD2	1278.9357
MTHFR	856.7946	MTHFR	623.8625
MTHFSD	255.3321	MTHFSD	347.6718
MTHFS	344.9116	MTHFS	513.969
MTIF2	1316.2706	MTIF2	844.7894
MTIF3	751.9805	MTIF3	1107.3171
MTL5	212.0658	MTL5	234.5898
MTM1	436.3193	MTM1	295.3437
MTMR10	499.6405	MTMR10	613.9246
