gene_id	TCGA-BH-A1EU-01A-11R-A137-07	gene_id	TCGA-BH-A1EU-11A-23R-A137-07
SASH3	918.7571	SASH3	233.7023
SASS6	176.1123	SASS6	167.2817
SAT1	5823.2683	SAT1	3194.3419
SAT2	365.2318	SAT2	519.6802
SATB1	540.7247	SATB1	1040.5904
SATB2	124.9097	SATB2	100.861
SATL1	34.4792	SATL1	18.4502
SAV1	1157.4275	SAV1	2052.2755
SBDSP1	375.7613	SBDSP1	586.1009
SBDS	1656.2403	SBDS	2703.567
SBF1	849.1793	SBF1	1031.9803
SBF2	2015.4578	SBF2	2093.6347
SBK1	186.8484	SBK1	105.1661
SBNO1	1303.6028	SBNO1	947.7245
SBNO2	929.6996	SBNO2	982.1648
SC4MOL	596.0566	SC4MOL	640.2214
SC5DL	1508.8263	SC5DL	2588.5609
SC65	255.8068	SC65	151.2915
SCAF1	547.125	SCAF1	637.7614
SCAI	617.3222	SCAI	487.6999
SCAMP1	2647.0528	SCAMP1	1984.0098
SCAMP2	2364.8188	SCAMP2	2242.9274
SCAMP3	1080.2106	SCAMP3	889.2989
SCAMP4	1264.7879	SCAMP4	1421.2792
SCAMP5	590.2756	SCAMP5	191.8819
SCAND1	183.7514	SCAND1	168.5117
SCAND2	383.6069	SCAND2	370.8487
SCAND3	39.0214	SCAND3	138.3764
SCAPER	473.418	SCAPER	541.2054
SCAP	1359.168	SCAP	1549.2435
SCARA3	1469.1855	SCARA3	910.2091
SCARA5	224.4245	SCARA5	964.9446
SCARB1	1007.1229	SCARB1	866.5437
SCARB2	7072.7779	SCARB2	8056.5806
SCARF1	197.5844	SCARF1	194.9569
SCARF2	166.6151	SCARF2	92.2509
SCARNA9	13.42	SCARNA9	7.3801
SCCPDH	1779.2918	SCCPDH	995.695
SCD5	292.557	SCD5	464.3296
SCD	6600.5987	SCD	10006.7651
SCFD1	1127.9034	SCFD1	1095.941
SCFD2	299.7832	SCFD2	295.203
SCG2	138.3297	SCG2	9.8401
SCG3	7.2262	SCG3	11.6851
SCG5	396.2011	SCG5	63.9606
SCGB1D2	762.4652	SCGB1D2	1399.754
SCGB2A1	159.1824	SCGB2A1	166.0517
SCGB2A2	2534.7373	SCGB2A2	16224.4772
SCGB3A1	197.7909	SCGB3A1	28.2903
SCGBL	6.6068	removed	removed
SCGN	115.8253	SCGN	5.5351
SCHIP1	139.9814	SCHIP1	346.2485
SCIN	75.3587	SCIN	95.326
SCLT1	197.1715	SCLT1	195.572
SCLY	126.7678	SCLY	133.4563
SCMH1	765.7686	SCMH1	1207.8721
SCML1	371.2192	SCML1	319.8032
SCML2	91.4628	SCML2	65.1907
SCML4	112.109	SCML4	22.7552
SCN11A	29.1112	SCN11A	33.8253
SCN1B	205.017	SCN1B	160.5166
SCN2A	29.937	SCN2A	247.8475
SCN2B	38.402	SCN2B	162.9766
SCN3A	79.9009	SCN3A	211.5621
SCN3B	41.2925	SCN3B	165.4367
SCN4A	136.8845	SCN4A	200.492
SCN4B	297.7186	SCN4B	757.0726
SCN5A	5.7809	SCN5A	43.0504
SCN7A	156.2919	SCN7A	353.6285
SCN8A	129.6583	SCN8A	52.2755
SCN9A	61.3193	SCN9A	135.2768
SCNM1	340.6627	SCNM1	295.818
SCNN1A	2664.3956	SCNN1A	1589.1759
SCNN1B	54.919	SCNN1B	340.0984
SCNN1D	27.6659	SCNN1D	42.4354
SCNN1G	12.5942	SCNN1G	59.6556
SCO1	420.7701	SCO1	421.8942
SCO2	206.6687	SCO2	236.7774
SCOC	1664.7053	SCOC	2123.0012
SCP2	3336.6367	SCP2	3542.4354
SCPEP1	1581.501	SCPEP1	3186.3469
removed	removed	SCRG1	46.1255
SCRIB	523.5883	SCRIB	578.1058
SCRN1	2714.3595	SCRN1	2980.9348
SCRN2	229.1731	SCRN2	435.4244
SCRN3	548.5702	SCRN3	335.7934
SCUBE1	11.9748	SCUBE1	38.1304
SCUBE2	13462.3723	SCUBE2	2475.3998
SCUBE3	66.0679	SCUBE3	14.1451
SCYL1	992.7057	SCYL1	1045.2091
SCYL2	1963.0433	SCYL2	1413.8991
SCYL3	803.419	SCYL3	542.5215
SDAD1	1094.663	SDAD1	1308.1181
SDC1	2083.8237	SDC1	1516.6052
SDC2	1610.1992	SDC2	2755.8426
SDC3	2306.1835	SDC3	2985.8549
SDC4	7394.2397	SDC4	8145.1415
SDCBP2	24.4967	SDCBP2	50.9717
SDCBP	5577.1653	SDCBP	4374.5387
SDCCAG1	1233.8185	SDCCAG1	1193.1119
SDCCAG3	413.7504	SDCCAG3	344.4034
SDCCAG8	465.5724	SDCCAG8	466.7897
SDF2L1	91.2563	SDF2L1	65.1907
SDF2	554.5577	SDF2	607.0111
SDF4	1142.3557	SDF4	1142.0664
SDHAF1	113.9672	SDHAF1	123.6162
SDHAF2	545.6798	SDHAF2	523.9852
SDHAP1	164.344	SDHAP1	185.7319
SDHAP2	161.247	SDHAP2	165.4367
SDHAP3	168.0603	SDHAP3	91.6359
SDHA	1611.0251	SDHA	1432.9643
SDHB	884.4844	SDHB	974.1697
SDHC	2482.9152	SDHC	1667.8967
SDHD	1330.4429	SDHD	1701.722
SDK1	215.3401	SDK1	415.7442
SDK2	86.3012	SDK2	330.8733
SDPR	606.7926	SDPR	1714.6371
SDR16C5	68.9584	SDR16C5	135.3014
SDR39U1	275.0903	SDR39U1	426.6421
SDR42E1	184.1643	SDR42E1	295.203
SDSL	185.816	SDSL	89.7909
SDS	186.8484	SDS	11.0701
SEC11A	2136.2651	SEC11A	2207.8721
SEC11C	567.5648	SEC11C	500.615
SEC13	1363.8897	SEC13	1089.1759
SEC14L1	1675.8542	SEC14L1	2087.3309
SEC14L2	1687.6205	SEC14L2	1304.2312
SEC14L5	16.7234	SEC14L5	33.8253
SEC16A	5003.4066	SEC16A	3257.6876
SEC16B	249.617	SEC16B	294.4834
SEC1	8.052	SEC1	11.0701
SEC22A	378.4453	SEC22A	372.6937
SEC22B	2802.5188	SEC22B	1555.9656
SEC22C	764.5298	SEC22C	902.214
SEC23A	1769.7946	SEC23A	1613.1611
SEC23B	2173.6348	SEC23B	1379.4588
SEC23IP	1655.0015	SEC23IP	1527.6753
SEC24A	1792.299	SEC24A	1249.0775
SEC24B	1476.6181	SEC24B	1838.2534
SEC24C	2486.4251	SEC24C	2873.9237
SEC24D	2163.7246	SEC24D	1309.3481
SEC31A	5193.5315	SEC31A	4812.0111
SEC31B	158.0469	SEC31B	310.4859
SEC61A1	6507.1849	SEC61A1	5371.802
SEC61A2	126.6935	SEC61A2	129.5818
SEC61B	918.7571	SEC61B	763.2226
SEC61G	731.2894	SEC61G	570.1107
SEC62	4970.3727	SEC62	4794.5879
SEC63	3077.1137	SEC63	3348.7085
SECISBP2L	2284.505	SECISBP2L	2559.6556
SECISBP2	1314.5453	SECISBP2	1164.8216
SECTM1	187.6742	SECTM1	193.1119
SEH1L	692.0615	SEH1L	950.7995
SEL1L3	1235.2638	SEL1L3	450.1845
SEL1L	9847.6308	SEL1L	4349.9385
SELENBP1	2544.2345	SELENBP1	1555.9656
SELE	428.2027	SELE	28.9053
SELK	438.3194	SELK	425.5843
SELL	1167.3377	SELL	76.2608
SELM	528.9563	SELM	739.2374
SELO	135.0263	SELO	178.3518
SELPLG	955.7138	SELPLG	469.2497
SELP	519.6655	SELP	374.5387
SELS	803.5512	SELS	681.4268
SELT	2737.0703	SELT	1951.4145
SEMA3A	85.4754	SEMA3A	117.4662
SEMA3B	258.0778	SEMA3B	286.5929
SEMA3C	2945.5972	SEMA3C	6954.4895
SEMA3D	259.1101	SEMA3D	1323.4932
SEMA3E	552.493	SEMA3E	733.7023
SEMA3F	865.0769	SEMA3F	718.3272
SEMA3G	976.9795	SEMA3G	1080.5658
SEMA4A	924.538	SEMA4A	641.4514
SEMA4B	1290.1827	SEMA4B	1691.2669
SEMA4C	642.5106	SEMA4C	884.9938
SEMA4D	1091.3596	SEMA4D	553.5055
SEMA4F	203.1589	SEMA4F	253.9975
SEMA4G	147.7403	SEMA4G	103.5424
SEMA5A	1365.9544	SEMA5A	3042.4354
SEMA5B	30.35	removed	removed
SEMA6A	341.9015	SEMA6A	1396.679
SEMA6B	159.5953	SEMA6B	137.7614
SEMA6C	150.3045	SEMA6C	241.0824
SEMA6D	225.8697	SEMA6D	549.8155
SEMA7A	143.9042	SEMA7A	46.1255
SENP1	972.2308	SENP1	625.4613
SENP2	2205.6364	SENP2	942.8044
SENP3	523.6833	SENP3	728.647
SENP5	1025.7046	SENP5	1047.3555
SENP6	2260.5554	SENP6	2608.2411
SENP7	1100.4439	SENP7	859.1636
SENP8	69.1649	SENP8	70.7257
SEP15	2669.5571	SEP15	3174.6617
SEPHS1	868.3803	SEPHS1	1097.786
SEPHS2	1988.6446	SEPHS2	1323.4932
SEPN1	3659.5437	SEPN1	3235.5474
SEPP1	16409.3259	SEPP1	17496.7405
SEPSECS	516.7751	SEPSECS	472.9397
SEPT10	1598.4309	SEPT10	3277.9828
SEPT11	4484.7734	SEPT11	2626.6913
SEPT12	5.1616	removed	removed
SEPT1	186.229	SEPT1	66.4207
SEPT2	10903.2724	SEPT2	9779.2128
SEPT3	39.6408	SEPT3	140.8364
SEPT4	235.9864	SEPT4	357.9336
SEPT5	150.511	SEPT5	356.7036
SEPT6	1315.1647	SEPT6	782.9028
SEPT7P2	267.3686	SEPT7P2	244.1574
SEPT7	4290.9053	SEPT7	3865.9287
SEPT8	3091.9624	SEPT8	1401.4391
SEPT9	3591.2047	SEPT9	3789.0529
SEPW1	1621.9676	SEPW1	2824.1082
SEPX1	261.3812	SEPX1	308.1181
SERAC1	268.4009	SERAC1	442.1894
SERBP1	4851.6569	SERBP1	6245.3875
SERF1A	287.8084	SERF1A	348.0935
SERF2	3905.0872	SERF2	3605
SERGEF	379.0647	SERGEF	293.9729
SERHL2	37.7413	SERHL2	363.7269
SERHL	94.7662	SERHL	202.337
SERINC1	7677.093	SERINC1	10755.2276
SERINC2	799.009	SERINC2	1453.8745
SERINC3	3526.9949	SERINC3	3332.7183
removed	removed	SERINC4	13.0812
SERINC5	290.9053	SERINC5	210.3321
SERP1	5223.7494	SERP1	3946.0332
SERP2	45.8346	SERP2	63.9606
SERPINA10	14.0394	removed	removed
SERPINA11	485.3928	SERPINA11	68.8807
SERPINA12	14.2459	removed	removed
SERPINA1	18860.1218	SERPINA1	468.0197
SERPINA3	34053.8867	SERPINA3	6593.4809
SERPINA4	58.4288	removed	removed
SERPINA5	34.0663	SERPINA5	338.2534
SERPINA6	29.937	removed	removed
SERPINA9	15.0717	removed	removed
SERPINB1	1234.025	SERPINB1	1244.7724
SERPINB2	21.2656	removed	removed
SERPINB5	114.9995	SERPINB5	1652.5215
SERPINB6	1735.3154	SERPINB6	1691.2669
SERPINB8	442.2422	SERPINB8	453.8745
SERPINB9	589.4498	SERPINB9	361.0086
SERPINC1	10.736	removed	removed
SERPINE1	914.8343	SERPINE1	85.4859
SERPINE2	701.1459	SERPINE2	479.0898
SERPINF1	4311.1386	SERPINF1	5449.5695
SERPINF2	42.1183	SERPINF2	121.7712
SERPING1	7320.9456	SERPING1	14405.2891
SERPINH1	2474.6568	SERPINH1	1427.4293
SERPINI1	212.4497	SERPINI1	350.5535
SERTAD1	261.1748	SERTAD1	301.353
SERTAD2	1995.4578	SERTAD2	1816.7282
SERTAD3	968.9274	SERTAD3	640.8364
SERTAD4	479.4054	SERTAD4	606.3961
SESN1	1064.9324	SESN1	1127.9213
SESN2	389.1814	SESN2	293.9729
SESN3	427.3769	SESN3	372.6937
SESTD1	2893.9816	SESTD1	2457.5646
SETBP1	1827.3975	SETBP1	1432.9643
SETD1A	679.2609	SETD1A	766.9127
SETD1B	825.0232	SETD1B	1176.5068
SETD2	3372.1482	SETD2	3017.8352
SETD3	1524.7239	SETD3	1626.6913
SETD4	347.2695	SETD4	370.2337
SETD5	3383.7101	SETD5	3267.5277
SETD6	253.4386	SETD6	389.9815
SETD7	3222.876	SETD7	4765.0677
SETD8	846.7018	SETD8	737.3924
SETDB1	1360.7928	SETDB1	974.7847
SETDB2	546.2992	SETDB2	640.2214
SETMAR	423.4541	SETMAR	578.1058
SETX	4585.1141	SETX	3630.9963
SET	6159.8018	SET	5498.155
SEZ6L2	1257.5617	SEZ6L2	487.6999
SEZ6L	9.7037	removed	removed
SF1	3800.5574	SF1	4853.0135
SF3A1	2795.2679	SF3A1	3548.567
SF3A2	551.6672	SF3A2	848.0935
SF3A3	1461.7529	SF3A3	1807.5031
SF3B14	917.9312	SF3B14	977.2448
SF3B1	10956.5397	SF3B1	9821.6482
SF3B2	3556.932	SF3B2	3442.8044
SF3B3	3488.18	SF3B3	3667.8967
SF3B4	1382.2649	SF3B4	1400.984
SF3B5	569.2165	SF3B5	840.7134
SF4	351.1923	SF4	256.4576
SFI1	337.3593	SFI1	314.8831
SFMBT1	1043.2538	SFMBT1	437.2694
SFMBT2	209.1463	SFMBT2	272.4477
SFN	135.2328	SFN	638.9914
SFPQ	4040.0929	SFPQ	3770.5043
SFRP1	2196.1392	SFRP1	31360.3936
SFRP2	19473.9341	SFRP2	7116.2362
SFRP4	3025.0852	SFRP4	2187.5769
SFRP5	15.4847	SFRP5	5.5351
SFRS11	3753.897	SFRS11	4525.8303
SFRS12IP1	656.1371	SFRS12IP1	824.7232
SFRS12	1884.7941	SFRS12	1979.0898
SFRS13A	1939.5066	SFRS13A	2052.2755
SFRS13B	12.1813	SFRS13B	32.5953
SFRS14	1724.3729	SFRS14	1509.4465
SFRS15	1056.0545	SFRS15	970.4797
SFRS16	258.6972	SFRS16	250.9225
SFRS17A	569.8359	SFRS17A	653.7515
SFRS18	2581.8107	SFRS18	3349.3235
SFRS1	4635.0779	SFRS1	4445.2645
SFRS2B	1459.6882	SFRS2B	1654.3665
SFRS2IP	5953.7525	SFRS2IP	4586.1009
SFRS2	3071.7869	SFRS2	3457.7983
SFRS3	4827.0878	SFRS3	4931.7343
SFRS4	1076.2878	SFRS4	1412.0541
SFRS5	6473.2115	SFRS5	7036.2854
SFRS6	4457.7269	SFRS6	4034.4403
SFRS7	2018.5816	SFRS7	1944.0344
SFRS8	1040.9828	SFRS8	929.8893
SFRS9	1688.0355	SFRS9	1289.6679
SFT2D1	352.4311	SFT2D1	413.8991
SFT2D2	97.3944	SFT2D2	108.8253
SFT2D3	295.0346	SFT2D3	385.6089
SFTPA2	32.621	removed	removed
removed	removed	SFTPD	9.2251
SFXN1	753.5873	SFXN1	473.5547
SFXN2	783.7308	SFXN2	212.7921
SFXN3	1016.0008	SFXN3	1236.7774
SFXN4	234.1282	SFXN4	259.5326
SFXN5	1315.784	SFXN5	240.4674
SGCA	5.5745	SGCA	11.6851
SGCB	1099.2051	SGCB	1688.1919
SGCD	702.5911	SGCD	397.294
SGCE	1447.3005	SGCE	1589.1759
SGCG	13.0071	SGCG	31.9803
removed	removed	SGCZ	9.2251
SGEF	556.4158	SGEF	715.8672
SGIP1	64.6227	SGIP1	48.5855
SGK196	81.3461	SGK196	52.2755
SGK1	2463.5078	SGK1	2015.9902
SGK223	1176.2155	SGK223	694.3419
SGK269	2100.96	SGK269	2121.7712
SGK2	61.1128	SGK2	106.3961
SGK3	1610.7732	SGK3	1278.893
SGK494	72.6087	SGK494	44.2804
SGMS1	710.8496	SGMS1	963.0996
SGMS2	590.4821	SGMS2	932.9643
SGOL1	34.8921	removed	removed
SGOL2	235.9864	SGOL2	111.3161
SGPL1	1541.8602	SGPL1	1798.893
SGPP1	493.2384	SGPP1	627.3063
SGPP2	22.9173	SGPP2	47.3555
SGSH	521.7302	SGSH	715.8672
SGSM1	52.8543	SGSM1	239.2374
SGSM2	900.382	SGSM2	1711.5621
SGSM3	580.159	SGSM3	726.3223
SGTA	772.7883	SGTA	926.1993
SGTB	386.2723	SGTB	365.0123
SH2B1	483.9476	SH2B1	829.6433
SH2B2	10.736	SH2B2	7.3801
SH2B3	1647.9818	SH2B3	1028.9053
SH2D1A	261.7942	SH2D1A	29.5203
SH2D1B	9.0843	SH2D1B	12.3001
SH2D2A	70.8166	SH2D2A	18.4502
SH2D3A	108.5992	SH2D3A	202.337
SH2D3C	383.4004	SH2D3C	285.3629
SH2D4A	906.5758	SH2D4A	249.0775
SH3BGRL2	1105.1925	SH3BGRL2	1347.4785
SH3BGRL3	2426.1381	SH3BGRL3	1632.8413
SH3BGRL	17573.2218	SH3BGRL	5857.3001
SH3BGR	233.3024	SH3BGR	100.246
SH3BP1	296.5273	SH3BP1	182.6445
SH3BP2	1191.2873	SH3BP2	2087.9459
SH3BP4	1515.0201	SH3BP4	2098.401
SH3BP5L	605.3474	SH3BP5L	564.5756
SH3BP5	1767.4636	SH3BP5	1889.6433
SH3D19	2474.4503	SH3D19	4829.6433
SH3GL1	911.9438	SH3GL1	900.984
SH3GL2	7.6391	removed	removed
SH3GLB1	3502.8389	SH3GLB1	4513.5301
SH3GLB2	941.8809	SH3GLB2	1191.8819
SH3KBP1	1276.1433	SH3KBP1	848.0935
SH3PXD2A	3644.6784	SH3PXD2A	2311.8081
SH3PXD2B	2735.8315	SH3PXD2B	1919.4342
SH3RF1	1207.1849	SH3RF1	1087.9459
SH3RF2	136.4716	SH3RF2	530.1353
SH3RF3	213.8949	SH3RF3	224.4772
SH3TC1	239.2898	SH3TC1	124.2312
SH3TC2	33.2404	SH3TC2	306.2731
SH3YL1	495.7159	SH3YL1	715.8672
SHANK1	10.736	removed	removed
SHANK2	1150.8207	SHANK2	1161.1316
SHANK3	536.5954	SHANK3	810.5781
SHARPIN	470.734	SHARPIN	439.1144
SHB	391.246	SHB	402.214
SHC1	2714.5659	SHC1	2625.4613
SHC2	56.7771	SHC2	121.7712
SHC3	14.6588	SHC3	23.3702
SHC4	10.736	SHC4	91.6359
SHCBP1	97.6567	SHCBP1	15.3752
SHE	524.8271	SHE	741.6974
SHFM1	846.0824	SHFM1	752.1525
SHF	62.5581	SHF	99.631
SHISA2	93.7339	SHISA2	1156.8266
SHISA3	39.6408	SHISA3	26.4453
SHISA4	166.8215	SHISA4	163.5916
SHISA5	2719.3145	SHISA5	2091.6359
SHISA6	8.8779	SHISA6	11.0701
SHISA9	176.7317	SHISA9	78.1058
SHKBP1	659.8534	SHKBP1	478.4748
SHMT1	463.5119	SHMT1	697.9028
SHMT2	881.3874	SHMT2	665.4367
SHOC2	2088.3659	SHOC2	1701.722
SHOX2	156.9113	SHOX2	118.0812
SHPK	423.9992	SHPK	367.7737
SHPRH	682.3082	SHPRH	885.0615
SHQ1	593.1661	SHQ1	455.7196
SHROOM1	2988.9543	SHROOM1	201.107
SHROOM2	564.8808	SHROOM2	200.492
SHROOM3	3732.012	SHROOM3	4309.9631
SHROOM4	620.2127	SHROOM4	579.9508
SIAE	649.4456	SIAE	895.449
SIAH1	468.5042	SIAH1	613.7884
SIAH2	2029.5241	SIAH2	602.706
SIAH3	5.7809	SIAH3	7.3801
SIDT1	1049.8606	SIDT1	724.4772
SIDT2	1715.3959	SIDT2	2097.9766
SIGIRR	342.9338	SIGIRR	269.9877
SIGLEC10	210.3851	SIGLEC10	138.3764
SIGLEC11	8.8779	SIGLEC11	7.9951
SIGLEC14	160.0083	SIGLEC14	39.9754
SIGLEC15	13.2136	SIGLEC15	21.5252
SIGLEC16	7.0197	removed	removed
SIGLEC1	751.7291	SIGLEC1	466.7897
SIGLEC5	106.741	SIGLEC5	27.0603
SIGLEC6	52.4414	SIGLEC6	12.9151
SIGLEC7	74.3264	SIGLEC7	12.3001
SIGLEC8	49.5509	SIGLEC8	51.0455
SIGLEC9	87.54	SIGLEC9	21.5252
SIGLECP3	37.5761	SIGLECP3	50.4305
SIGMAR1	877.8776	SIGMAR1	738.0074
SIK1	840.5079	SIK1	846.8635
SIK2	1228.657	SIK2	2051.0455
SIK3	931.7642	SIK3	2512.9151
SIKE1	1355.4248	SIKE1	1033.8253
SIL1	784.3502	SIL1	391.1439
SILV	88.5723	SILV	33.8253
SIM1	18.9945	SIM1	47.3555
SIM2	30.5564	SIM2	34.4403
SIN3A	3330.2364	SIN3A	2604.551
SIN3B	895.6333	SIN3B	1147.6015
SIP1	141.8396	SIP1	153.1365
SIPA1L1	1132.8585	SIPA1L1	1800.738
SIPA1L2	1568.0809	SIPA1L2	604.551
SIPA1L3	1125.4258	SIPA1L3	894.8339
SIPA1	483.3282	SIPA1	330.8733
SIRPA	1676.0607	SIRPA	2458.7946
SIRPB1	148.6528	SIRPB1	130.3813
SIRPB2	118.0964	SIRPB2	41.8204
SIRPG	86.7142	SIRPG	9.2251
SIRT1	1012.9039	SIRT1	1086.1009
SIRT2	708.9914	SIRT2	1221.4022
SIRT3	698.7633	SIRT3	683.0135
SIRT4	18.5816	SIRT4	32.5953
SIRT5	275.8336	SIRT5	369.6187
SIRT6	107.1539	SIRT6	105.7811
SIRT7	131.1035	SIRT7	154.3665
SIT1	116.6512	SIT1	17.8352
SIVA1	413.5439	SIVA1	464.3296
SIX1	303.0866	SIX1	93.4809
SIX2	14.2459	SIX2	14.1451
SIX4	725.7149	SIX4	224.4772
SIX5	267.7816	SIX5	343.7884
SKA1	57.3965	SKA1	9.8401
SKA2	475.2761	SKA2	486.4699
SKA3	52.906	SKA3	13.5424
SKAP1	301.2285	SKAP1	103.936
SKAP2	995.1481	SKAP2	1588.5609
SKIL	1386.8071	SKIL	777.9828
SKIV2L2	1746.0597	SKIV2L2	1719.4588
SKIV2L	723.993	SKIV2L	692.0357
SKI	1730.3603	SKI	3478.4748
SKP1	8049.7574	SKP1	6447.1095
SKP2	184.9902	SKP2	138.9914
SLA2	121.8127	SLA2	21.5252
SLAIN1	63.7968	SLAIN1	166.0517
SLAIN2	1615.1543	SLAIN2	1714.6371
SLAMF1	106.3281	SLAMF1	18.4502
SLAMF6	416.0215	SLAMF6	47.3555
SLAMF7	515.5363	SLAMF7	144.5264
SLAMF8	586.9702	SLAMF8	125.695
SLAMF9	13.42	SLAMF9	6.1501
SLA	825.8491	SLA	229.3973
SLBP	692.0615	SLBP	774.9077
SLC10A3	415.815	SLC10A3	477.8598
SLC10A5	10.1167	removed	removed
SLC10A6	12.8007	SLC10A6	31.9803
SLC10A7	229.999	SLC10A7	239.8524
SLC11A1	77.8363	SLC11A1	27.6753
SLC11A2	1855.2699	SLC11A2	2313.6531
SLC12A2	4388.7685	SLC12A2	4602.091
SLC12A3	9.0843	removed	removed
SLC12A4	667.2427	SLC12A4	1274.1574
SLC12A6	1066.9887	SLC12A6	1004.3727
SLC12A7	1657.0662	SLC12A7	1186.9619
SLC12A8	371.0127	SLC12A8	152.2325
SLC12A9	430.0609	SLC12A9	510.4551
SLC13A2	352.2246	SLC13A2	94.0959
SLC13A3	97.8631	SLC13A3	95.941
SLC13A4	5.368	SLC13A4	14.7601
SLC13A5	122.0192	SLC13A5	5.5351
SLC14A1	57.603	SLC14A1	48.5855
SLC14A2	17.9622	SLC14A2	26.4453
removed	removed	SLC15A1	5.5351
SLC15A2	48.5186	SLC15A2	290.2829
SLC15A3	750.0774	SLC15A3	290.8979
SLC15A4	592.7532	SLC15A4	830.8733
SLC16A10	37.3697	removed	removed
removed	removed	SLC16A11	29.5203
SLC16A12	37.9891	SLC16A12	113.1611
SLC16A13	33.6533	SLC16A13	45.5105
SLC16A14	379.4777	SLC16A14	207.2571
SLC16A1	1086.8174	SLC16A1	497.54
SLC16A2	484.7734	SLC16A2	1024.6002
SLC16A3	195.3133	SLC16A3	72.5707
SLC16A4	677.6092	SLC16A4	535.0554
SLC16A5	158.1501	SLC16A5	309.3481
SLC16A6	350.7794	SLC16A6	113.7761
SLC16A7	181.4803	SLC16A7	230.6273
SLC16A8	13.42	removed	removed
SLC16A9	200.6813	SLC16A9	147.6015
SLC17A5	954.6815	SLC17A5	960.0246
SLC17A7	27.6659	SLC17A7	87.3309
SLC17A9	43.77	SLC17A9	26.4453
SLC18A2	53.0608	SLC18A2	12.3001
SLC19A1	139.1556	SLC19A1	121.7712
SLC19A2	2483.1217	SLC19A2	702.952
SLC19A3	562.8161	SLC19A3	1197.417
SLC1A1	135.6457	SLC1A1	99.631
SLC1A2	191.1841	SLC1A2	239.2374
SLC1A3	764.9427	SLC1A3	758.3026
SLC1A4	911.3245	SLC1A4	924.3542
SLC1A5	1772.4786	SLC1A5	2575.6458
SLC1A7	15.6911	SLC1A7	33.8253
SLC20A1	1415.5053	SLC20A1	924.9692
SLC20A2	1241.6641	SLC20A2	1325.3383
removed	removed	SLC22A12	8.6101
SLC22A15	488.6962	SLC22A15	79.3358
SLC22A16	7.4326	removed	removed
SLC22A17	222.5663	SLC22A17	627.9213
SLC22A18AS	17.3428	removed	removed
SLC22A18	289.4601	SLC22A18	159.9016
SLC22A20	7.2262	SLC22A20	5.5351
SLC22A23	756.3477	SLC22A23	1196.5006
SLC22A25	6.4003	removed	removed
SLC22A3	95.1791	SLC22A3	81.7958
SLC22A4	314.1798	SLC22A4	81.0025
SLC22A5	735.2121	SLC22A5	469.2497
SLC23A1	33.034	SLC23A1	5.5351
SLC23A2	1239.1865	SLC23A2	1488.3149
SLC23A3	8.3411	SLC23A3	19.6802
SLC24A1	652.9906	SLC24A1	531.4576
SLC24A2	43.77	removed	removed
SLC24A3	937.9581	SLC24A3	456.3346
SLC24A4	19.201	SLC24A4	14.1451
SLC24A5	10.3685	SLC24A5	8.2595
SLC24A6	660.0599	SLC24A6	634.0713
SLC25A10	235.6808	SLC25A10	267.2079
SLC25A11	494.2707	SLC25A11	670.3567
SLC25A12	733.5604	SLC25A12	803.813
SLC25A13	446.3714	SLC25A13	464.3296
SLC25A14	219.4694	SLC25A14	147.6015
SLC25A15	402.108	SLC25A15	270.1907
SLC25A16	466.8112	SLC25A16	396.064
SLC25A17	614.6382	SLC25A17	545.5105
SLC25A18	14.8653	SLC25A18	30.7503
SLC25A19	105.2958	SLC25A19	107.6261
SLC25A1	400.7433	SLC25A1	637.7614
SLC25A20	579.7461	SLC25A20	517.2202
SLC25A21	18.7633	SLC25A21	7.6814
SLC25A22	240.3221	SLC25A22	161.1316
SLC25A23	777.3304	SLC25A23	1251.5375
SLC25A24	2782.2855	SLC25A24	1449.5695
SLC25A25	388.562	SLC25A25	384.3788
SLC25A26	321.8478	SLC25A26	357.4231
SLC25A27	56.3642	SLC25A27	383.1488
SLC25A28	461.8561	SLC25A28	523.3702
SLC25A29	607.2055	SLC25A29	516.6052
SLC25A30	563.2291	SLC25A30	799.508
SLC25A32	703.0639	SLC25A32	525.4305
SLC25A33	123.4644	SLC25A33	145.1415
SLC25A34	26.6336	SLC25A34	40.5904
SLC25A35	236.7709	SLC25A35	151.1747
SLC25A36	2776.0917	SLC25A36	2765.6827
SLC25A37	699.0812	SLC25A37	1591.6359
SLC25A38	831.4236	SLC25A38	654.3665
SLC25A39	1042.0151	SLC25A39	1066.4207
SLC25A3	5738.2058	SLC25A3	6276.7528
SLC25A40	266.9557	SLC25A40	217.7122
SLC25A42	207.9075	SLC25A42	228.7823
SLC25A43	600.8052	SLC25A43	522.7552
SLC25A44	1161.7632	SLC25A44	840.7134
SLC25A45	185.816	SLC25A45	152.5215
SLC25A46	1080.0041	SLC25A46	886.2239
SLC25A4	339.424	SLC25A4	635.3014
SLC25A5	3531.3306	SLC25A5	2738.0074
SLC25A6	3460.927	SLC25A6	3586.1009
SLC26A10	5.1574	SLC26A10	15.5289
SLC26A11	215.3401	SLC26A11	277.3678
SLC26A1	21.501	SLC26A1	38.1304
SLC26A2	1295.1378	SLC26A2	1584.2558
SLC26A3	17.7558	SLC26A3	60.8856
SLC26A4	21.6785	SLC26A4	70.4121
SLC26A5	30.7629	SLC26A5	11.0701
SLC26A6	103.0247	SLC26A6	96.556
SLC26A7	28.9047	SLC26A7	15.3752
SLC26A8	8.052	removed	removed
