gene_id	TCGA-E2-A158-01A-11R-A12D-07	gene_id	TCGA-E2-A158-11A-22R-A12D-07
FAR2	13.7092	FAR2	116.9481
FARP1	14494.7305	FARP1	2744.8405
FARP2	552.4805	FARP2	380.2376
FARS2	123.04	FARS2	226.3915
FARSA	1228.3438	FARSA	647.2795
FARSB	1211.55	FARSB	708.5679
FASN	10124.5823	FASN	70281.4259
FASTKD1	202.8961	FASTKD1	192.6204
FASTKD2	695.0561	FASTKD2	812.3827
FASTKD3	167.2522	FASTKD3	107.5672
FASTKD5	323.8797	FASTKD5	330.8318
FASTK	1293.4624	FASTK	1045.0281
FAS	27.7611	FAS	419.6373
FAT1	8681.0042	FAT1	6035.0219
FAT2	13.0237	FAT2	180.1126
removed	removed	FAT3	160.1001
FAT4	27.4184	FAT4	1554.7217
FAU	4739.611	FAU	4832.3952
FBF1	207.7937	FBF1	135.9287
FBLIM1	1274.6123	FBLIM1	2118.1989
FBLN1	329.3634	FBLN1	32844.9031
FBLN2	367.4064	FBLN2	26471.5447
FBLN5	1388.3986	FBLN5	5850.5316
FBLN7	582.9835	FBLN7	460.9131
FBL	4702.5962	FBL	1611.6323
FBN1	731.0428	FBN1	34364.6029
FBN2	20.2211	FBN2	11.8824
FBN3	40.7849	FBN3	5.6285
FBP1	42.8412	FBP1	240.1501
FBP2	7.283	removed	removed
FBRSL1	865.3929	FBRSL1	429.6435
FBRS	3222.346	FBRS	1228.2677
FBXL12	321.4806	FBXL12	403.3771
FBXL13	20.2211	FBXL13	6.2539
FBXL14	982.6065	FBXL14	590.369
FBXL15	103.8471	FBXL15	138.2114
FBXL16	871.2193	FBXL16	60.6629
FBXL17	299.2032	FBXL17	952.4703
FBXL18	375.2892	FBXL18	469.0432
FBXL19	985.0056	FBXL19	265.1657
FBXL20	183.7032	FBXL20	179.4872
FBXL22	101.9758	FBXL22	125.0719
FBXL2	331.7625	FBXL2	205.7536
FBXL3	1298.6034	FBXL3	1822.389
FBXL4	668.3232	FBXL4	406.5041
FBXL5	992.8884	FBXL5	4245.7786
FBXL6	397.9505	FBXL6	144.1151
FBXL7	44.5549	FBXL7	933.7086
FBXL8	58.5931	FBXL8	39.9375
FBXO10	399.7087	FBXO10	275.1782
FBXO11	2928.2838	FBXO11	1835.5222
FBXO15	5.8264	FBXO15	5.6285
FBXO16	32.2509	FBXO16	24.3902
FBXO17	396.1957	FBXO17	432.7705
FBXO18	2551.3015	FBXO18	1941.3571
FBXO21	1942.5928	FBXO21	1052.5328
FBXO22OS	113.0357	FBXO22OS	44.5966
FBXO22	821.9313	FBXO22	338.1426
FBXO24	18.0344	removed	removed
FBXO25	351.9835	FBXO25	604.753
FBXO27	239.2254	FBXO27	406.5041
FBXO28	1400.3941	FBXO28	973.1082
FBXO2	66.1469	FBXO2	68.1676
FBXO30	381.801	FBXO30	624.7655
FBXO31	626.5102	FBXO31	1170.1063
FBXO32	6318.5674	FBXO32	1175.1094
FBXO33	230.6572	FBXO33	434.0213
FBXO34	540.485	FBXO34	600.3752
FBXO36	31.1884	FBXO36	86.9293
FBXO38	451.7179	FBXO38	797.9987
FBXO3	323.1942	FBXO3	867.4171
removed	removed	FBXO40	53.1582
FBXO41	1247.1939	FBXO41	111.3196
FBXO42	504.1556	FBXO42	687.3046
FBXO43	11.3101	removed	removed
FBXO44	405.4494	FBXO44	257.0356
FBXO45	907.5486	FBXO45	370.2314
FBXO46	830.7771	FBXO46	240.7755
FBXO48	44.2121	FBXO48	43.7774
FBXO4	229.629	FBXO4	179.4872
FBXO5	196.7269	FBXO5	73.1707
FBXO6	194.3278	FBXO6	178.2364
FBXO7	2281.8953	FBXO7	2460.9131
FBXO8	197.4192	FBXO8	583.9149
FBXO9	991.1747	FBXO9	1330.8318
FBXW11	791.7059	FBXW11	1381.4884
FBXW2	2089.9666	FBXW2	2154.4715
FBXW4	1691.029	FBXW4	1501.5635
FBXW5	1063.8334	FBXW5	2685.4284
FBXW7	209.0652	FBXW7	831.1445
FBXW8	772.5131	FBXW8	420.2627
FBXW9	258.6308	FBXW9	112.364
removed	removed	FCER1A	158.2239
FCER1G	146.0029	FCER1G	426.5166
removed	removed	FCER2	107.5672
FCF1	768.0576	FCF1	782.9894
FCGBP	799.9315	FCGBP	368.9806
FCGR1A	35.3183	FCGR1A	13.6836
FCGR1B	44.5549	FCGR1B	35.6473
FCGR1C	13.7092	FCGR1C	10.0063
FCGR2A	786.9077	FCGR2A	793.621
FCGR2B	54.494	FCGR2B	634.1463
FCGR2C	20.2211	FCGR2C	153.8462
FCGR3A	427.7268	FCGR3A	315.8224
removed	removed	FCGR3B	238.8993
FCGRT	4098.7062	FCGRT	4056.9106
FCHO1	227.5726	FCHO1	43.152
FCHO2	338.9598	FCHO2	841.1507
FCHSD1	239.2974	FCHSD1	232.6892
FCHSD2	804.4486	FCHSD2	1284.4465
FCN1	11.9955	FCN1	97.561
removed	removed	FCN2	19.3871
FCN3	7.8828	FCN3	73.7961
FCRL3	6.1691	removed	removed
FCRL5	13.3665	FCRL5	5.6285
FCRL6	43.184	FCRL6	7.5047
removed	removed	FCRLA	5.0031
FCRLB	35.9866	removed	removed
FDFT1	1339.0455	FDFT1	2901.1882
FDPS	2615.7827	FDPS	1520.1188
FDX1L	116.7304	FDX1L	149.8874
FDX1	180.6186	FDX1	348.3427
FDXACB1	45.6173	FDXACB1	59.4121
FDXR	142.5756	FDXR	125.0782
FECH	752.292	FECH	658.5366
FEM1A	832.8335	FEM1A	810.5066
FEM1B	2974.895	FEM1B	1949.9687
FEM1C	367.0637	FEM1C	1060.6629
FEN1	409.5622	FEN1	205.1282
FER1L4	227.5726	FER1L4	18.7617
FERMT1	596.3499	FERMT1	59.4121
FERMT2	1485.3911	FERMT2	7033.1457
FERMT3	88.4243	FERMT3	308.9431
FER	40.7849	FER	147.5922
FES	341.7017	FES	579.1119
FETUB	26.0475	removed	removed
FEZ1	25.0193	FEZ1	727.955
FEZ2	973.6955	FEZ2	1674.7967
removed	removed	FFAR2	65.666
removed	removed	FFAR3	23.7649
FGD1	759.4893	FGD1	300.813
FGD2	44.2121	FGD2	125.0782
FGD3	266.9865	FGD3	178.2364
FGD4	1757.5186	FGD4	970.6066
FGD5	89.7952	FGD5	2470.9193
FGD6	341.7017	FGD6	351.4697
removed	removed	FGF10	48.7805
FGF11	440.4078	FGF11	91.3071
FGF12	6.5119	FGF12	60.0375
FGF13	682.7178	FGF13	430.2689
FGF14	24.3338	FGF14	244.5278
removed	removed	FGF16	8.7555
removed	removed	FGF18	76.9231
FGF1	39.7567	FGF1	849.9062
FGF2	14.518	FGF2	2633.9775
FGF7	87.0534	FGF7	881.8011
removed	removed	FGF9	38.1488
FGFBP1	9.2537	removed	removed
FGFBP2	1125.5248	FGFBP2	217.636
FGFBP3	96.6498	FGFBP3	43.7774
FGFR1OP2	774.9122	FGFR1OP2	594.7467
FGFR1OP	176.7492	FGFR1OP	128.8305
FGFR1	9600.8911	FGFR1	6931.8324
FGFR2	2817.2393	FGFR2	597.2483
FGFR3	54.1513	FGFR3	170.7317
FGFR4	66.1469	FGFR4	20.6379
FGFRL1	1839.0883	FGFRL1	1810.5066
FGGY	123.04	FGGY	97.561
FGL2	135.721	FGL2	4599.7498
FGR	46.2685	FGR	272.6704
FHDC1	112.0727	FHDC1	147.5922
FHIT	39.4139	FHIT	21.8887
FHL1	138.8056	FHL1	39439.6498
FHL2	117.8991	FHL2	737.9612
FHL3	615.2001	FHL3	267.6673
FHL5	9.2537	FHL5	2182.6141
FHOD1	353.6972	FHOD1	567.8549
FHOD3	50.724	FHOD3	809.8812
FH	1864.4503	FH	1732.9581
FIBIN	39.0712	FIBIN	1031.8949
FIBP	814.6688	FIBP	655.4096
FICD	41.4703	FICD	93.1832
FIG4	859.9092	FIG4	607.2545
removed	removed	FIGF	723.5772
FIGLA	8.911	removed	removed
FIGNL1	536.3722	FIGNL1	213.8837
removed	removed	FIGNL2	23.1395
FIGN	50.724	FIGN	243.277
FILIP1L	237.1691	FILIP1L	6158.2239
FILIP1	89.1098	FILIP1	468.4178
FIP1L1	985.1324	FIP1L1	517.2545
FIS1	626.0235	FIS1	1866.4103
FITM1	6.8546	FITM1	5.0031
FITM2	23.9911	FITM2	150.0938
FIZ1	465.4271	FIZ1	230.1438
FJX1	243.6809	FJX1	53.7836
FKBP10	2969.4114	FKBP10	1611.0069
FKBP11	854.7682	FKBP11	222.6391
FKBP14	221.4035	FKBP14	280.8005
FKBP15	860.2828	FKBP15	1031.2695
FKBP1AP1	21.2493	FKBP1AP1	12.5078
FKBP1A	5510.5578	FKBP1A	4366.0976
FKBP1B	159.0266	FKBP1B	61.9137
FKBP2	297.1468	FKBP2	575.985
FKBP3	1508.6968	FKBP3	881.1757
FKBP4	4983.6346	FKBP4	1727.955
FKBP5	1144.3749	FKBP5	2495.935
FKBP7	395.5102	FKBP7	391.4947
FKBP8	3118.8416	FKBP8	5315.197
FKBP9L	149.0875	FKBP9L	111.945
FKBP9	8651.5294	FKBP9	5515.9475
FKBPL	176.5059	FKBPL	83.8024
FKRP	249.5073	FKRP	257.661
FKTN	784.8513	FKTN	417.1357
FLAD1	1597.1211	FLAD1	734.8343
FLCN	225.1735	FLCN	743.5897
removed	removed	FLG	48.0113
FLI1	62.0341	FLI1	1201.3759
FLII	1865.8213	FLII	4476.5478
FLJ10038	221.9895	FLJ10038	372.6517
FLJ10213	10.9674	FLJ10213	15.6348
FLJ10357	141.2047	FLJ10357	2943.7148
FLJ10661	11.9955	FLJ10661	5.0031
removed	removed	FLJ11235	28.1426
removed	removed	FLJ12825	6.2539
FLJ13197	20.2211	FLJ13197	48.818
removed	removed	FLJ16779	13.7586
FLJ22536	136.4065	FLJ22536	18.7617
FLJ23867	2813.812	FLJ23867	408.3802
FLJ30679	11.6528	removed	removed
removed	removed	FLJ33360	5.0031
FLJ33630	444.8633	FLJ33630	430.8943
removed	removed	FLJ34503	6.8793
FLJ35024	25.0193	FLJ35024	42.5266
FLJ35220	134.3501	FLJ35220	172.6079
FLJ35390	142.2946	FLJ35390	121.9887
FLJ35776	54.1513	FLJ35776	103.1895
FLJ36031	258.761	FLJ36031	376.4853
removed	removed	FLJ36777	11.8824
FLJ37201	9.5964	removed	removed
FLJ37307	26.0475	FLJ37307	8.7555
FLJ37453	158.3412	FLJ37453	96.3102
removed	removed	FLJ37543	7.5047
FLJ39582	62.1129	FLJ39582	91.5197
FLJ39653	69.9169	FLJ39653	75.0469
FLJ40330	383.172	FLJ40330	39.3996
FLJ40852	125.069	FLJ40852	49.4059
FLJ41941	6.8546	removed	removed
FLJ42289	23.6484	FLJ42289	18.1363
FLJ42393	5.4837	FLJ42393	5.0031
FLJ42627	46.4125	FLJ42627	51.0944
FLJ42709	6.8546	FLJ42709	141.3383
removed	removed	FLJ42875	68.1676
FLJ43663	189.1869	FLJ43663	80.05
FLJ44054	15.4228	removed	removed
FLJ44606	17.822	FLJ44606	19.3871
FLJ44635	10.6246	FLJ44635	24.3902
FLJ45244	128.181	FLJ45244	30.6442
FLJ45340	1830.5201	FLJ45340	1138.2114
FLJ45445	26.0475	FLJ45445	23.1395
removed	removed	FLJ45983	6.2539
FLJ90757	603.89	FLJ90757	323.3271
FLNA	21494.9876	FLNA	137734.2089
FLNB	5014.3398	FLNB	8364.4153
FLNC	23.6484	FLNC	8669.1682
FLOT1	2531.0599	FLOT1	3183.2395
FLOT2	1297.5752	FLOT2	2750.469
FLRT1	13.0237	FLRT1	11.8824
FLRT2	23.3056	FLRT2	2575.985
removed	removed	FLRT3	58.1614
FLT1	681.0042	FLT1	2402.7517
FLT3LG	77.1142	FLT3LG	171.3571
FLT3	5.4837	FLT3	15.6348
FLT4	90.1379	FLT4	1051.2821
FLVCR1	261.5029	FLVCR1	60.0375
FLVCR2	55.1795	FLVCR2	113.8211
FLYWCH1	208.3797	FLYWCH1	808.6304
FLYWCH2	161.4258	FLYWCH2	289.556
FMN1	31.8739	FMN1	21.2633
removed	removed	FMN2	15.6348
FMNL1	176.1631	FMNL1	601.626
FMNL2	2785.3654	FMNL2	1694.1839
FMNL3	867.8742	FMNL3	1240.863
FMO1	41.4703	FMO1	155.7223
FMO2	49.3531	FMO2	4913.6961
FMO3	8.2255	FMO3	143.8399
FMO4	96.6498	FMO4	144.4653
FMO5	48.6676	FMO5	138.2114
FMOD	103.1617	FMOD	10105.0657
FMR1	935.6525	FMR1	950.5941
FN1	13004.5412	FN1	51538.4615
FN3KRP	1206.0663	FN3KRP	776.7355
FN3K	272.1275	FN3K	324.5779
FNBP1L	4314.2833	FNBP1L	1231.3946
FNBP1	1655.3851	FNBP1	1922.4515
FNBP4	1136.1494	FNBP4	1006.2539
FNDC1	250.8782	FNDC1	2207.0044
FNDC3A	722.4745	FNDC3A	1771.7323
FNDC3B	1928.5408	FNDC3B	2683.5522
FNDC4	967.8691	FNDC4	434.0213
FNDC5	188.1587	FNDC5	116.9481
FNDC8	15.0801	FNDC8	8.1301
FNIP1	489.7609	FNIP1	702.9393
FNIP2	214.8916	FNIP2	1352.0951
FNTA	3057.1502	FNTA	1617.8862
FNTB	345.5882	FNTB	681.3196
FOLH1B	47.6394	removed	removed
FOLH1	1459.3437	FOLH1	162.6016
FOLR1	781.0813	FOLR1	63.1645
FOLR2	48.3249	FOLR2	1289.556
FOSB	352.3263	FOSB	20270.1689
FOSL1	68.546	FOSL1	44.4028
FOSL2	2213.3493	FOSL2	3378.9869
FOS	1526.176	FOS	61694.1839
FOXA1	101.448	FOXA1	287.0544
FOXA3	6.5119	removed	removed
FOXC1	4054.494	FOXC1	874.9218
removed	removed	FOXC2	87.5547
removed	removed	FOXD1	46.2789
removed	removed	FOXD2	21.2633
FOXD3	148.7448	FOXD3	9.3809
FOXD4L1	8.5682	removed	removed
FOXD4	28.4466	removed	removed
removed	removed	FOXF1	21.8887
FOXF2	190.2151	FOXF2	50.6567
FOXH1	43.4204	removed	removed
FOXI1	13.3665	FOXI1	37.5235
removed	removed	FOXI2	10.6316
FOXI3	80.5415	FOXI3	7.5047
FOXJ1	136.0637	FOXJ1	6.8793
FOXJ2	683.4033	FOXJ2	984.3652
FOXJ3	2976.266	FOXJ3	1653.5335
FOXK1	1781.167	FOXK1	1420.8881
FOXK2	2676.7201	FOXK2	1055.0344
FOXL1	76.086	FOXL1	153.8462
FOXM1	989.5227	FOXM1	78.8743
FOXN2	413.6749	FOXN2	657.9112
FOXN3	1791.1062	FOXN3	5530.3315
FOXO1	96.3071	FOXO1	2469.6685
FOXO3B	1479.9075	FOXO3B	1060.6629
FOXO3	2948.5048	FOXO3	2396.4978
FOXO4	1003.513	FOXO4	994.3715
FOXP1	656.3276	FOXP1	2048.1551
removed	removed	FOXP2	139.4622
FOXP3	81.8679	FOXP3	5.7348
FOXP4	6122.8686	FOXP4	1290.1814
FOXQ1	6.1691	removed	removed
FOXRED1	164.1676	FOXRED1	412.758
FOXRED2	2301.0882	FOXRED2	654.7842
FOXS1	9.9392	FOXS1	173.2333
FPGS	510.6675	FPGS	939.9625
FPGT	352.196	FPGT	317.7736
FPR1	19.5356	FPR1	120.075
FPR2	6.1691	FPR2	30.0188
FPR3	145.3175	FPR3	328.3302
removed	removed	FRAS1	93.1832
FRAT1	273.1557	FRAT1	208.2552
FRAT2	979.5219	FRAT2	170.7317
FREM1	8.2255	FREM1	1015.6348
FREM2	425.6705	FREM2	63.1645
FRG1B	46.2685	FRG1B	227.0169
FRG1	618.9701	FRG1	649.7811
FRK	205.6379	FRK	184.4903
removed	removed	FRMD1	264.5403
FRMD3	19.8783	FRMD3	134.459
FRMD4A	733.6818	FRMD4A	1832.9018
FRMD4B	182.3323	FRMD4B	598.4991
FRMD6	113.1008	FRMD6	1878.0488
FRMD7	6.8546	FRMD7	6.2539
FRMD8	1153.6287	FRMD8	594.1213
removed	removed	FRMPD1	53.1582
removed	removed	FRMPD4	10.6316
FRRS1	141.5474	FRRS1	98.8118
FRS2	1117.642	FRS2	838.6492
FRS3	181.3041	FRS3	159.4747
FRYL	1068.9744	FRYL	1958.0988
FRY	521.2887	FRY	2183.2395
FRZB	52.7804	FRZB	587.242
FSCN1	2560.1919	FSCN1	1150.7192
FSCN2	10.9674	FSCN2	7.5047
FSD1L	88.4243	FSD1L	45.6535
FSD1	221.0607	FSD1	11.257
FSTL1	1158.0841	FSTL1	34684.1776
FSTL3	139.1483	FSTL3	1382.7392
FST	7.5401	FST	250.7817
FTCD	91.5089	FTCD	8.1301
FTH1	8771.4849	FTH1	33683.5522
FTHL3	56.5504	FTHL3	208.2552
FTL	25502.5276	FTL	45410.8818
FTMT	6.8546	removed	removed
FTO	1764.0305	FTO	1868.0425
FTSJ1	772.5131	FTSJ1	493.4334
FTSJ2	384.5429	FTSJ2	445.2783
FTSJ3	694.0279	FTSJ3	1156.3477
FTSJD1	910.6332	FTSJD1	447.7799
FTSJD2	1451.4609	FTSJD2	1303.94
FUBP1	803.016	FUBP1	928.0801
FUBP3	1546.0543	FUBP3	1111.3196
FUCA1	667.9805	FUCA1	910.5691
FUCA2	575.7861	FUCA2	1060.6629
FUK	601.4909	FUK	292.6829
FUNDC1	266.3011	FUNDC1	208.2552
FUNDC2	943.1891	FUNDC2	1722.3265
FURIN	5590.6092	FURIN	3131.3321
FUS	5262.274	FUS	2449.0306
FUT10	196.7269	FUT10	201.3759
FUT11	44.2121	FUT11	280.8005
FUT1	171.0222	FUT1	139.4622
FUT2	123.3827	FUT2	11.257
FUT3	24.3338	removed	removed
FUT4	106.0098	FUT4	393.3208
FUT5	8.8424	removed	removed
FUT6	9.2537	removed	removed
FUT8	162.1386	FUT8	628.2239
FUZ	378.2127	FUZ	336.8856
FXC1	700.8825	FXC1	864.9156
FXN	437.3233	FXN	222.0138
FXR1	3560.6203	FXR1	2270.1689
FXR2	812.2697	FXR2	860.5253
FXYD1	39.0712	FXYD1	888.6804
FXYD3	2882.7007	FXYD3	162.6016
FXYD5	1182.0752	FXYD5	1438.399
FXYD6	506.5547	FXYD6	1562.2264
FYB	75.4006	FYB	227.6423
FYCO1	401.3366	FYCO1	4285.8036
FYN	922.9715	FYN	1808.005
FYTTD1	3896.8383	FYTTD1	1781.7386
removed	removed	FZD10	55.6598
FZD1	3118.8416	FZD1	1513.4459
FZD2	5.4837	FZD2	67.5422
FZD3	183.3605	FZD3	108.1926
FZD4	380.4027	FZD4	12297.142
FZD5	97.678	FZD5	375.8599
FZD6	1915.5171	FZD6	813.0081
FZD7	16811.5843	FZD7	2004.3777
FZD8	31.1884	FZD8	306.4415
FZD9	11.3101	FZD9	91.3071
FZR1	536.7149	FZR1	659.162
removed	removed	G0S2	6148.843
G2E3	481.1927	G2E3	251.4071
G3BP1	1102.5619	G3BP1	1590.9944
G3BP2	3307.0003	G3BP2	2653.5335
G6PC3	243.3382	G6PC3	1032.5203
G6PD	752.9775	G6PD	1456.5353
GAA	2619.8269	GAA	1004.3777
GAB1	875.332	GAB1	1217.0106
GAB2	2916.631	GAB2	2450.9068
GAB3	12.681	GAB3	233.8962
GABARAPL1	995.9729	GABARAPL1	3856.7855
GABARAPL2	1904.8925	GABARAPL2	1912.4453
GABARAPL3	8.5682	removed	removed
GABARAP	3082.1695	GABARAP	5636.6479
GABBR1	978.151	GABBR1	507.192
GABBR2	22.9629	removed	removed
GABPA	1118.4988	GABPA	1058.5616
GABPB1	535.9301	GABPB1	304.7342
GABPB2	129.2092	GABPB2	165.1032
removed	removed	GABRA2	14.384
removed	removed	GABRA4	9.3809
GABRA5	56.2077	removed	removed
removed	removed	GABRB2	18.7617
GABRB3	1098.7919	GABRB3	126.9543
GABRD	43.8694	removed	removed
removed	removed	GABRE	869.9187
GABRP	25061.7771	GABRP	922.4515
GAD1	7.5401	GAD1	26.8918
GADD45A	545.6259	GADD45A	848.6554
GADD45B	445.5488	GADD45B	1479.6748
GADD45GIP1	311.1987	GADD45GIP1	494.0588
GADD45G	16.1083	GADD45G	257.661
GAK	1612.2012	GAK	1280.8005
GAL3ST1	6.1691	GAL3ST1	10.6316
GAL3ST2	108.6454	removed	removed
GAL3ST4	188.8441	GAL3ST4	205.7536
GALC	560.706	GALC	808.6304
GALE	246.08	GALE	125.0782
GALK1	425.3277	GALK1	207.6298
GALK2	124.2361	GALK2	315.1657
GALM	244.0236	GALM	405.2533
GALNS	847.2282	GALNS	345.2158
GALNT10	117.8991	GALNT10	853.0331
GALNT11	1809.2708	GALNT11	1164.4778
GALNT12	92.1943	GALNT12	262.0388
GALNT13	807.8142	GALNT13	164.4778
GALNT14	13.7092	GALNT14	15.6348
GALNT1	4126.81	GALNT1	1617.8862
GALNT2	1945.3346	GALNT2	2229.5184
GALNT3	1557.3644	GALNT3	155.7223
GALNT4	305.266	GALNT4	335.3721
removed	removed	GALNT5	15.0094
GALNT6	130.2373	GALNT6	200.7505
GALNT7	586.4108	GALNT7	375.8599
GALNT8	5.4837	removed	removed
GALNT9	24.6765	removed	removed
GALNTL1	23.3056	GALNTL1	1101.9387
GALNTL2	156.2848	GALNTL2	2364.6029
GALNTL4	120.2982	GALNTL4	332.0826
removed	removed	GALR1	7.5047
GALT	320.7951	GALT	377.1107
GAL	7.1973	removed	removed
GAMT	35.3012	GAMT	288.3052
GANAB	14699.3402	GANAB	8208.2552
GANC	350.9074	GANC	488.6617
GAN	56.5504	GAN	49.4059
removed	removed	GAP43	38.1488
GAPDHS	5.3637	removed	removed
GAPDH	72128.181	GAPDH	25523.4522
removed	removed	GAPT	33.1457
GAPVD1	1501.4994	GAPVD1	1372.733
GAR1	430.4687	GAR1	227.0169
GARNL3	1175.2206	GARNL3	378.9869
GARS	6630.7943	GARS	1482.1764
GART	2746.2942	GART	1341.4634
GAS1	68.546	GAS1	2352.0951
GAS2L1	501.4138	GAS2L1	730.4565
removed	removed	GAS2L2	38.1488
GAS2L3	105.5608	GAS2L3	49.4059
GAS2	26.0475	GAS2	15.0094
GAS5	8778.6822	GAS5	1305.1907
GAS6	1957.3301	GAS6	5653.5335
GAS7	94.2507	GAS7	2853.6585
GAS8	346.9111	GAS8	381.132
removed	removed	GATA1	5.6285
removed	removed	GATA2	315.197
GATA3	395.853	GATA3	596.6229
removed	removed	GATA5	5.0031
GATA6	17.4792	GATA6	408.3802
GATAD1	726.5873	GATAD1	946.2164
GATAD2A	3276.84	GATAD2A	1363.9775
GATAD2B	3380.6872	GATAD2B	1228.2677
GATC	51.7522	GATC	29.3934
GATM	500.7283	GATM	651.6573
GATSL1	46.954	GATSL1	33.7711
GATSL2	18.8501	removed	removed
GATSL3	96.3551	GATSL3	288.6742
GATS	570.5595	GATS	241.2195
GBA2	1497.8048	GBA2	916.0725
GBA3	15.7656	removed	removed
GBAP1	701.9107	GBAP1	278.2989
GBAS	1782.5379	GBAS	1874.2964
GBA	2669.5227	GBA	1126.329
GBE1	151.1439	GBE1	2699.187
GBF1	2102.9903	GBF1	2356.4728
GBGT1	420.2485	GBGT1	118.1989
GBP1	2196.2128	GBP1	716.6979
GBP2	2414.189	GBP2	3218.2552
GBP3	247.1082	GBP3	410.2564
GBP4	483.5918	GBP4	1205.1282
GBP5	108.6454	GBP5	76.9231
GBX2	11.6528	removed	removed
GCAT	411.2758	GCAT	111.3196
GCA	397.2239	GCA	318.324
GCC1	1028.875	GCC1	709.8186
GCC2	1163.2251	GCC2	954.3465
GCDH	514.0948	GCDH	569.1057
GCET2	5.1409	GCET2	7.5047
GCFC1	2441.2647	GCFC1	502.1889
GCH1	183.3605	GCH1	117.5735
GCHFR	73.0015	GCHFR	292.6829
GCKR	5.1409	removed	removed
GCK	130.9228	GCK	20.0125
GCLC	879.102	GCLC	1275.172
GCLM	599.0918	GCLM	370.8568
GCN1L1	3589.4096	GCN1L1	3110.6942
GCNT1	50.3813	GCNT1	230.1438
GCNT2	1969.6684	GCNT2	227.0169
GCNT3	24.3338	removed	removed
removed	removed	GCNT4	60.6629
GCOM1	247.4201	GCOM1	2196.9043
GCSH	11.6528	GCSH	20.6379
GDAP1	477.7654	GDAP1	210.1313
GDAP2	562.4197	GDAP2	362.7267
removed	removed	GDA	6.2539
GDE1	1907.2916	GDE1	2401.5009
removed	removed	GDF10	1462.7892
GDF11	184.5772	GDF11	104.8843
removed	removed	GDF15	28.768
GDF1	79.7704	GDF1	7.5485
removed	removed	GDF3	34.3965
GDF5	14.0519	GDF5	33.4459
removed	removed	GDF6	35.0219
GDF9	28.4466	GDF9	9.3809
GDI1	3810.1277	GDI1	2709.1932
GDI2	9222.8601	GDI2	4931.8324
GDPD1	76.4288	GDPD1	28.1426
GDPD2	31.8739	GDPD2	5.0031
GDPD3	41.9193	GDPD3	37.0044
GDPD5	984.3201	GDPD5	1315.8224
GEFT	459.4294	GEFT	994.9468
GEMIN4	818.7816	GEMIN4	534.0838
GEMIN5	541.5132	GEMIN5	706.0663
GEMIN6	338.2744	GEMIN6	127.5797
GEMIN7	303.3159	GEMIN7	162.6016
GEMIN8P4	124.0682	GEMIN8P4	18.7617
GEMIN8	443.1497	GEMIN8	334.5841
GEM	56.8932	GEM	773.6085
GEN1	726.5873	GEN1	168.2301
GET4	407.1631	GET4	484.6779
GFAP	278.2966	GFAP	23.7649
GFER	128.5237	GFER	298.3114
GFI1	15.7656	GFI1	16.8856
GFM1	1301.0025	GFM1	1277.0482
GFM2	894.5249	GFM2	508.4428
GFOD1	74.3724	GFOD1	242.6517
GFOD2	1281.1242	GFOD2	583.4897
GFPT1	6017.6506	GFPT1	3113.1957
GFPT2	59.2923	GFPT2	1125.0782
removed	removed	GFRA1	2450.9068
removed	removed	GFRA2	153.2208
GFRA3	4124.0682	GFRA3	298.3114
GGA1	1445.9772	GGA1	756.723
GGA2	2259.9606	GGA2	1471.5447
GGA3	1107.0174	GGA3	801.7511
GGCT	2238.7113	GGCT	599.7498
GGCX	936.3379	GGCX	872.4203
GGH	1341.4446	GGH	203.252
GGNBP1	22.6202	removed	removed
GGNBP2	1020.6495	GGNBP2	1360.8505
GGN	20.5638	GGN	6.8793
GGPS1	993.5738	GGPS1	760.4753
GGT1	151.4866	GGT1	126.329
GGT3P	297.8322	GGT3P	39.3996
GGT5	74.3724	GGT5	876.1726
GGT6	293.7195	GGT6	58.1614
GGT7	773.5413	GGT7	330.2064
GGT8P	7.1973	removed	removed
GGTA1	142.9183	GGTA1	891.8074
GGTLC2	25.0193	GGTLC2	10.6316
GHDC	84.997	GHDC	590.9944
GHITM	2842.6013	GHITM	4853.0331
GHRLOS	12.3417	GHRLOS	8.1301
GHRL	591.5483	GHRL	28.768
GHR	23.9911	GHR	5100.6879
GIGYF1	2030.3316	GIGYF1	1245.7786
GIGYF2	1251.6494	GIGYF2	1978.1113
GIMAP1	13.7092	GIMAP1	282.0513
GIMAP2	59.635	GIMAP2	244.5278
GIMAP4	134.3501	GIMAP4	1297.0607
GIMAP5	96.3071	GIMAP5	938.7117
GIMAP6	97.3353	GIMAP6	1562.8518
GIMAP7	68.2032	GIMAP7	727.955
GIMAP8	84.6543	GIMAP8	1517.8236
GIN1	75.4006	GIN1	131.3321
GINS1	412.9895	GINS1	33.7711
GINS2	272.4702	GINS2	21.8887
GINS3	244.0236	GINS3	134.459
GINS4	234.0845	GINS4	50.0313
GIPC1	2086.5393	GIPC1	1242.6517
GIPC2	6.8546	GIPC2	161.3508
GIPC3	49.3531	GIPC3	275.7974
GIT1	1797.2753	GIT1	1331.4572
GIT2	956.2163	GIT2	1477.7986
GIYD2	225.8727	GIYD2	257.6548
GJA1	245.3946	GJA1	3130.7067
GJA3	101.7908	GJA3	8.7555
GJA4	146.6884	GJA4	791.7448
GJA5	107.9599	GJA5	1065.0407
GJA9	9.9392	GJA9	8.1301
removed	removed	GJB1	5.6285
GJB2	77.7997	GJB2	13.7586
