gene_id	TCGA-BH-A0H9-01A-11R-A056-07	gene_id	TCGA-BH-A0H9-11A-22R-A466-07
FCRLA	5.8645	removed	removed
FCRLB	57.8634	FCRLB	8.3883
FDFT1	3452.253	FDFT1	4243.2594
FDPSL2A	7.4284	removed	removed
FDPS	1989.522	FDPS	2009.6285
FDX1L	262.8404	FDX1L	291.42
FDX1	402.3067	FDX1	757.3397
FDXACB1	122.8032	FDXACB1	63.0018
FDXR	365.9466	FDXR	265.4284
FECH	712.3448	FECH	544.0383
FEM1A	1000.8797	FEM1A	848.4122
FEM1B	2282.4748	FEM1B	1269.6225
FEM1C	801.8766	FEM1C	707.0102
FEN1	750.2688	FEN1	236.0695
FER1L4	87.577	removed	removed
FER1L5	7.8194	removed	removed
FERMT1	18.7665	FERMT1	8.3883
FERMT2	1056.3972	FERMT2	6038.9455
FERMT3	157.9513	FERMT3	263.0318
FER	67.6376	FER	30.5572
FES	61.3821	FES	920.9107
FEZ1	88.3589	FEZ1	421.8095
FEZ2	842.1464	FEZ2	2472.139
FFAR2	82.4944	FFAR2	190.5333
FFAR3	5.0826	FFAR3	146.7945
removed	removed	FGA	62.9119
removed	removed	FGB	41.9413
FGD1	295.5723	FGD1	277.4116
FGD2	22.6762	FGD2	56.3212
FGD3	540.3186	FGD3	73.6968
FGD4	405.8254	FGD4	812.4626
FGD5	875.3788	FGD5	2530.2576
FGD6	710.39	FGD6	118.6339
removed	removed	FGF10	26.9623
FGF11	60.6001	FGF11	186.9383
FGF12	212.296	FGF12	38.3463
FGF13	311.211	FGF13	376.8724
FGF14	68.4195	FGF14	94.6675
removed	removed	FGF16	13.1815
FGF18	6.2555	FGF18	29.3589
FGF1	173.5901	FGF1	481.7256
FGF2	261.1319	FGF2	2276.0815
FGF7	99.306	FGF7	339.1252
removed	removed	FGF9	28.1606
FGFBP2	9.3832	FGFBP2	568.604
FGFBP3	8.2103	FGFBP3	36.5488
FGFR1OP2	440.2307	FGFR1OP2	472.7382
FGFR1OP	330.7086	FGFR1OP	85.68
FGFR1	1325.3836	FGFR1	5320.5512
FGFR2	211.1231	FGFR2	122.828
FGFR3	69.9834	FGFR3	72.4985
FGFR4	19.5484	removed	removed
FGFRL1	383.1493	FGFRL1	1675.8538
FGGY	171.2443	FGGY	148.592
FGG	7.8194	FGG	34.1522
FGL1	6.2555	removed	removed
FGL2	395.6602	FGL2	2191.1324
FGR	55.1266	FGR	379.269
FHAD1	23.6184	removed	removed
FHDC1	421.8551	FHDC1	33.553
FHIT	31.2775	FHIT	18.574
FHL1	860.131	FHL1	58550.6291
FHL2	231.4534	FHL2	551.2283
FHL3	173.5901	FHL3	193.5291
FHL5	21.1123	FHL5	258.2385
FHOD1	304.5646	FHOD1	912.5225
FHOD3	78.5847	FHOD3	77.2918
FH	2051.8033	FH	1847.8131
FIBCD1	8.6013	removed	removed
FIBIN	316.6846	FIBIN	662.6723
FIBP	1318.7372	FIBP	1063.5111
FICD	75.4569	FICD	60.5153
FIG4	475.8088	FIG4	442.1809
FIGF	7.0374	FIGF	406.8304
FIGNL1	310.0381	FIGNL1	122.828
FIGNL2	9.7742	FIGNL2	59.9161
FIGN	6.6465	FIGN	111.444
FILIP1L	328.4136	FILIP1L	1626.7226
FILIP1	41.0517	FILIP1	195.9257
FIP1L1	740.4359	FIP1L1	381.42
FIS1	1578.7	FIS1	4325.6022
removed	removed	FITM1	10.7849
FITM2	73.5021	FITM2	85.0809
FIZ1	342.8795	FIZ1	321.7496
FJX1	100.8699	FJX1	52.127
FKBP10	3181.7027	FKBP10	1758.538
FKBP11	278.7606	FKBP11	217.4955
FKBP14	135.6661	FKBP14	94.0683
FKBP15	846.1812	FKBP15	732.7741
FKBP1A	4623.2665	FKBP1A	8103.0557
FKBP1B	47.3072	FKBP1B	83.2834
FKBP2	689.2777	FKBP2	923.3074
FKBP3	1521.6499	FKBP3	1067.1061
FKBP4	11270.4525	FKBP4	1742.9599
FKBP5	392.9235	FKBP5	1766.9263
FKBP7	119.2454	FKBP7	319.9521
FKBP8	3060.5024	FKBP8	9721.3901
FKBP9L	51.6079	FKBP9L	91.6717
FKBP9	3017.8868	FKBP9	4914.32
FKBPL	178.2817	FKBPL	133.0138
FKRP	245.1373	FKRP	252.846
FKTN	692.4054	FKTN	173.1576
FLAD1	1552.9274	FLAD1	874.7753
FLCN	476.1998	FLCN	665.6681
removed	removed	FLG	5.3925
FLI1	154.8236	FLI1	1585.9796
FLII	3764.6369	FLII	4391.8514
FLJ10038	96.2447	FLJ10038	375.9137
FLJ10357	650.5718	FLJ10357	3449.3709
FLJ10661	10.9471	removed	removed
FLJ11235	26.5859	FLJ11235	69.5027
FLJ12825	17.2026	FLJ12825	11.3841
removed	removed	FLJ13197	18.574
FLJ16779	24.631	removed	removed
FLJ22536	23.8491	FLJ22536	11.3841
FLJ23867	2564.3632	FLJ23867	192.9299
FLJ33630	328.4136	FLJ33630	393.0497
removed	removed	FLJ35024	80.3775
FLJ35220	96.5693	FLJ35220	221.0905
FLJ35390	43.4327	FLJ35390	106.5309
FLJ35776	38.7059	FLJ35776	104.8532
FLJ36031	148.5681	FLJ36031	586.5788
removed	removed	FLJ36777	26.3631
FLJ37453	30.4956	FLJ37453	86.2792
removed	removed	FLJ37543	21.5698
FLJ39582	9.3832	FLJ39582	63.7328
FLJ39653	62.555	FLJ39653	76.6926
removed	removed	FLJ39739	13.1815
FLJ40852	12.12	FLJ40852	14.979
FLJ42289	5.0826	FLJ42289	43.1396
FLJ42627	193.5295	FLJ42627	12.5824
FLJ42709	57.8634	FLJ42709	195.3265
removed	removed	FLJ42875	76.6926
removed	removed	FLJ43390	13.7807
FLJ43663	15.6387	FLJ43663	144.997
FLJ44606	31.2775	FLJ44606	14.3799
FLJ44635	14.0749	FLJ44635	28.1606
FLJ45244	12.902	FLJ45244	80.8868
FLJ45340	316.2936	FLJ45340	473.3373
FLJ45445	47.6982	removed	removed
FLJ45983	86.795	removed	removed
FLJ90757	697.0971	FLJ90757	277.4116
FLNA	11992.1806	FLNA	28020.9706
FLNB	12008.4449	FLNB	7224.0563
FLNC	169.6804	FLNC	1320.5512
FLOT1	5081.8102	FLOT1	5475.1348
FLOT2	4040.2698	FLOT2	3997.0042
FLRT1	14.0749	FLRT1	10.7849
FLRT2	159.5152	FLRT2	825.0449
FLRT3	67.2466	FLRT3	8.3883
FLT1	417.1635	FLT1	2559.0174
FLT3LG	29.7136	FLT3LG	180.9467
FLT3	366.7286	removed	removed
FLT4	102.4338	FLT4	1077.2918
FLVCR1	421.4642	FLVCR1	16.1774
FLVCR2	67.6376	FLVCR2	73.0977
FLYWCH1	657.2183	FLYWCH1	1053.3253
FLYWCH2	828.0715	FLYWCH2	484.1222
FMN1	112.9899	removed	removed
FMNL1	196.2506	FMNL1	442.7801
FMNL2	504.3495	FMNL2	840.6231
FMNL3	443.5344	FMNL3	1048.0947
FMO1	53.5627	FMO1	74.8951
FMO2	280.7155	FMO2	4000.5992
FMO3	13.6839	FMO3	226.4829
FMO4	53.5627	FMO4	118.0348
FMO5	171.6352	FMO5	53.9245
FMOD	924.6408	FMOD	13033.553
FMR1	1013.7816	FMR1	645.2966
FN1	79806.4705	FN1	14713.601
FN3KRP	870.6871	FN3KRP	1113.2415
FN3K	308.8652	FN3K	606.3511
FNBP1L	4537.1909	FNBP1L	982.6243
FNBP1	726.0287	FNBP1	988.6159
FNBP4	643.9253	FNBP4	386.459
FNDC1	657.2183	FNDC1	381.6657
FNDC3A	1776.9524	FNDC3A	873.577
FNDC3B	1672.9547	FNDC3B	1569.8023
FNDC4	120.8093	FNDC4	953.2654
FNDC5	30.8865	FNDC5	80.2876
FNDC8	9.7742	removed	removed
FNIP1	930.1144	FNIP1	620.731
FNIP2	512.1689	FNIP2	529.6585
FNTA	1124.8167	FNTA	2174.3559
FNTB	611.2834	FNTB	675.8658
FOLH1	20.3304	FOLH1	28.7597
FOLR1	489.4927	removed	removed
FOLR2	72.3292	FOLR2	943.0797
FOSB	1047.014	FOSB	24830.4374
FOSL1	16.0297	FOSL1	40.1438
FOSL2	857.0032	FOSL2	1535.0509
FOS	7699.3451	FOS	95517.0761
FOXA1	7645.0005	removed	removed
FOXA3	44.9614	removed	removed
FOXC1	71.5473	FOXC1	571.5998
FOXC2	9.7742	FOXC2	16.1774
FOXD1	24.631	FOXD1	11.3841
FOXD2	54.3446	FOXD2	26.3631
removed	removed	FOXD3	10.7849
FOXD4	9.3832	removed	removed
removed	removed	FOXF1	39.5446
FOXF2	34.4052	FOXF2	53.3253
FOXI1	2015.4433	removed	removed
removed	removed	FOXI2	23.3673
FOXJ1	79.3666	removed	removed
FOXJ2	811.2599	FOXJ2	739.9641
FOXJ3	1558.01	FOXJ3	1292.9898
FOXK1	845.6651	FOXK1	784.9011
FOXK2	1502.8834	FOXK2	883.1636
FOXL1	8.6013	FOXL1	25.1648
FOXM1	669.1506	FOXM1	16.1294
FOXN2	237.7089	FOXN2	941.2822
FOXN3	649.7899	FOXN3	3533.8526
FOXO1	373.375	FOXO1	2032.3547
FOXO3B	882.4162	FOXO3B	545.8358
FOXO3	2049.8485	FOXO3	1384.0623
FOXO4	397.2241	FOXO4	1243.2594
FOXP1	1928.2573	FOXP1	1198.9215
FOXP2	7.0374	FOXP2	40.743
FOXP3	20.8895	removed	removed
FOXP4	2514.3192	FOXP4	1048.5321
FOXQ1	7.4284	removed	removed
FOXRED1	532.4993	FOXRED1	506.8904
FOXRED2	873.0329	FOXRED2	172.5584
FOXS1	25.413	FOXS1	101.2582
FPGS	1012.2178	FPGS	1793.8886
FPGT	653.7543	FPGT	305.746
FPR1	61.773	FPR1	17.9748
FPR3	338.5788	FPR3	177.9509
FRAS1	62.555	FRAS1	40.1438
FRAT1	124.328	FRAT1	134.2121
FRAT2	258.4303	FRAT2	165.9676
FREM1	23.8491	FREM1	417.0162
FREM2	226.3708	FREM2	9.5866
FRG1B	248.2651	FRG1B	294.1881
FRG1	512.1689	FRG1	961.6537
FRK	167.3346	FRK	14.3799
removed	removed	FRMD1	431.396
FRMD3	9.7742	FRMD3	84.4817
FRMD4A	263.2939	FRMD4A	1843.8107
FRMD4B	469.5533	FRMD4B	266.6267
FRMD6	1511.0937	FRMD6	591.9712
FRMD7	5.4736	FRMD7	7.1899
FRMD8	1224.9047	FRMD8	887.9569
FRMPD1	8.2103	FRMPD1	9.5866
removed	removed	FRMPD4	7.7891
FRRS1	85.2312	FRRS1	21.5698
FRS2	4123.1551	FRS2	575.1947
FRS3	45.7433	FRS3	155.1827
FRYL	1276.9035	FRYL	1175.5542
FRY	905.4833	FRY	1310.3655
FRZB	197.8301	FRZB	339.7244
FSCN1	538.3638	FSCN1	1654.284
FSCN2	12.902	removed	removed
FSD1L	181.4094	removed	removed
FSIP1	414.0358	removed	removed
FSTL1	4215.0327	FSTL1	17002.9958
FSTL3	306.5194	FSTL3	1267.2259
FSTL4	35.1872	removed	removed
FST	42.2246	FST	270.8209
FTH1	36180.2326	FTH1	56893.9425
FTHL3	257.2574	FTHL3	797.4835
FTL	18376.3073	FTL	133680.0479
removed	removed	FTMT	5.9916
FTO	1186.5898	FTO	1281.0066
FTSJ1	606.7833	FTSJ1	683.6429
FTSJ2	700.6158	FTSJ2	433.1935
FTSJ3	1412.4406	FTSJ3	1386.459
FTSJD1	1222.5589	FTSJD1	424.8053
FTSJD2	1337.1127	FTSJD2	1079.0893
FUBP1	1622.9108	FUBP1	621.3301
FUBP3	1386.3747	FUBP3	1058.1186
FUCA1	1280.4222	FUCA1	850.8089
FUCA2	1734.3368	FUCA2	1431.9952
FUK	835.5	FUK	455.3625
FUNDC1	445.7042	FUNDC1	204.9131
FUNDC2	811.6313	FUNDC2	2455.3625
FURIN	729.5475	FURIN	4001.1983
FUS	5703.8413	FUS	2047.3337
FUT10	60.9911	FUT10	110.8448
FUT11	134.1022	FUT11	126.423
FUT1	100.4789	FUT1	330.737
FUT2	154.4326	FUT2	8.3883
FUT3	50.044	removed	removed
FUT4	64.1189	FUT4	274.3619
FUT6	6.6465	removed	removed
FUT8	2290.8181	FUT8	415.021
FUT9	16.4207	removed	removed
FUZ	229.4399	FUZ	449.7064
FXC1	1208.875	FXC1	790.8928
FXN	161.0791	FXN	196.5249
FXR1	2887.3033	FXR1	2509.287
FXR2	1161.9588	FXR2	1237.849
FXYD1	7.4284	FXYD1	1485.3206
removed	removed	FXYD2	11.9832
FXYD3	1692.5032	FXYD3	7.1899
FXYD5	956.7002	FXYD5	2461.3541
FXYD6	173.981	FXYD6	1497.9029
FYB	192.7475	FYB	56.9203
FYCO1	1549.7996	FYCO1	1954.4638
FYN	212.296	FYN	1991.0126
FYTTD1	2872.4465	FYTTD1	1759.1372
FZD10	10.9471	FZD10	24.5656
FZD1	816.3425	FZD1	519.4727
FZD2	74.675	FZD2	50.3295
FZD3	258.4303	FZD3	8.3883
FZD4	1874.5538	FZD4	14859.0354
FZD5	84.8402	FZD5	499.1013
FZD6	1400.4496	FZD6	774.1162
FZD7	535.627	FZD7	428.9994
FZD8	154.0416	FZD8	684.8412
removed	removed	FZD9	98.8616
FZR1	1218.6492	FZR1	801.0785
G0S2	315.1207	G0S2	18703.4152
G2E3	632.5872	G2E3	197.7232
G3BP1	2995.2106	G3BP1	1746.5548
G3BP2	4698.27	G3BP2	1936.4889
G6PC3	2474.8314	G6PC3	1945.4763
G6PD	2331.3459	G6PD	1542.2409
GAA	1778.9072	GAA	1618.9335
GAB1	838.6277	GAB1	610.5452
GAB2	395.6602	GAB2	1777.7112
GAB3	33.2323	GAB3	201.3182
GABARAPL1	236.145	GABARAPL1	5058.7178
GABARAPL2	1673.3457	GABARAPL2	2739.9641
removed	removed	GABARAPL3	6.5908
GABARAP	5223.7318	GABARAP	8490.713
GABBR1	109.8622	GABBR1	189.9341
GABPA	1112.5442	GABPA	926.8664
GABPB1	557.6933	GABPB1	298.7418
GABPB2	106.7344	GABPB2	77.891
removed	removed	GABRA2	36.5488
GABRA3	84.4492	removed	removed
GABRB2	18.3755	GABRB2	13.7807
GABRB3	195.0933	GABRB3	37.7472
GABRD	20.7213	GABRD	18.574
GABRE	30.1046	GABRE	1063.5111
removed	removed	GABRG1	19.7723
GABRP	277.9787	GABRP	13.7807
GADD45A	179.4546	GADD45A	1100.6591
GADD45B	903.1375	GADD45B	2702.8161
GADD45GIP1	955.9183	GADD45GIP1	1463.7507
GADD45G	95.3963	GADD45G	118.6339
GAK	2717.6229	GAK	1375.0749
removed	removed	GAL3ST1	7.1899
GAL3ST2	236.927	removed	removed
GAL3ST4	211.905	GAL3ST4	137.2079
GALC	785.8469	GALC	510.4853
GALE	864.0407	GALE	208.5081
GALK1	184.1462	GALK1	392.4506
GALK2	352.1806	GALK2	386.9742
GALM	201.3488	GALM	357.1001
GALNS	721.7281	GALNS	357.1001
GALNT10	2950.2492	GALNT10	670.4614
GALNT11	1128.7264	GALNT11	1204.314
GALNT12	19.1575	GALNT12	171.3601
GALNT13	47.3072	GALNT13	75.4943
GALNT14	86.4041	GALNT14	16.7765
GALNT1	2890.431	GALNT1	1433.7927
GALNT2	2415.7951	GALNT2	2191.7316
GALNT3	1340.2404	GALNT3	38.9455
GALNT4	617.0306	GALNT4	198.3223
GALNT5	60.9911	removed	removed
GALNT6	3206.7247	GALNT6	23.9664
GALNT7	2828.267	GALNT7	168.9635
GALNTL1	104.7796	GALNTL1	659.0773
GALNTL2	77.4118	GALNTL2	3985.021
GALNTL4	138.0119	GALNTL4	563.8107
GALNTL6	10.1652	removed	removed
removed	removed	GALR1	8.9874
GALT	73.1111	GALT	439.7843
GAL	7.4284	removed	removed
GAMT	763.1708	GAMT	486.5189
GANAB	12423.0281	GANAB	6880.7669
GANC	141.8708	GANC	213.9005
GAN	160.6881	GAN	20.9706
removed	removed	GAP43	16.1774
GAPDH	33680.3831	GAPDH	27910.725
GAPT	56.2995	removed	removed
GAPVD1	1471.9969	GAPVD1	805.2726
GAR1	507.8682	GAR1	270.2217
GARNL3	70.3744	GARNL3	71.3002
GARS	2246.8967	GARS	1279.2091
GART	1647.1508	GART	971.8394
GAS1	351.8718	GAS1	2161.7735
GAS2L1	774.8998	GAS2L1	1251.6477
GAS2L2	14.0749	GAS2L2	64.7094
GAS2L3	36.7511	removed	removed
removed	removed	GAS2	13.7807
GAS5	1786.7266	GAS5	1392.4506
GAS6	659.955	GAS6	4306.7705
GAS7	638.8427	GAS7	1016.1774
GAS8	1025.585	GAS8	297.4476
GATA2	25.022	GATA2	501.4979
GATA3	13450.8846	GATA3	236.0695
GATA6	39.0969	GATA6	227.0821
GATAD1	855.0484	GATAD1	692.6303
GATAD2A	1545.8899	GATAD2A	1090.4733
GATAD2B	1205.7472	GATAD2B	647.0941
GATC	30.1046	GATC	26.3631
GATM	1643.6321	GATM	331.9353
GATSL1	19.9394	GATSL1	8.3883
GATSL3	254.0866	GATSL3	618.1067
GATS	68.3491	GATS	186.7705
GBA2	815.5645	GBA2	639.305
GBAP1	557.1303	GBAP1	370.2816
GBAS	2069.7879	GBAS	1867.5854
GBA	1967.3541	GBA	1011.9832
GBE1	391.3596	GBE1	2822.0491
GBF1	1970.0909	GBF1	1430.7969
GBGT1	42.6156	GBGT1	113.2415
GBP1	337.015	GBP1	581.7855
GBP2	1080.2189	GBP2	2754.9431
GBP3	355.3905	GBP3	251.0485
GBP4	198.2211	GBP4	1318.1546
GBP5	44.5704	GBP5	14.979
GCAT	167.3346	GCAT	181.5458
GCA	284.2342	GCA	272.0192
GCC1	936.3699	GCC1	661.4739
GCC2	998.1429	GCC2	375.0749
GCDH	591.5355	GCDH	756.1414
GCET2	21.1123	removed	removed
GCFC1	457.8243	GCFC1	232.4745
GCH1	499.2669	GCH1	148.592
GCHFR	189.2288	GCHFR	546.435
removed	removed	GCK	13.7807
GCLC	645.8802	GCLC	1124.0264
GCLM	415.5996	GCLM	257.0401
GCN1L1	2712.9313	GCN1L1	2556.0216
GCNT1	5848.4997	GCNT1	96.4649
GCNT2	102.8247	GCNT2	98.2624
GCNT4	5.4736	GCNT4	37.148
GCOM1	130.5288	GCOM1	4265.8238
GCSH	69.5924	GCSH	73.6968
GDAP1	415.5996	GDAP1	92.87
GDAP2	400.7428	GDAP2	298.3823
removed	removed	GDA	16.1774
GDE1	2329.782	GDE1	2469.7424
GDF10	15.6387	GDF10	762.133
GDF11	94.6379	GDF11	107.4775
GDF15	213.0779	GDF15	97.0641
removed	removed	GDF1	5.2067
removed	removed	GDF3	10.1857
removed	removed	GDF5	229.3529
GDF6	8.2103	GDF6	31.1564
GDF9	867.1684	GDF9	6.5908
GDI1	2924.4453	GDI1	2587.178
GDI2	6841.169	GDI2	5459.5566
GDPD1	57.8634	removed	removed
GDPD3	84.0934	GDPD3	26.8484
GDPD4	5.8645	removed	removed
GDPD5	262.3399	GDPD5	1621.3301
GEFT	100.0684	GEFT	544.4158
GEMIN4	837.4548	GEMIN4	602.7561
GEMIN5	927.7685	GEMIN5	630.3176
GEMIN6	177.4998	GEMIN6	130.6171
GEMIN7	260.3851	GEMIN7	236.0695
GEMIN8P4	19.1575	GEMIN8P4	17.3757
GEMIN8	417.1635	GEMIN8	443.3793
GEM	339.7517	GEM	917.9149
GEN1	320.9852	GEN1	58.1186
GET4	901.1827	GET4	815.4584
GFAP	8.2103	GFAP	125.2247
GFER	1323.4288	GFER	475.1348
GFI1	5.4736	GFI1	7.1899
GFM1	1795.7189	GFM1	1022.7681
GFM2	789.3657	GFM2	330.737
GFOD1	43.7885	GFOD1	156.3811
GFOD2	878.1155	GFOD2	690.2337
GFPT1	5719.089	GFPT1	2052.7262
GFPT2	200.1759	GFPT2	413.4212
GFRA1	8945.7531	GFRA1	1060.5153
GFRA2	5.0826	GFRA2	146.7945
removed	removed	GFRA3	49.1312
GGA1	822.989	GGA1	828.0407
GGA2	1749.1936	GGA2	1147.3936
GGA3	579.0245	GGA3	523.6669
GGCT	2032.6459	GGCT	568.0048
GGCX	723.292	GGCX	696.2253
GGH	200.1759	GGH	394.8472
GGNBP2	1367.6082	GGNBP2	1245.0569
GGPS1	1707.751	GGPS1	762.133
GGT1	239.6638	GGT1	34.7513
GGT3P	10.9471	removed	removed
GGT5	458.9972	GGT5	1866.9862
GGT6	46.5253	removed	removed
GGT7	1412.1787	GGT7	336.1294
GGTA1	81.3215	GGTA1	662.0731
GGTLC2	30.4956	GGTLC2	10.7849
GHDC	890.6265	GHDC	892.151
GHITM	3865.5068	GHITM	5784.302
removed	removed	GHRLOS	8.9874
GHR	398.788	GHR	4994.6075
GIGYF1	495.7482	GIGYF1	1087.4775
GIGYF2	2228.1302	GIGYF2	1285.7999
GIMAP1	51.9988	GIMAP1	1342.7202
GIMAP2	243.9644	GIMAP2	376.8724
GIMAP4	267.8135	GIMAP4	2892.7501
GIMAP5	96.9602	GIMAP5	2159.3769
GIMAP6	335.0601	GIMAP6	3564.4098
GIMAP7	88.7499	GIMAP7	1511.0845
GIMAP8	77.0208	GIMAP8	1200.1198
GIN1	159.9062	GIN1	103.0557
GINS1	514.5147	GINS1	8.3883
GINS2	567.2955	GINS2	11.3841
GINS3	249.047	GINS3	120.4314
GINS4	173.981	GINS4	14.3799
GIPC1	3179.7478	GIPC1	3086.8784
GIPC2	19.5484	GIPC2	481.7256
GIPC3	50.8259	GIPC3	307.3697
GIPR	23.4581	GIPR	7.7891
GIT1	1409.8329	GIT1	1654.284
GIT2	816.7335	GIT2	1168.9635
GIYD2	590.8005	GIYD2	491.6237
GJA1	7676.278	GJA1	2639.305
GJA3	18.7665	removed	removed
GJA4	174.763	GJA4	1979.6285
GJA5	265.4677	GJA5	1730.3775
GJA9	9.3832	GJA9	5.3925
GJB1	26.5859	removed	removed
GJB2	408.5622	GJB2	56.3212
GJB7	129.8016	removed	removed
GJC1	103.6067	GJC1	324.7454
GJC2	22.6762	GJC2	176.7525
GJD3	39.9883	GJD3	74.2421
GK3P	38.3149	removed	removed
GK5	829.6354	GK5	156.3811
GKAP1	73.5021	GKAP1	255.8418
GK	416.3816	GK	28.1606
GLA	428.1106	GLA	340.3235
GLB1L2	473.854	GLB1L2	39.5446
GLB1L	245.5283	GLB1L	209.1072
GLB1	2626.5272	GLB1	796.8844
GLCCI1	249.438	GLCCI1	361.8933
GLCE	1080.6373	GLCE	587.7771
GLDC	34.0143	GLDC	5.3925
GLDN	113.3809	GLDN	542.84
GLE1	1301.5346	GLE1	768.7238
GLG1	4041.0517	GLG1	4962.2528
GLI1	15.2478	GLI1	31.7555
GLI2	31.2775	GLI2	97.6633
GLI3	634.5421	GLI3	227.0821
GLI4	69.4126	GLI4	345.9257
GLIPR1L2	10.5562	GLIPR1L2	35.9497
GLIPR1	310.6558	GLIPR1	211.6717
GLIPR2	308.4742	GLIPR2	932.8939
removed	removed	GLIS1	34.7513
GLIS2	802.2676	GLIS2	723.7867
GLIS3	68.4195	GLIS3	49.1312
GLMN	124.328	GLMN	79.6884
GLO1	5301.5346	GLO1	2392.4506
GLOD4	1629.9482	GLOD4	1099.4608
GLOD5	19.9394	removed	removed
removed	removed	GLP2R	36.5488
GLRA3	16.4207	removed	removed
GLRB	126.2829	GLRB	253.4452
GLRX2	242.7915	GLRX2	143.1995
GLRX3	833.9361	GLRX3	1037.148
GLRX5	1045.4501	GLRX5	1339.7244
GLRX	658.0002	GLRX	693.2295
GLS2	25.022	GLS2	5.9916
GLS	1133.0271	GLS	1046.1354
GLT25D1	2753.592	GLT25D1	1877.172
GLT25D2	7.0374	GLT25D2	23.3673
GLT8D1	1304.9946	GLT8D1	955.6621
GLT8D2	216.5966	GLT8D2	373.2774
GLTPD1	667.7744	GLTPD1	1071.8993
GLTP	835.8909	GLTP	939.4847
GLTSCR1	446.8771	GLTSCR1	242.6603
GLTSCR2	3970.6774	GLTSCR2	12528.4602
GLUD1	3402.5999	GLUD1	4065.9077
GLUD2	383.9312	GLUD2	459.5566
GLUL	30138.2074	GLUL	32612.3427
GLYATL2	14.8568	removed	removed
GLYAT	10.5562	GLYAT	1844.8173
GLYCTK	86.4041	GLYCTK	329.5386
GLYR1	1489.5905	GLYR1	1639.9041
GM2A	1946.2418	GM2A	1494.9071
GMCL1L	6.2555	removed	removed
GMCL1	502.7857	GMCL1	216.8963
GMDS	445.3133	GMDS	231.2762
GMEB1	96.1783	GMEB1	107.849
GMEB2	1808.6209	GMEB2	421.2103
GMFB	3261.4603	GMFB	1131.2163
GMFG	109.8622	GMFG	1032.9539
GMIP	466.0346	GMIP	132.4146
GMNN	247.0922	GMNN	210.9047
GMPPA	649.0079	GMPPA	511.6836
GMPPB	659.1731	GMPPB	239.6645
GMPR2	1324.6017	GMPR2	1155.7819
GMPR	95.3963	GMPR	133.0138
GMPS	1288.2416	GMPS	645.2966
GNA11	869.9052	GNA11	646.4949
GNA12	2038.9014	GNA12	3057.5195
GNA13	3051.5101	GNA13	1292.3907
GNA14	290.4897	GNA14	144.997
GNA15	298.7	GNA15	109.0473
GNAI1	164.9888	GNAI1	3283.4032
GNAI2	7666.1128	GNAI2	16572.7981
GNAI3	3080.8328	GNAI3	1785.5003
GNAL	21.1123	GNAL	191.7316
GNAO1	28.9317	GNAO1	85.68
GNAQ	1727.6904	GNAQ	1884.3619
GNAS	40357.3453	GNAS	25674.6555
GNAZ	172.4172	GNAZ	1082.6842
GNB1L	92.9176	GNB1L	97.6693
GNB1	9418.4342	GNB1	9226.4829
GNB2L1	24661.9099	GNB2L1	25723.7867
GNB2	5404.7503	GNB2	5047.3337
GNB3	6.1578	GNB3	7.891
GNB4	1159.6129	GNB4	807.0701
GNB5	223.6341	GNB5	257.0401
GNE	573.16	GNE	859.1971
GNG10	492.6205	GNG10	764.5297
GNG11	324.8949	GNG11	7718.3942
GNG12	2841.56	GNG12	4358.2984
GNG2	199.785	GNG2	1970.6411
GNG3	7.8194	removed	removed
GNG4	11.7291	GNG4	7.7891
GNG5	1359.7889	GNG5	1302.5764
GNG7	55.5175	GNG7	261.2343
GNGT1	8.9923	removed	removed
GNGT2	9.7742	GNGT2	22.169
GNL1	653.3633	GNL1	1949.2391
GNL2	1128.3355	GNL2	868.1845
GNL3L	782.7192	GNL3L	231.2762
GNL3	1380.9012	GNL3	645.2966
GNLY	6.6465	GNLY	92.2708
GNMT	9.7742	removed	removed
GNPAT	1985.3387	GNPAT	1633.9125
GNPDA1	1038.4127	GNPDA1	694.4278
GNPDA2	301.4368	GNPDA2	391.2522
GNPNAT1	2296.5497	GNPNAT1	428.4002
GNPTAB	996.1881	GNPTAB	662.6723
GNPTG	1486.7872	GNPTG	1700.3895
GNRH1	13.6839	GNRH1	23.3673
GNRHR2	456.2526	GNRHR2	264.8053
GNRHR	12.12	removed	removed
GNS	5283.941	GNS	10001.1983
GOLGA1	649.0079	GOLGA1	453.565
GOLGA2B	77.0208	GOLGA2B	30.5572
GOLGA2	1524.3867	GOLGA2	1530.2576
GOLGA3	1662.3986	GOLGA3	1463.1516
GOLGA4	2143.681	GOLGA4	1523.6669
GOLGA5	1489.1995	GOLGA5	791.4919
GOLGA6L10	30.8865	GOLGA6L10	62.3128
GOLGA6L5	7.4284	GOLGA6L5	23.9664
GOLGA6L9	25.8039	GOLGA6L9	34.1522
GOLGA7B	17.9846	GOLGA7B	20.3715
GOLGA7	999.7068	GOLGA7	1949.6705
GOLGA8A	257.6483	GOLGA8A	402.0371
GOLGA8B	56.2995	GOLGA8B	100.6591
GOLGB1	4249.047	GOLGB1	2124.0264
GOLIM4	634.933	GOLIM4	542.2409
GOLM1	6525.7707	GOLM1	733.6788
GOLPH3L	1230.3783	GOLPH3L	779.5087
GOLPH3	3104.2909	GOLPH3	2149.1911
GOLT1A	155.9965	GOLT1A	6.5908
GOLT1B	1120.5161	GOLT1B	814.26
