gene_id	TCGA-BH-A0B8-01A-21R-A056-07	gene_id	TCGA-BH-A0B8-11A-41R-A089-07
RAB39B	18.3668	removed	removed
RAB39	99.1807	RAB39	10.0203
RAB3A	225.9117	RAB3A	55.8273
RAB3B	12.3976	removed	removed
removed	removed	RAB3C	23.8578
RAB3D	2962.1058	RAB3D	457.1156
RAB3GAP1	1576.3307	RAB3GAP1	2049.8628
RAB3GAP2	1585.0549	RAB3GAP2	1396.636
RAB3IL1	148.7711	RAB3IL1	436.1207
RAB3IP	796.2008	RAB3IP	125.0149
RAB40B	202.0348	RAB40B	285.3394
RAB40C	687.3775	RAB40C	360.2529
RAB42	23.4177	RAB42	25.2893
RAB43	196.8967	RAB43	219.4918
RAB4A	996.0408	RAB4A	877.0798
RAB4B	721.0026	RAB4B	306.8114
RAB5A	920.6359	RAB5A	1506.8591
RAB5B	6604.7017	RAB5B	4578.3133
RAB5C	4168.3455	RAB5C	3049.0278
RAB6A	3654.5342	RAB6A	3299.0576
RAB6B	92.2932	RAB6B	727.186
RAB6C	197.2549	RAB6C	32.5755
RAB7A	6696.5357	RAB7A	6473.1003
RAB7L1	291.1138	RAB7L1	1113.2053
RAB8A	2866.5985	RAB8A	1009.6624
RAB8B	433.9157	RAB8B	983.896
RAB9A	455.0375	RAB9A	650.841
RAB9B	34.8969	RAB9B	23.3807
RABAC1	1553.3722	RABAC1	895.6221
RABEP1	7765.7406	RABEP1	2437.1991
RABEP2	472.486	RABEP2	136.9438
RABEPK	552.3815	RABEPK	420.3746
RABGAP1L	287.4083	RABGAP1L	415.0972
RABGAP1	1078.5904	RABGAP1	1870.9293
RABGEF1	994.0067	RABGEF1	1286.5084
RABGGTA	561.1058	RABGGTA	366.4559
RABGGTB	880.2289	RABGGTB	990.5762
RABIF	671.7657	RABIF	198.0198
RABL2A	273.6653	RABL2A	181.7965
RABL2B	371.0094	RABL2B	299.9165
RABL3	798.4967	RABL3	1535.9656
RABL5	499.1178	RABL5	279.6135
RAC1	5611.0577	RAC1	5751.1631
RAC2	629.9813	RAC2	176.0706
RAC3	153.822	RAC3	187.9995
RACGAP1	1120.3749	RACGAP1	212.8116
RAD17	844.1382	RAD17	598.8835
RAD18	225.9117	RAD18	129.7865
RAD1	884.8206	RAD1	366.4559
RAD21	8647.0854	RAD21	4295.8273
RAD23A	2989.656	RAD23A	3390.6716
RAD23B	3879.0684	RAD23B	6714.0642
RAD50	3126.0295	RAD50	1791.2442
RAD51AP1	206.1673	RAD51AP1	12.8832
RAD51C	656.6131	RAD51C	233.8065
RAD51L1	47.7537	RAD51L1	42.9441
RAD51L3	458.7109	RAD51L3	200.4056
RAD51	117.5475	RAD51	11.4517
RAD52	109.2825	RAD52	87.3196
RAD54B	200.7262	RAD54B	23.8578
RAD54L2	164.842	RAD54L2	325.4205
RAD54L	64.743	removed	removed
RAD9A	165.1726	RAD9A	114.7131
RAD9B	48.2129	RAD9B	15.269
RADIL	167.5971	RADIL	140.7611
RAE1	968.8488	RAE1	384.5879
RAET1E	6.8876	removed	removed
removed	removed	RAET1G	6.6802
RAET1L	10.5609	removed	removed
RAF1	1244.3508	RAF1	2067.5176
RAG1AP1	989.9706	RAG1AP1	356.9128
RAG1	17.4485	RAG1	53.9186
RAGE	102.8541	RAGE	152.2128
RAI14	1428.0188	RAI14	570.6788
RAI1	2111.2638	RAI1	528.689
RAI2	101.9357	RAI2	868.4242
RALA	1595.6158	RALA	1923.4164
RALBP1	3199.9559	RALBP1	2601.9325
RALB	865.0763	RALB	1840.3913
RALGAPA1	1078.5904	RALGAPA1	584.0391
RALGAPA2	714.0094	RALGAPA2	970.5356
RALGAPB	3914.4245	RALGAPB	1879.5181
RALGDS	1068.9478	RALGDS	1370.8696
RALGPS1	320.5007	RALGPS1	91.614
RALGPS2	529.8822	RALGPS2	160.8016
RALY	2567.6788	RALY	1725.3966
RAMP1	2531.8635	RAMP1	42.9441
RAMP2	1573.1165	RAMP2	1630.9197
RAMP3	226.83	RAMP3	1155.195
RANBP10	524.8313	RANBP10	685.6734
RANBP17	147.8527	RANBP17	12.8832
RANBP1	1262.2584	RANBP1	535.3692
RANBP2	5826.8676	RANBP2	4031.9695
RANBP3L	152.9036	RANBP3L	30.0608
RANBP3	1224.1473	RANBP3	947.155
RANBP6	415.5489	RANBP6	785.399
RANBP9	1902.3414	RANBP9	1277.347
RANGAP1	1938.6159	RANGAP1	1060.241
RANGRF	722.8622	RANGRF	501.9015
RAN	4534.7632	RAN	1830.371
RAP1A	1102.4672	RAP1A	1809.3761
RAP1B	1695.2557	RAP1B	3770.965
RAP1GAP2	623.0937	RAP1GAP2	121.1977
RAP1GAP	1202.1071	RAP1GAP	10.9746
RAP1GDS1	5296.5263	RAP1GDS1	774.9016
RAP2A	753.498	RAP2A	1227.7228
RAP2B	505.5462	RAP2B	847.4293
RAP2C	634.1138	RAP2C	809.2568
RAPGEF1	1175.0161	RAPGEF1	3488.0115
RAPGEF2	633.1955	RAPGEF2	1591.3158
RAPGEF3	223.5056	RAPGEF3	1236.7935
RAPGEF4	396.2637	RAPGEF4	243.3496
RAPGEF5	1142.415	RAPGEF5	1303.5906
RAPGEF6	894.004	RAPGEF6	284.8622
RAPGEFL1	249.7885	RAPGEFL1	76.8221
RAPH1	3127.4071	RAPH1	1461.5293
RARA	1822.905	RARA	673.2673
RARB	51.8862	RARB	168.9133
RARG	1292.5636	RARG	691.8764
RARRES1	51.427	RARRES1	185.6137
RARRES2	470.1901	RARRES2	9449.6004
RARRES3	1558.8822	RARRES3	214.2431
RARS2	569.83	RARS2	966.7184
RARS	2051.5717	RARS	1123.7027
RASA1	1283.9909	RASA1	1137.4448
RASA2	185.0455	RASA2	150.7813
RASA3	264.4819	RASA3	2676.3688
RASA4P	216.8568	RASA4P	82.9631
RASA4	66.5797	RASA4	272.189
RASAL2	705.2484	RASAL2	1259.6922
RASAL3	53.2637	RASAL3	64.4161
RASD1	521.6172	RASD1	2612.9071
RASD2	83.5689	RASD2	63.9389
RASEF	786.0991	RASEF	7.1573
RASGEF1A	399.9371	RASGEF1A	8.5888
RASGEF1B	83.1098	RASGEF1B	539.6636
RASGRF1	9.6426	removed	removed
RASGRF2	117.0884	RASGRF2	1226.7685
RASGRP1	779.6707	RASGRP1	21.9492
RASGRP2	35.8153	RASGRP2	162.2331
RASGRP3	201.1165	RASGRP3	470.476
RASGRP4	17.9076	RASGRP4	57.2587
RASIP1	101.9357	RASIP1	846.475
removed	removed	RASL10A	8.5888
RASL10B	407.743	RASL10B	1133.723
RASL11A	75.3039	RASL11A	229.9893
RASL11B	129.4859	RASL11B	22.9035
RASL12	107.4458	RASL12	442.8009
RASSF10	203.4123	RASSF10	23.3807
RASSF1	216.2691	RASSF1	618.8715
RASSF2	334.2758	RASSF2	639.3892
RASSF3	348.0509	RASSF3	827.8659
RASSF4	223.6158	RASSF4	1061.1953
RASSF5	200.1981	RASSF5	210.903
RASSF6	236.0134	RASSF6	6.203
RASSF7	104.6908	RASSF7	36.2639
RASSF8	1937.6975	RASSF8	755.3382
RASSF9	26.1727	RASSF9	155.0757
RAVER1	1389.9077	RAVER1	606.4655
RAVER2	628.1446	RAVER2	336.3951
RB1CC1	1636.0228	RB1CC1	2204.4614
RB1	843.0362	RB1	1498.2703
RBAK	872.5884	RBAK	434.6893
RBBP4	4439.0538	RBBP4	2703.624
RBBP5	799.8742	RBBP5	587.8564
RBBP6	1574.9532	RBBP6	1279.2556
RBBP7	6001.3523	RBBP7	1830.371
RBBP8	952.7778	RBBP8	346.8925
RBBP9	1335.2664	RBBP9	514.3743
RBCK1	1355.0108	RBCK1	1425.7426
RBKS	104.6908	RBKS	59.1674
RBL1	265.4003	RBL1	87.7967
RBL2	1744.1803	RBL2	3397.013
RBM10	1546.4847	RBM10	832.1603
RBM12B	562.0241	RBM12B	331.6235
RBM12	2613.8988	RBM12	1440.6108
RBM14	1209.5549	RBM14	797.9387
RBM15B	1380.5911	RBM15B	1761.8418
RBM15	152.9036	RBM15	200.8827
RBM16	1190.6049	RBM16	1339.4298
RBM17	1228.739	RBM17	1737.8027
RBM18	721.3561	RBM18	879.8759
RBM19	429.324	RBM19	508.1713
RBM20	1563.9331	RBM20	214.7203
RBM22	1576.7899	RBM22	929.9773
RBM23	1431.6921	RBM23	945.2463
RBM24	199.739	RBM24	66.3247
RBM25	2172.3334	RBM25	1936.7768
RBM26	769.1098	RBM26	819.2771
RBM27	1171.3427	RBM27	814.5055
RBM28	520.2396	RBM28	426.1004
RBM33	676.3575	RBM33	1131.3372
RBM34	1201.9235	RBM34	641.775
RBM38	314.5315	RBM38	285.3394
RBM39	4369.0028	RBM39	2768.46
RBM3	12162.4957	RBM3	6152.9285
RBM41	140.506	RBM41	154.1214
RBM42	1140.5783	RBM42	801.6223
RBM43	82.1914	RBM43	329.7149
RBM44	6.8876	RBM44	11.4517
RBM45	183.2088	RBM45	98.2942
RBM47	1456.0282	RBM47	463.7958
RBM4B	351.7242	RBM4B	197.0655
RBM4	3020.3194	RBM4	1393.6395
RBM5	1103.0366	RBM5	2113.4486
RBM6	746.8217	RBM6	1433.7397
RBM7	282.8487	RBM7	630.8004
RBM8A	2251.8892	RBM8A	1122.6912
RBM9	2975.4218	RBM9	3357.2707
RBMS1	305.3481	RBMS1	2527.9733
RBMS2	820.2567	RBMS2	2999.437
RBMS3	30.7644	RBMS3	307.2886
RBMX2	511.9746	RBMX2	370.2732
RBMXL1	628.567	RBMXL1	617.9029
RBMX	4837.8154	RBMX	2482.6434
RBP1	232.7992	RBP1	208.5172
RBP4	197.9023	RBP4	28867.947
RBP5	14.2343	RBP5	30.0608
RBP7	419.6814	RBP7	1765.4778
RBPJ	571.2075	RBPJ	1010.1396
RBPMS2	33.5194	RBPMS2	1043.5405
RBPMS	249.7885	RBPMS	3111.0581
RBX1	1117.9918	RBX1	513.4009
RC3H1	541.3615	RC3H1	1117.4997
RC3H2	584.0643	RC3H2	814.9827
RCAN1	330.1432	RCAN1	1545.5088
RCAN2	296.6238	RCAN2	1051.175
RCAN3	108.8233	RCAN3	38.6496
RCBTB1	573.0442	RCBTB1	528.689
RCBTB2	140.9652	RCBTB2	660.8613
RCC1	576.5201	RCC1	128.2023
RCC2	2615.4325	RCC2	1141.3575
RCCD1	147.3936	RCCD1	172.2534
RCE1	324.6332	RCE1	174.162
RCHY1	202.0348	RCHY1	400.334
RCL1	239.2276	RCL1	536.3235
RCN1	4668.3817	RCN1	2282.715
RCN2	793.905	RCN2	940.9519
RCN3	429.7831	RCN3	504.8312
RCOR1	1578.6266	RCOR1	870.3328
RCOR2	32.6011	RCOR2	14.3147
RCOR3	1296.237	RCOR3	1214.3624
RCSD1	145.0977	RCSD1	461.41
RDBP	1642.8139	RDBP	1063.853
RDH10	306.2664	RDH10	1292.1389
RDH11	1417.917	RDH11	973.8757
RDH13	319.5823	RDH13	106.883
RDH14	681.8675	RDH14	323.5119
RDH16	346.6734	RDH16	5.7259
RDH5	43.8507	RDH5	3318.8071
RDM1	16.071	removed	removed
RDX	1007.419	RDX	3175.9513
REC8	11.9384	REC8	21.9492
RECK	167.5971	RECK	973.3985
RECQL4	207.5449	RECQL4	10.4974
RECQL5	372.8461	RECQL5	306.8114
RECQL	1128.0797	RECQL	1243.5787
REEP1	711.7135	REEP1	163.1874
REEP2	243.8193	REEP2	259.5729
REEP3	583.6051	REEP3	1193.8447
REEP4	326.4699	REEP4	216.1517
REEP5	6471.5148	REEP5	4124.0606
REEP6	493.6078	REEP6	330.6692
RELA	2414.7752	RELA	1778.8381
RELB	231.8809	RELB	148.3956
RELL1	1209.5457	RELL1	1033.0431
RELL2	119.7791	removed	removed
RELN	7.8059	RELN	1013.9568
RELT	107.905	RELT	58.2131
REL	384.7845	REL	62.5075
REM1	9.1834	REM1	90.1825
RENBP	59.6921	RENBP	263.8674
REP15	21.581	REP15	32.4466
REPIN1	2344.063	REPIN1	1882.8582
REPS1	2068.1018	REPS1	505.3084
REPS2	11201.912	REPS2	247.1669
RER1	2047.2279	RER1	2854.0856
RERE	3274.8006	RERE	5025.8857
RERGL	12.3976	RERGL	321.1261
RERG	5073.3696	RERG	575.4503
REST	292.4913	REST	505.3084
RETSAT	2456.1005	RETSAT	25204.8193
RET	768.1915	RET	65.3704
REV1	648.8072	REV1	778.7188
REV3L	578.5542	REV3L	1411.4279
REXO1	480.2918	REXO1	549.2067
REXO2	281.9304	REXO2	704.7596
REXO4	363.2035	REXO4	324.4662
RFC1	1198.8929	RFC1	1835.1426
RFC2	739.7229	RFC2	299.1769
RFC3	333.3574	RFC3	125.9692
RFC4	399.4779	RFC4	88.2739
RFC5	513.8113	RFC5	223.3091
RFESD	21.9897	RFESD	23.3807
RFFL	844.928	RFFL	531.5185
RFK	609.7778	RFK	436.5979
RFNG	577.1767	RFNG	660.8613
RFPL1S	20.5295	RFPL1S	9.066
RFT1	474.7818	RFT1	472.3846
RFTN1	384.3253	RFTN1	4418.4659
RFTN2	46.3762	RFTN2	240.4867
RFWD2	838.9036	RFWD2	958.1295
RFWD3	847.6279	RFWD3	361.2072
RFX1	399.9371	RFX1	326.3748
RFX2	38.5703	RFX2	283.9079
RFX3	50.9679	RFX3	52.4872
RFX5	539.0656	RFX5	571.1559
RFX7	533.0964	RFX7	455.207
RFXANK	940.3481	RFXANK	460.1551
RFXAP	99.6399	RFXAP	127.4007
RG9MTD1	448.1499	RG9MTD1	428.4862
RG9MTD2	131.3226	RG9MTD2	185.6137
RG9MTD3	111.5783	RG9MTD3	164.1417
RGAG1	8.7242	RGAG1	14.7918
RGAG4	260.8086	RGAG4	431.8263
RGL1	256.676	RGL1	1540.7372
RGL2	1646.5837	RGL2	956.2209
RGL3	234.241	RGL3	89.796
RGMA	128.5676	RGMA	720.5058
RGMB	516.929	RGMB	938.7761
RGNEF	455.9558	RGNEF	678.516
RGN	8.2651	RGN	200.4056
RGP1	154.2628	RGP1	174.6392
RGPD1	884.1594	RGPD1	291.5854
RGPD3	605.6453	RGPD3	381.7249
RGPD4	273.6653	RGPD4	190.8625
RGPD5	305.1368	RGPD5	178.423
RGPD6	844.6524	RGPD6	893.4319
RGS10	1389.4485	RGS10	220.4461
RGS11	518.8116	RGS11	214.8348
RGS12	531.2597	RGS12	548.2524
RGS14	140.506	RGS14	78.2536
RGS16	671.3066	RGS16	956.6981
removed	removed	RGS17	37.6953
RGS18	12.3976	RGS18	31.9695
RGS19	235.5542	RGS19	123.5834
RGS1	210.759	RGS1	102.1114
removed	removed	RGS20	25.7664
RGS22	2406.9693	RGS22	490.0394
RGS2	130.4043	RGS2	452.344
RGS3	766.8139	RGS3	2334.2479
RGS4	89.5382	RGS4	63.4618
RGS5	3075.98	RGS5	9565.5493
RGS6	5.0509	RGS6	236.1923
removed	removed	RGS7BP	91.614
RGS9	9.1834	removed	removed
RHBDD1	534.9331	RHBDD1	393.6538
RHBDD2	1621.7885	RHBDD2	1042.109
RHBDD3	286.5221	RHBDD3	153.1671
RHBDF1	595.5435	RHBDF1	385.065
RHBDF2	452.2825	RHBDF2	190.8625
RHBDL1	29.3869	removed	removed
RHBDL2	32.6011	RHBDL2	41.5126
RHBDL3	137.2918	RHBDL3	18.1319
RHBG	42.2436	removed	removed
RHCE	26.1727	removed	removed
RHCG	171.7296	RHCG	23.8578
RHEBL1	9.1834	RHEBL1	9.5431
RHEB	836.1486	RHEB	1026.3629
RHOA	7077.6468	RHOA	19309.0779
RHOBTB1	826.0469	RHOBTB1	887.9876
RHOBTB2	399.7121	RHOBTB2	472.0697
RHOBTB3	1717.7551	RHOBTB3	7299.5348
RHOB	13341.1851	RHOB	13383.7528
RHOC	9149.8811	RHOC	4321.6032
RHOD	526.668	RHOD	191.3396
RHOF	28.8405	RHOF	30.9961
RHOG	551.9224	RHOG	908.0282
RHOH	2500.1808	RHOH	24.8121
RHOJ	130.4043	RHOJ	525.8261
RHOQ	641.6763	RHOQ	9369.3093
RHOT1	1239.2999	RHOT1	1559.8235
RHOT2	751.2022	RHOT2	555.4098
RHOU	2075.4485	RHOU	861.744
RHOV	397.6412	RHOV	41.5126
removed	removed	RHOXF1	45.3298
RHPN1	303.0522	RHPN1	16.2233
RHPN2	877.0148	RHPN2	73.9592
RIBC1	36.2744	RIBC1	7.1573
RIBC2	56.4779	removed	removed
RIC3	224.5341	RIC3	31.9695
RIC8A	1295.0569	RIC8A	1559.8759
RIC8B	675.4391	RIC8B	523.9175
RICH2	35.8153	RICH2	79.6851
RICTOR	1059.3053	RICTOR	765.8356
RIF1	1394.4994	RIF1	956.2209
RILPL1	468.133	RILPL1	359.2556
RILPL2	319.5823	RILPL2	479.5419
RILP	57.3963	RILP	516.283
RIMBP2	1417.4579	RIMBP2	35.3096
RIMBP3C	11.0201	removed	removed
RIMBP3	172.6479	RIMBP3	12.4061
RIMKLA	226.83	RIMKLA	16.7005
RIMKLB	340.7088	RIMKLB	923.9747
RIMS1	93.6707	RIMS1	18.1319
RIMS2	87.2423	removed	removed
RIMS3	68.8755	RIMS3	124.0606
RIMS4	3304.6467	RIMS4	29.1065
RIN1	111.1191	RIN1	38.1725
RIN2	1096.498	RIN2	1505.4277
RIN3	623.5529	RIN3	460.9328
RING1	1086.8555	RING1	724.323
RINL	343.4592	RINL	118.3347
RINT1	673.3086	RINT1	418.3705
RIOK1	759.9264	RIOK1	385.065
RIOK2	654.7765	RIOK2	601.2167
RIOK3	1146.0884	RIOK3	1859.9547
RIPK1	1134.15	RIPK1	1403.7934
RIPK2	432.9973	RIPK2	270.0704
RIPK3	309.4806	RIPK3	133.1266
RIPK4	50.5087	RIPK4	45.3298
RIT1	416.9264	RIT1	641.2979
RLF	356.3159	RLF	626.9832
RLIM	1877.5462	RLIM	1429.0827
RLN2	11.9384	removed	removed
RLTPR	32.1419	RLTPR	7.6345
RMI1	422.4364	RMI1	135.5123
RMND1	498.1995	RMND1	691.8764
RMND5A	2377.5824	RMND5A	3073.3628
RMND5B	1208.5355	RMND5B	665.6328
RMRP	8.7242	RMRP	15.269
RNASE1	671.3066	RNASE1	9743.0514
RNASE2	11.0201	removed	removed
RNASE4	2619.5466	RNASE4	5580.7706
RNASE6	181.3722	RNASE6	244.3039
RNASEH1	253.0027	RNASEH1	362.1615
RNASEH2A	1093.743	RNASEH2A	113.5632
RNASEH2B	466.5167	RNASEH2B	337.3494
RNASEH2C	1000.4351	RNASEH2C	513.024
RNASEK	2294.064	RNASEK	2084.2085
RNASEL	237.8501	RNASEL	323.0347
RNASEN	1770.1005	RNASEN	1256.8293
RNASET2	661.664	RNASET2	395.5624
RND1	253.921	RND1	106.883
RND2	205.7082	RND2	33.4009
RND3	471.1084	RND3	1374.6869
RNF103	2092.7868	RNF103	1100.3364
RNF10	3151.7431	RNF10	4215.6746
RNF111	597.3802	RNF111	843.1349
removed	removed	RNF112	19.0862
RNF113A	489.4752	RNF113A	194.2026
RNF114	1868.822	RNF114	1302.1591
RNF115	548.249	RNF115	387.4508
RNF11	994.1031	RNF11	5145.6519
RNF121	535.8514	RNF121	417.9888
RNF122	67.0388	RNF122	209.9487
RNF123	468.3534	RNF123	620.303
RNF125	163.4645	RNF125	864.1298
RNF126	455.9558	RNF126	345.9382
RNF128	39.0295	RNF128	31.4923
RNF130	1193.8421	RNF130	5082.1901
RNF135	848.087	RNF135	765.3585
RNF138P1	17.4485	RNF138P1	16.2233
RNF138	504.6279	RNF138	403.6741
RNF139	1095.1205	RNF139	1138.089
RNF13	1470.7216	RNF13	1958.726
RNF141	1056.0911	RNF141	2172.4919
RNF144A	471.1084	RNF144A	901.8251
RNF144B	1215.8822	RNF144B	602.1711
RNF145	991.3481	RNF145	2119.5276
RNF146	379.7336	RNF146	982.4645
RNF149	800.3334	RNF149	551.1154
RNF14	1734.7444	RNF14	2063.7003
RNF150	31.6827	RNF150	1911.0104
RNF152	54.1821	RNF152	46.7613
RNF157	471.1039	RNF157	2130.006
RNF160	1396.7952	RNF160	1079.3272
RNF165	312.5984	RNF165	83.7314
RNF166	108.3641	RNF166	144.5783
RNF167	3347.8087	RNF167	1845.1628
RNF168	299.3789	RNF168	354.527
RNF169	993.8689	RNF169	537.4448
RNF170	623.0937	RNF170	612.1913
removed	removed	RNF175	9.5431
RNF180	439.8849	RNF180	422.7603
RNF181	1018.4391	RNF181	875.1044
RNF182	6.4284	RNF182	15.7462
removed	removed	RNF183	10.0203
RNF185	1477.802	RNF185	1492.9977
RNF187	3070.0108	RNF187	1778.361
RNF19A	1352.2557	RNF19A	1564.1179
RNF19B	485.8019	RNF19B	389.8366
RNF207	43.162	RNF207	65.3704
RNF208	158.8728	RNF208	62.5075
RNF20	1768.7229	RNF20	1764.0463
removed	removed	RNF212	66.3247
RNF213	7620.7761	RNF213	3869.6362
RNF214	215.8099	RNF214	484.3135
RNF215	237.8501	RNF215	151.7357
RNF216L	253.393	RNF216L	203.7457
RNF216	1756.3254	RNF216	1275.9155
RNF217	22.0264	RNF217	150.2612
RNF219	349.86	RNF219	454.3529
RNF220	757.5295	RNF220	918.6496
RNF24	264.0228	RNF24	134.0809
RNF25	349.4284	RNF25	239.5324
RNF26	642.838	RNF26	954.3123
RNF2	977.1138	RNF2	357.39
RNF31	1105.6814	RNF31	631.7547
RNF32	10.1017	RNF32	14.3147
RNF34	1262.7819	RNF34	506.9355
RNF38	524.8313	RNF38	1763.5691
RNF39	21.581	RNF39	27.1979
RNF40	2701.7564	RNF40	1853.7516
RNF41	1407.8153	RNF41	2282.2379
RNF43	1649.7979	RNF43	20.9949
RNF44	1233.7899	RNF44	661.8156
RNF4	1357.7658	RNF4	1070.7384
RNF5P1	103.3133	RNF5P1	77.7765
RNF5	1143.7925	RNF5	602.1711
RNF6	866.4538	RNF6	995.8249
RNF7	1363.2758	RNF7	999.6421
RNF8	485.3427	RNF8	278.182
RNFT1	258.0536	RNFT1	489.0851
RNFT2	73.9264	RNFT2	29.5837
RNGTT	315.4498	RNGTT	453.2983
RNH1	1612.6051	RNH1	3166.8854
RNLS	32.1419	RNLS	212.3345
RNMTL1	345.2959	RNMTL1	299.1769
RNMT	1365.5717	RNMT	974.3529
RNPC3	99.167	RNPC3	295.6316
RNPEPL1	1141.9559	RNPEPL1	2524.156
RNPEP	1292.1045	RNPEP	1038.7689
RNPS1	2362.4298	RNPS1	1314.5652
ROBLD3	1061.6011	ROBLD3	484.7906
ROBO1	312.2356	ROBO1	1300.2505
ROBO2	68.4163	ROBO2	39.604
ROBO3	11.9384	ROBO3	235.7151
ROBO4	334.7349	ROBO4	3133.4844
ROCK1	1622.2477	ROCK1	2817.1299
ROCK2	876.0964	ROCK2	2110.4616
ROD1	2347.7363	ROD1	1243.4689
ROGDI	635.9505	ROGDI	114.0403
ROM1	60.1513	ROM1	122.6291
ROMO1	728.7028	ROMO1	419.4203
ROPN1B	49.5904	ROPN1B	7.6345
ROPN1	9.1834	ROPN1	8.1117
ROR1	29.3869	ROR1	86.8424
ROR2	171.7296	ROR2	45.807
RORA	250.7068	RORA	554.9326
removed	removed	RORB	74.4364
RORC	797.5783	RORC	47.7156
ROS1	5.0509	removed	removed
removed	removed	RP1L1	13.3604
RP2	328.3066	RP2	459.9785
RP9P	136.8327	RP9P	103.0657
RP9	222.6975	RP9	114.0403
RPA1	2992.8702	RPA1	2433.0192
RPA2	1359.6025	RPA2	1016.8198
RPA3	230.9625	RPA3	226.172
RPAIN	624.8432	RPAIN	476.7267
RPAP1	466.0576	RPAP1	757.724
RPAP2	207.5449	RPAP2	195.1569
RPAP3	960.5837	RPAP3	332.5778
RPE	647.6455	RPE	652.993
RPF1	576.7176	RPF1	491.948
RPF2	310.3989	RPF2	337.8266
RPGRIP1L	330.6024	RPGRIP1L	93.9998
RPGRIP1	14.6934	RPGRIP1	10.9746
RPGR	241.9826	RPGR	211.8573
RPH3AL	385.2437	RPH3AL	260.0501
RPIA	414.1714	RPIA	411.3086
RPL10A	16810.2147	RPL10A	7080.9973
RPL10	28536.8616	RPL10	12715.739
RPL11	17407.1357	RPL11	15809.6147
RPL12	15008.8907	RPL12	6278.8978
RPL13AP20	23.8768	RPL13AP20	25.2893
RPL13AP3	13.7751	RPL13AP3	6.6802
RPL13AP6	8.2651	RPL13AP6	11.9289
RPL13A	23768.0181	RPL13A	8388.4051
RPL13P5	8.2651	RPL13P5	10.9746
RPL13	16848.3258	RPL13	11324.824
RPL14	10322.6014	RPL14	5984.4924
RPL15	17460.3995	RPL15	16970.0585
RPL17	17309.5346	RPL17	4164.8193
RPL18A	2725.1741	RPL18A	1095.5505
RPL18	24858.0878	RPL18	5726.3509
RPL19P12	55.5596	RPL19P12	111.6545
RPL19	28811.0825	RPL19	12679.9475
removed	removed	RPL21	10.9746
RPL22L1	887.1165	RPL22L1	150.7813
RPL22	8412.9132	RPL22	8312.5373
RPL23AP53	174.9438	RPL23AP53	199.9284
RPL23AP7	41.3253	RPL23AP7	64.4161
RPL23AP82	104.6908	RPL23AP82	183.9198
RPL23A	5940.7418	RPL23A	3885.0054
RPL23P8	205.249	RPL23P8	81.1165
RPL23	15597.0875	RPL23	15364.428
RPL24	8517.604	RPL24	7237.0273
RPL26L1	226.3708	RPL26L1	123.1063
RPL26	24765.7946	RPL26	8975.7843
RPL27A	9283.4996	RPL27A	8967.1955
RPL27	17333.2094	RPL27	7914.589
RPL28	16148.0915	RPL28	4324.4662
RPL29	11278.1342	RPL29	7373.9711
RPL30	22735.8039	RPL30	11165.9311
RPL31	13462.406	RPL31	10333.7707
RPL32P3	97.2247	RPL32P3	109.8127
RPL32	15907.9456	RPL32	14258.8572
RPL34	4588.4861	RPL34	7387.3315
RPL35A	15673.3097	RPL35A	8548.2524
RPL35	6221.7539	RPL35	3993.797
RPL36AL	5355.3	RPL36AL	3448.4075
RPL36A	219.4833	RPL36A	33.4009
RPL36	15178.3244	RPL36	3438.3872
RPL37A	21430.8427	RPL37A	11538.59
RPL37	16759.706	RPL37	7580.1026
RPL38	10873.1462	RPL38	5410.4736
RPL39L	64.743	RPL39L	79.2079
RPL39	408.6613	RPL39	531.552
RPL3	79630.6436	RPL3	22211.1416
RPL41	34880.8511	RPL41	12407.4914
RPL4	19677.7315	RPL4	26870.5714
RPL5	16668.7903	RPL5	16277.7049
RPL6	11536.6469	RPL6	7804.366
RPL7A	14072.1838	RPL7A	11411.6665
RPL7L1	1155.731	RPL7L1	805.4396
RPL7	2513.9559	RPL7	1270.6668
RPL8	46869.3214	RPL8	11437.4329
RPL9	3268.3723	RPL9	2605.7497
RPLP0P2	43.6212	RPLP0P2	8.5888
RPLP0	39863.7643	RPLP0	13372.7782
RPLP1	39974.4242	RPLP1	11775.2595
RPLP2	6047.2693	RPLP2	16030.538
RPN1	8845.9106	RPN1	4184.6594
RPN2	7522.1096	RPN2	4477.1323
RPP14	362.2852	RPP14	503.3997
RPP21	414.6305	RPP21	123.1063
RPP25	495.9036	RPP25	168.9133
RPP30	418.7631	RPP30	474.7704
RPP38	341.6225	RPP38	217.5832
RPP40	296.6238	RPP40	89.7054
RPPH1	14.2343	RPPH1	21.9492
RPRD1A	2468.0389	RPRD1A	1806.5132
RPRD1B	1150.2209	RPRD1B	755.3382
RPRD2	2795.8863	RPRD2	1977.3351
RPS10P7	21.1218	RPS10P7	27.6751
RPS10	12823.7005	RPS10	1837.0512
RPS11	37034.8177	RPS11	19381.1285
RPS12	12729.1115	RPS12	11170.2255
RPS13	12617.074	RPS13	8396.9939
RPS14	15783.5105	RPS14	12477.1561
RPS15A	17040.2589	RPS15A	9275.9155
RPS15	8974.019	RPS15	2348.5626
RPS16	15397.8077	RPS16	8818.3228
RPS17	9398.2921	RPS17	9426.6969
RPS18	63123.4812	RPS18	19530.0012
RPS19BP1	720.8969	RPS19BP1	807.3482
