gene_id	TCGA-BH-A204-01A-11R-A157-07	gene_id	TCGA-BH-A204-11A-53R-A157-07
removed	removed	SYN3	17.4081
SYNCRIP	7198.2749	SYNCRIP	4137.3308
SYNC	38.8242	SYNC	469.5435
SYNE1	774.4864	SYNE1	4766.3443
SYNE2	1701.7365	SYNE2	5749.7099
SYNGAP1	428.1012	SYNGAP1	296.325
SYNGR1	361.2575	SYNGR1	563.234
SYNGR2	3582.1133	SYNGR2	1901.354
SYNGR3	72.6365	SYNGR3	5.029
SYNJ1	661.4459	SYNJ1	509.4778
SYNJ2BP	2108.7277	SYNJ2BP	1698.2592
SYNJ2	1719.6686	SYNJ2	460.3482
SYNM	352.9679	SYNM	4155.1257
removed	removed	SYNPO2L	6.1896
SYNPO2	1953.2403	SYNPO2	6407.3501
SYNPO	847.8039	SYNPO	9285.1064
SYNRG	1527.6359	SYNRG	1278.9168
SYPL1	3024.4013	SYPL1	3372.9207
SYPL2	20.202	SYPL2	68.472
SYP	1071.615	SYP	40.619
SYS1-DBNDD2	38.5949	SYS1-DBNDD2	13.5319
SYS1	1347.0684	SYS1	978.7505
SYT11	341.8454	SYT11	841.0058
SYT12	40.1771	SYT12	79.6905
SYT13	4852.1167	SYT13	18.1818
SYT15	33.5944	SYT15	376.0155
SYT17	19.975	SYT17	129.5938
SYT1	13389.1726	SYT1	73.1141
removed	removed	SYT2	15.087
SYT4	703.2119	SYT4	6.9632
SYT5	24.2878	removed	removed
removed	removed	SYT6	8.5106
SYT7	6488.2533	SYT7	353.9652
removed	removed	SYT8	29.0135
SYT9	303.0303	SYT9	5.4159
SYTL1	93.5195	SYTL1	66.5377
SYTL2	6168.8798	SYTL2	595.3578
SYTL3	171.1497	SYTL3	199.6132
SYTL4	1285.6656	SYTL4	801.1605
SYTL5	156.8494	SYTL5	17.795
SYVN1	1533.5376	SYVN1	1857.6402
TAB1	258.6494	TAB1	427.0948
TAB2	2455.7939	TAB2	2925.7253
TAB3	1133.356	TAB3	740.0387
removed	removed	TAC1	14.3133
TACC1	1191.9192	TACC1	16294.7776
TACC2	751.3336	TACC2	2075.4352
TACC3	604.0177	TACC3	128.8201
TACO1	297.8096	TACO1	330.3675
TACR1	5.4477	TACR1	476.5957
TACR2	59.9251	TACR2	16.2476
TACSTD2	1468.6188	TACSTD2	1546.6151
TADA1	525.9335	TADA1	184.913
TADA2A	273.9757	TADA2A	201.5474
TADA2B	766.9958	TADA2B	897.0986
TADA3	896.4612	TADA3	1262.3211
TAF10	546.3625	TAF10	536.5571
TAF11	876.1775	TAF11	516.441
TAF12	270.3439	TAF12	452.6112
TAF13	235.6146	TAF13	213.1528
TAF15	2425.3774	TAF15	1568.2785
TAF1A	100.1021	TAF1A	63.0561
TAF1B	309.159	TAF1B	206.1896
TAF1C	169.3338	TAF1C	571.3733
TAF1D	829.8649	TAF1D	537.4545
TAF1L	31.7785	TAF1L	39.4584
TAF1	1192.3732	TAF1	1548.9362
TAF2	2398.1387	TAF2	704.8356
TAF3	288.503	TAF3	311.412
TAF4B	135.5124	TAF4B	255.3191
TAF4	414.9359	TAF4	348.9362
TAF5L	792.4186	TAF5L	656.0928
TAF5	158.8923	TAF5	103.675
TAF6L	134.6045	TAF6L	154.7389
TAF6	737.0333	TAF6	756.6731
TAF7	3098.1727	TAF7	3273.8878
TAF8	414.7089	TAF8	548.5493
TAF9B	1628.419	TAF9B	876.5957
TAF9	1611.3948	TAF9	1307.5435
TAGAP	83.078	TAGAP	147.0019
TAGLN2	6880.9443	TAGLN2	10400
TAGLN	2803.541	TAGLN	12169.207
TAL1	46.5327	TAL1	382.205
TALDO1	2222.2222	TALDO1	3320.6963
TANC1	671.8874	TANC1	1342.3598
TANC2	1793.213	TANC2	705.9961
TANK	528.8843	TANK	1268.0851
TAOK1	1511.2927	TAOK1	957.4468
TAOK2	953.1268	TAOK2	1281.6248
TAOK3	1016.6837	TAOK3	895.1644
TAP1	231.5288	TAP1	1204.2553
TAP2	285.7791	TAP2	1076.4178
TAPBPL	314.382	TAPBPL	646.4333
TAPBP	2225.4001	TAPBP	2427.853
TAPT1	1528.5439	TAPT1	931.1412
TARBP1	2042.22	TARBP1	437.1373
TARBP2	181.5912	TARBP2	163.2495
TARDBP	4381.7955	TARDBP	3521.47
TARP	7.7176	removed	removed
TARS2	486.4374	TARS2	331.9149
TARSL2	178.1864	TARSL2	376.7892
TARS	4048.8026	TARS	1481.2379
TAS2R14	8.8662	TAS2R14	8.824
TAS2R20	19.2941	TAS2R20	22.4371
TAS2R31	8.6256	TAS2R31	5.4159
TAS2R5	12.2574	TAS2R5	5.029
TASP1	225.4001	TASP1	239.0716
TATDN1	751.1066	TATDN1	421.2766
TATDN2	1815.6849	TATDN2	1112.5725
TATDN3	421.9725	TATDN3	384.1393
removed	removed	TAT	541.9729
TAX1BP1	4115.5374	TAX1BP1	2759.381
TAX1BP3	738.1342	TAX1BP3	2375.0406
TAZ	229.4859	TAZ	310.2515
TBC1D10A	194.5023	TBC1D10A	563.795
TBC1D10B	1405.9698	TBC1D10B	825.9188
removed	removed	TBC1D10C	10.058
TBC1D12	926.1151	TBC1D12	600
TBC1D13	785.1549	TBC1D13	1271.1799
TBC1D14	2071.2745	TBC1D14	1657.6402
TBC1D15	2016.7972	TBC1D15	1661.1219
TBC1D16	337.0787	TBC1D16	904.8356
TBC1D17	292.2279	TBC1D17	1299.9536
TBC1D19	323.0053	TBC1D19	149.323
TBC1D1	874.3616	TBC1D1	1255.3191
TBC1D20	1459.9932	TBC1D20	1960.9284
TBC1D22A	118.2613	TBC1D22A	412.766
TBC1D22B	585.0596	TBC1D22B	347.2573
TBC1D23	1191.0112	TBC1D23	991.4894
TBC1D24	203.6091	TBC1D24	277.4043
TBC1D25	409.0342	TBC1D25	568.2785
TBC1D2B	977.1876	TBC1D2B	3119.5358
TBC1D2	139.3712	TBC1D2	236.3636
TBC1D3B	28.8276	TBC1D3B	51.8375
TBC1D3C	16.1162	removed	removed
removed	removed	TBC1D3G	15.4739
TBC1D3H	6.1287	removed	removed
TBC1D3	275.1424	TBC1D3	223.2379
TBC1D4	470.3212	TBC1D4	2095.1644
TBC1D5	3289.0705	TBC1D5	2305.2224
TBC1D7	378.9082	TBC1D7	148.9362
TBC1D8B	233.1177	TBC1D8B	323.7911
TBC1D8	652.5933	TBC1D8	544.294
TBC1D9B	2855.2945	TBC1D9B	4304.8356
TBC1D9	23736.0118	TBC1D9	2875.8221
TBCA	2197.0264	TBCA	1109.4778
TBCB	588.9888	TBCB	634.2631
TBCCD1	229.0319	TBCCD1	285.4932
TBCC	244.4671	TBCC	293.2302
TBCD	1700.9556	TBCD	1190.1083
TBCEL	463.0575	TBCEL	555.5126
TBCE	540.1498	TBCE	270.9555
TBCK	1012.5321	TBCK	707.7369
TBK1	1122.4606	TBK1	673.1141
TBKBP1	23.8338	TBKBP1	290.1354
TBL1XR1	3388.7186	TBL1XR1	3095.9381
TBL1X	3134.718	TBL1X	915.2805
TBL2	975.3717	TBL2	657.2534
TBL3	496.4249	TBL3	461.5087
TBPL1	354.3298	TBPL1	265.764
TBP	397.4577	TBP	235.2031
TBRG1	693.3356	TBRG1	1013.1528
TBRG4	672.3414	TBRG4	516.0542
TBX15	128.9297	TBX15	1287.8143
TBX18	61.968	TBX18	348.5493
TBX19	33.8418	TBX19	51.8607
TBX1	302.5763	TBX1	100.1934
removed	removed	TBX21	8.8975
TBX2	64.0109	TBX2	225.9188
TBX3	1255.9301	TBX3	823.2108
removed	removed	TBX4	5.8027
TBX5	36.7722	TBX5	178.7234
TBX6	10.8955	TBX6	12.766
TBXA2R	48.1217	TBXA2R	62.2824
TBXAS1	175.6895	TBXAS1	186.8472
TC2N	724.7758	TC2N	914.1199
TCEA1	6796.7314	TCEA1	1457.2534
TCEA2	53.7964	TCEA2	235.5899
TCEA3	971.2859	TCEA3	533.8491
TCEAL1	679.832	TCEAL1	432.1083
removed	removed	TCEAL2	49.9033
TCEAL3	256.0436	TCEAL3	269.2456
TCEAL4	1451.1406	TCEAL4	1514.8936
removed	removed	TCEAL5	17.0213
TCEAL6	10.6685	TCEAL6	12.766
TCEAL7	5.4477	TCEAL7	98.2592
TCEAL8	979.2305	TCEAL8	945.0677
TCEANC	113.2675	TCEANC	66.9246
TCEB1	2116.4454	TCEB1	605.029
TCEB2	1168.9933	TCEB2	1027.0793
TCEB3	1094.2504	TCEB3	1925.9691
TCERG1	1594.5977	TCERG1	731.528
TCF12	2681.421	TCF12	2072.4913
removed	removed	TCF15	52.9981
TCF19	1353.0814	TCF19	234.4294
TCF20	832.5956	TCF20	874.6615
removed	removed	TCF21	14.7002
TCF25	694.3593	TCF25	1557.06
TCF3	360.9125	TCF3	575.6286
TCF4	1348.5416	TCF4	5790.3288
TCF7L1	86.7098	TCF7L1	1494.7776
TCF7L2	202.9282	TCF7L2	1416.2476
TCF7	27.9196	TCF7	213.1528
TCFL5	219.9523	TCFL5	418.5687
removed	removed	TCHH	9.2843
TCHP	246.0561	TCHP	258.4139
TCIRG1	308.251	TCIRG1	570.5996
TCL1B	22.4719	removed	removed
removed	removed	TCN1	114.8936
TCN2	276.4726	TCN2	1702.1277
TCOF1	657.1331	TCOF1	648.3559
TCP10L	13.9644	TCP10L	10.5919
TCP11L1	464.9257	TCP11L1	324.2282
TCP11L2	175.9165	TCP11L2	597.6789
TCP1	6704.3446	TCP1	3320.2515
TCTA	2876.8585	TCTA	1395.3578
TCTE3	84.8939	TCTE3	26.6925
TCTEX1D1	7.0367	TCTEX1D1	13.1528
TCTEX1D2	116.8993	TCTEX1D2	58.4139
removed	removed	TCTEX1D4	6.1896
TCTN1	1170.1237	TCTN1	581.4313
TCTN2	852.7976	TCTN2	357.4468
TCTN3	1967.3136	TCTN3	1129.207
removed	removed	TDGF1	35.5899
removed	removed	TDGF3	9.2843
TDG	1010.555	TDG	380.2708
TDH	14.5273	removed	removed
TDO2	5.2207	removed	removed
TDP1	349.563	TDP1	244.1006
TDP2	1153.5581	TDP2	756.2863
removed	removed	TDRD10	72.3404
removed	removed	TDRD12	5.9149
removed	removed	TDRD1	5.4159
TDRD3	774.2594	TDRD3	457.6402
TDRD5	95.3354	TDRD5	20.8897
removed	removed	TDRD6	17.0213
TDRD7	589.4904	TDRD7	454.5455
TDRD9	8.3986	TDRD9	7.3501
TDRKH	362.0474	TDRKH	181.8182
TEAD1	2368.4031	TEAD1	6176.7892
TEAD2	82.17	TEAD2	881.6248
TEAD3	259.4484	TEAD3	379.8839
TEAD4	176.1435	TEAD4	131.528
TECPR1	52.4345	TECPR1	257.2534
TECPR2	277.8345	TECPR2	815.087
TECR	1595.5056	TECR	1697.8723
TECTA	23.1529	TECTA	22.824
TEC	8.1716	TEC	27.4662
TEF	535.24	TEF	2518.3752
removed	removed	TEKT3	6.5764
TEKT4	10.6685	TEKT4	10.058
TEK	500.9647	TEK	1837.911
TELO2	269.4359	TELO2	252.9981
TENC1	799.9092	TENC1	10127.2727
TEP1	271.2518	TEP1	774.0812
TERF1	1356.4862	TERF1	577.5629
TERF2IP	1714.4478	TERF2IP	2157.4468
TERF2	541.3687	TERF2	608.5106
TESC	32.2324	TESC	81.6248
TESK1	503.4616	TESK1	1609.2843
TESK2	487.1184	TESK2	155.8994
TES	1979.6799	TES	1148.3404
TET1	172.2846	TET1	76.2089
TET2	715.6963	TET2	652.6112
TET3	1091.5901	TET3	242.5532
TEX10	826.6939	TEX10	308.7041
removed	removed	TEX14	5.029
TEX19	909.7719	removed	removed
TEX261	2769.0387	TEX261	3360.9284
TEX264	1011.4629	TEX264	664.6035
TEX2	1484.054	TEX2	1659.1876
TEX9	138.4633	TEX9	24.3714
TFAM	1500.3972	TFAM	471.1799
TFAP2A	2922.0066	TFAP2A	245.648
removed	removed	TFAP2B	174.0812
TFAP2C	34.2753	TFAP2C	336.9439
removed	removed	TFAP2E	10.8317
TFAP4	207.014	TFAP4	80.8511
TFB1M	184.769	TFB1M	134.6228
TFB2M	551.1293	TFB2M	271.9536
TFCP2L1	1439.7912	TFCP2L1	398.0658
TFCP2	1012.1439	TFCP2	591.8762
TFDP1	2893.2017	TFDP1	1261.5087
TFDP2	261.9453	TFDP2	459.5745
TFE3	685.9607	TFE3	3104.4487
TFEB	60.833	TFEB	291.6828
TFEC	71.9555	TFEC	46.8085
TFF1	997.8436	TFF1	211.9923
TFF3	10451.4811	TFF3	316.8279
TFG	2504.3695	TFG	1664.2166
TFIP11	863.3572	TFIP11	713.1412
TFPI2	13.8463	TFPI2	315.2805
TFPI	259.4484	TFPI	2351.2573
TFPT	40.1861	TFPT	104.3366
TFR2	68.0967	removed	removed
TFRC	3641.3574	TFRC	1171.3733
TF	5.2207	TF	4036.3636
TGDS	247.645	TGDS	288.2012
TGFA	216.7745	TGFA	77.7563
TGFB1I1	227.8969	TGFB1I1	923.0174
TGFB1	448.9842	TGFB1	704.0619
TGFB2	98.0592	TGFB2	389.1683
TGFB3	1410.9636	TGFB3	894.0039
TGFBI	1544.2061	TGFBI	3200.3868
TGFBR1	1267.2795	TGFBR1	2070.0193
TGFBR2	1877.4259	TGFBR2	19551.2573
TGFBR3	192.9406	TGFBR3	11080.0774
TGFBRAP1	672.7954	TGFBRAP1	391.8762
TGIF1	669.1635	TGIF1	858.4139
TGIF2	1049.1318	TGIF2	346.8665
removed	removed	TGM1	13.1528
TGM2	1163.7726	TGM2	1941.1992
TGM3	58.1092	removed	removed
removed	removed	TGM5	7.3501
TGOLN2	11785.9494	TGOLN2	9400
TGS1	1373.9644	TGS1	605.8027
removed	removed	TG	17.4081
TH1L	1401.43	TH1L	1078.53
THADA	1704.4603	THADA	924.9516
THAP10	86.2558	THAP10	47.5822
THAP11	377.0287	THAP11	470.793
THAP1	530.9273	THAP1	194.5841
THAP2	122.5741	THAP2	84.3327
THAP3	76.3863	THAP3	188.5377
THAP4	507.0934	THAP4	711.412
THAP5	2152.3096	THAP5	522.6306
THAP6	491.8851	THAP6	321.47
THAP7	154.5795	THAP7	205.029
THAP8	53.7964	THAP8	60.3482
THAP9	273.5217	THAP9	111.7988
THBD	576.779	THBD	3014.7002
THBS1	20409.7151	THBS1	23375.2418
THBS2	4755.4194	THBS2	6526.8859
THBS3	239.4734	THBS3	1032.4952
THBS4	799.6822	THBS4	3577.1721
THEM4	485.7564	THEM4	341.5861
removed	removed	THEMIS	8.8975
THG1L	111.6786	THG1L	129.5938
THNSL1	1403.4729	THNSL1	125.7253
THNSL2	638.747	THNSL2	659.5745
THOC1	255.3626	THOC1	347.7756
THOC2	2555.4421	THOC2	1232.1083
THOC3	594.7112	THOC3	248.3559
THOC4	627.1706	THOC4	440.2321
THOC5	247.645	THOC5	554.7389
THOC6	330.4233	THOC6	176.1431
THOC7	840.3132	THOC7	858.4139
THOP1	155.2605	THOP1	256.0928
THPO	81.2621	THPO	16.6344
THRAP3	3341.051	THRAP3	3850.677
THRA	439.2282	THRA	1549.7834
THRB	337.5326	THRB	1251.0638
THRSP	13.6193	THRSP	2749.7099
THSD1P1	216.1185	THSD1P1	123.0406
THSD1	119.8502	THSD1	415.4739
THSD4	8420.1566	THSD4	828.2398
THSD7A	80.5811	THSD7A	290.9091
THSD7B	11.1225	THSD7B	125.3385
THTPA	1048.6869	THTPA	406.1896
THUMPD1	2924.0722	THUMPD1	1396.1315
THUMPD2	282.1473	THUMPD2	133.0754
THUMPD3	1598.2295	THUMPD3	742.7466
THY1	1748.2692	THY1	2894.0039
THYN1	197.4804	THYN1	734.236
TIA1	1574.6226	TIA1	855.706
TIAF1	250.4438	TIAF1	252.058
TIAL1	2539.5528	TIAL1	1373.3075
TIAM1	187.7199	TIAM1	326.499
TIAM2	68.5325	TIAM2	45.911
TICAM1	133.9235	TICAM1	483.559
TICAM2	53.2539	TICAM2	131.1876
TIE1	313.9258	TIE1	2076.9826
TIFA	293.2698	TIFA	220.8897
TIGD1	139.8252	TIGD1	61.8956
TIGD2	152.0826	TIGD2	150.8704
TIGD3	23.8338	removed	removed
TIGD4	27.4657	TIGD4	7.3501
TIGD5	86.0288	TIGD5	32.882
TIGD6	202.7012	TIGD6	165.5706
TIGD7	540.6469	TIGD7	299.8569
removed	removed	TIGIT	5.4159
removed	removed	TIMD4	18.9555
TIMELESS	2016.5702	TIMELESS	253.7718
TIMM10	366.8142	TIMM10	288.9749
TIMM13	224.4921	TIMM13	401.1605
TIMM16	156.0981	TIMM16	79.1412
TIMM17A	1604.5852	TIMM17A	751.6441
TIMM17B	492.3391	TIMM17B	292.8433
TIMM22	420.1566	TIMM22	393.0368
TIMM44	146.6349	TIMM44	337.7176
TIMM50	515.038	TIMM50	584.1393
TIMM8A	168.4258	TIMM8A	80.4642
TIMM8B	305.9812	TIMM8B	394.1973
TIMM9	801.4981	TIMM9	547.7756
TIMP1	2403.3594	TIMP1	3511.0251
TIMP2	5180.1158	TIMP2	29480.4642
TIMP3	28085.8018	TIMP3	65762.8627
TIMP4	130.7457	TIMP4	7457.6402
TINAGL1	82.851	TINAGL1	2687.4275
TINF2	1857.2239	TINF2	1470.0193
TIPARP	560.6628	TIPARP	2773.6905
TIPIN	212.4617	TIPIN	71.9536
TIPRL	1208.4894	TIPRL	768.2785
TIRAP	194.0756	TIRAP	136.1702
TJAP1	327.5451	TJAP1	516.441
removed	removed	TJP1	4347.7756
TJP2	1131.7671	TJP2	3362.4758
TJP3	232.6637	TJP3	40.2321
TK1	678.4701	TK1	59.5745
TK2	582.4538	TK2	2391.8762
TKT	3043.0144	TKT	6982.205
TLCD1	223.8111	TLCD1	22.0503
TLE1	158.6653	TLE1	1279.3037
TLE2	116.2184	TLE2	788.3946
TLE3	1804.7895	TLE3	1304.8356
TLE4	62.195	TLE4	475.4352
removed	removed	TLE6	5.029
TLK1	1198.5019	TLK1	1383.7524
TLK2	935.6486	TLK2	632.882
TLL1	21.11	TLL1	403.0948
TLN1	5523.5501	TLN1	19242.1663
TLN2	233.1177	TLN2	5373.6944
TLR10	9.5335	TLR10	13.9265
TLR1	139.5982	TLR1	230.9478
TLR2	233.7987	TLR2	290.5222
TLR3	70.5936	TLR3	445.2611
TLR4	361.1395	TLR4	2360.9284
TLR5	177.9594	TLR5	232.4952
TLR6	19.2941	TLR6	19.3424
TLR7	288.503	TLR7	105.2224
TLR8	24.5148	TLR8	33.6557
TLR9	5.4523	TLR9	9.6712
TM2D1	306.4351	TM2D1	441.3926
TM2D2	3694.0188	TM2D2	804.2553
TM2D3	502.5536	TM2D3	811.6054
TM4SF18	110.9976	TM4SF18	507.5435
TM4SF1	3326.2967	TM4SF1	5894.0039
TM6SF1	181.5912	TM6SF1	209.2843
TM7SF2	182.2722	TM7SF2	1739.265
TM7SF3	1627.7381	TM7SF3	1562.089
TM7SF4	8.1716	removed	removed
TM9SF1	3843.8407	TM9SF1	1455.2611
TM9SF2	9130.1782	TM9SF2	3620.1161
TM9SF3	10225.4001	TM9SF3	6118.7621
TM9SF4	2780.8421	TM9SF4	1861.1219
TMBIM1	3312.6773	TMBIM1	10611.6054
TMBIM4	1437.3215	TMBIM4	1654.2476
TMBIM6	55774.5999	TMBIM6	18416.6344
removed	removed	TMC2	45.648
TMC4	1102.9395	TMC4	172.9207
TMC5	13.6193	TMC5	219.7292
TMC6	98.2862	TMC6	393.4236
TMC7	75.5873	TMC7	200.7737
TMC8	19.975	TMC8	81.2379
TMCC1	1075.0199	TMCC1	862.2824
TMCC2	51.2995	TMCC2	71.5667
TMCC3	219.4984	TMCC3	553.5783
TMCO1	5273.4082	TMCO1	1808.1238
TMCO3	1668.1421	TMCO3	1153.1915
TMCO4	300.9874	TMCO4	396.5184
TMCO6	199.5233	TMCO6	165.9574
TMCO7	497.1059	TMCO7	406.5764
TMED10P1	176.5974	TMED10P1	53.7718
TMED10	6816.7064	TMED10	7664.6035
TMED1	135.0607	TMED1	333.8646
TMED2	8156.6224	TMED2	5461.1219
TMED3	2151.4017	TMED3	752.4178
TMED4	2068.0967	TMED4	970.2128
TMED5	4415.837	TMED5	2124.1586
TMED6	13.1654	removed	removed
TMED7-TICAM2	114.5523	TMED7-TICAM2	79.4855
TMED7	4498.6335	TMED7	2140.5841
TMED8	409.2612	TMED8	384.1393
TMED9	1727.3862	TMED9	1909.4778
TMEFF1	42.6104	TMEFF1	55.8956
TMEM100	10.8955	TMEM100	701.7408
TMEM101	126.2059	TMEM101	423.5977
TMEM102	34.9563	TMEM102	44.4874
TMEM104	449.4382	TMEM104	391.8762
TMEM106A	308.705	TMEM106A	162.4758
TMEM106B	3144.2515	TMEM106B	1390.7157
TMEM106C	3516.7404	TMEM106C	955.8994
TMEM107	460.5607	TMEM107	178.3366
TMEM108	9.3065	TMEM108	45.2611
TMEM109	2534.7861	TMEM109	4066.1509
TMEM110	251.1815	TMEM110	208.1934
TMEM111	1568.9479	TMEM111	1962.8627
TMEM115	866.644	TMEM115	1029.0135
TMEM116	393.3719	TMEM116	145.4545
TMEM117	180.6832	TMEM117	125.7253
TMEM119	638.52	TMEM119	1685.8801
TMEM11	322.0974	TMEM11	541.1992
TMEM120A	268.982	TMEM120A	1276.5957
TMEM120B	599.2214	TMEM120B	527.8956
TMEM121	15.4353	TMEM121	14.7002
TMEM123	3578.0275	TMEM123	3432.1083
TMEM125	175.6895	TMEM125	45.2611
TMEM126A	376.3477	TMEM126A	328.0464
TMEM126B	761.0941	TMEM126B	589.5551
TMEM127	3562.1382	TMEM127	2443.7137
TMEM128	1091.5901	TMEM128	629.4004
TMEM129	408.1262	TMEM129	744.294
removed	removed	TMEM130	11.9923
TMEM131	2702.5309	TMEM131	1710.2515
TMEM132A	1196.9129	TMEM132A	109.8646
removed	removed	TMEM132B	16.2476
removed	removed	TMEM132C	2444.1006
TMEM132E	43.3549	removed	removed
TMEM133	33.8214	TMEM133	170.9865
TMEM134	233.7987	TMEM134	260.3482
TMEM135	655.0902	TMEM135	1603.8685
TMEM136	322.7783	TMEM136	147.7756
TMEM138	618.318	TMEM138	517.2147
TMEM139	74.9064	TMEM139	89.7485
TMEM140	456.3931	TMEM140	1507.4468
TMEM141	892.0667	TMEM141	302.1277
TMEM143	64.9189	TMEM143	247.5822
TMEM144	677.3351	TMEM144	299.4197
TMEM145	549.0864	removed	removed
TMEM147	1050.0511	TMEM147	746.6151
TMEM149	30.9817	TMEM149	69.3269
TMEM14A	887.9809	TMEM14A	288.2012
TMEM14B	1151.5152	TMEM14B	1121.7795
TMEM14C	2839.8593	TMEM14C	2191.1025
TMEM150A	329.361	TMEM150A	332.6886
removed	removed	TMEM150B	9.6712
TMEM150C	187.4929	TMEM150C	367.118
TMEM151A	21.337	removed	removed
removed	removed	TMEM151B	5.8027
TMEM154	419.0217	TMEM154	53.7718
removed	removed	TMEM156	9.2843
TMEM158	8.8526	TMEM158	26.6925
TMEM159	318.2386	TMEM159	1099.4197
TMEM160	14.3003	TMEM160	38.2979
TMEM161A	168.4258	TMEM161A	293.2302
TMEM161B	567.0185	TMEM161B	197.2921
TMEM163	103.507	TMEM163	68.8588
TMEM164	619.226	TMEM164	829.4004
TMEM165	1817.9548	TMEM165	1128.4333
TMEM167A	2944.0472	TMEM167A	2656.4797
TMEM167B	2472.8181	TMEM167B	1654.9323
TMEM168	1177.3919	TMEM168	822.824
TMEM169	148.2238	TMEM169	48.3559
TMEM170A	817.6143	TMEM170A	527.6596
TMEM170B	649.6425	TMEM170B	680.8511
TMEM173	725.0028	TMEM173	1009.6712
TMEM175	240.1544	TMEM175	358.9942
TMEM176A	113.7215	TMEM176A	729.5938
TMEM176B	284.6442	TMEM176B	1385.6867
TMEM177	248.5529	TMEM177	65.764
TMEM178	24.5148	TMEM178	47.1954
TMEM179B	1563.2732	TMEM179B	850.677
TMEM17	123.255	TMEM17	81.6248
TMEM180	228.3509	TMEM180	44.1006
TMEM181	20683.9178	TMEM181	1315.6673
TMEM182	149.1318	TMEM182	121.8569
TMEM183A	1736.2388	TMEM183A	774.4681
TMEM184A	463.4298	TMEM184A	21.7756
TMEM184B	1081.1486	TMEM184B	1671.4004
TMEM184C	1048.6891	TMEM184C	638.2979
TMEM185A	868.4599	TMEM185A	704.4487
TMEM185B	1320.8489	TMEM185B	554.7389
TMEM186	282.3743	TMEM186	162.8627
TMEM187	187.7199	TMEM187	225.9188
TMEM188	203.3821	TMEM188	370.2128
TMEM189	849.8468	TMEM189	894.7776
TMEM18	864.8281	TMEM18	685.8801
TMEM191A	6.3557	removed	removed
TMEM192	2093.5195	TMEM192	827.4662
TMEM194A	1279.083	TMEM194A	405.4159
TMEM194B	198.8424	TMEM194B	137.7176
removed	removed	TMEM195	166.3443
TMEM198	260.3564	TMEM198	23.2108
TMEM199	866.0992	TMEM199	325.3385
TMEM19	1914.8791	TMEM19	856.8665
TMEM200A	224.4921	TMEM200A	153.5783
TMEM200B	641.1554	TMEM200B	394.5803
removed	removed	TMEM200C	5.4159
TMEM201	203.1551	TMEM201	226.6925
TMEM203	1028.9411	TMEM203	668.0851
TMEM204	93.7465	TMEM204	556.2863
TMEM205	1487.6858	TMEM205	805.8027
TMEM206	303.4843	TMEM206	66.5377
TMEM208	372.4889	TMEM208	338.8781
TMEM209	3509.9308	TMEM209	440.619
TMEM20	160.7082	TMEM20	135.0097
TMEM213	5.2207	TMEM213	12.3791
TMEM214	2392.691	TMEM214	2820.8897
TMEM216	266.0311	TMEM216	190.7157
TMEM217	10.7865	TMEM217	29.9188
TMEM218	210.4188	TMEM218	437.911
TMEM219	1638.6335	TMEM219	1694.0039
TMEM220	19.5211	TMEM220	331.1412
TMEM222	451.7081	TMEM222	712.5725
TMEM223	285.3252	TMEM223	194.971
TMEM229B	882.3062	TMEM229B	91.6828
TMEM22	62.649	TMEM22	613.5397
TMEM231	274.6567	TMEM231	213.9265
TMEM232	37.2262	TMEM232	22.0503
TMEM233	10.4415	TMEM233	23.9845
TMEM25	735.6713	TMEM25	304.4487
TMEM26	46.9867	TMEM26	76.5609
TMEM27	26.1037	TMEM27	13.1528
TMEM2	1174.2141	TMEM2	1853.7718
TMEM30A	5592.3278	TMEM30A	4761.7021
TMEM30B	1300.4199	TMEM30B	311.412
TMEM33	4027.2387	TMEM33	969.0522
TMEM35	5.4477	TMEM35	128.8201
TMEM37	48.3487	TMEM37	2966.7311
TMEM38A	7.9446	TMEM38A	58.0271
TMEM38B	456.0209	TMEM38B	122.2437
TMEM39A	544.3196	TMEM39A	705.2224
TMEM39B	213.1427	TMEM39B	278.1431
TMEM40	115.0834	TMEM40	7.3501
TMEM41A	436.9538	TMEM41A	497.8723
TMEM41B	1517.8754	TMEM41B	379.1103
TMEM42	18.3861	TMEM42	294.0039
TMEM43	2302.8033	TMEM43	4770.2128
TMEM44	153.4446	TMEM44	225.5319
TMEM45A	413.347	TMEM45A	294.7776
removed	removed	TMEM45B	22.0503
TMEM47	412.439	TMEM47	2629.4004
TMEM48	520.0318	TMEM48	228.2398
TMEM49	2731.1315	TMEM49	1822.824
TMEM50A	2023.6069	TMEM50A	2635.5899
TMEM50B	1396.6678	TMEM50B	1297.0986
TMEM51	101.4641	TMEM51	88.9749
TMEM52	15.2083	TMEM52	20.5029
TMEM53	54.7906	TMEM53	231.381
TMEM54	402.2245	TMEM54	276.9826
TMEM55A	464.6465	TMEM55A	502.5145
TMEM55B	324.5943	TMEM55B	476.2089
TMEM56	1000.1453	TMEM56	499.2224
TMEM57	1667.0072	TMEM57	835.5899
removed	removed	TMEM59L	6.9632
TMEM59	5612.0758	TMEM59	6170.5996
TMEM5	417.6597	TMEM5	276.9826
TMEM60	367.9492	TMEM60	291.6828
TMEM61	20.883	TMEM61	8.8975
TMEM62	514.1301	TMEM62	349.7099
TMEM63A	937.0106	TMEM63A	1138.8781
TMEM63B	1176.257	TMEM63B	540.0387
