gene_id	TCGA-GI-A2C9-01A-11R-A21T-07	gene_id	TCGA-GI-A2C9-11A-22R-A21T-07
TSNAXIP1	7.3468	TSNAXIP1	28.3169
TSNAX	1453.9022	TSNAX	1007.636
TSN	3059.2753	TSN	1698.6955
TSPAN10	160.9618	TSPAN10	40.0891
TSPAN11	123.5599	TSPAN11	282.5326
TSPAN12	522.6248	TSPAN12	547.566
TSPAN13	1748.8729	TSPAN13	1424.4353
TSPAN14	1631.992	TSPAN14	3042.9526
TSPAN15	355.3181	TSPAN15	990.7731
TSPAN17	965.7706	TSPAN17	615.972
TSPAN18	863.5832	TSPAN18	613.4267
TSPAN1	114.8773	TSPAN1	454.9793
TSPAN2	215.7288	TSPAN2	419.3446
TSPAN31	1568.8763	TSPAN31	1156.8565
TSPAN32	5.3431	TSPAN32	11.454
TSPAN33	1752.5463	TSPAN33	325.167
TSPAN3	2490.566	TSPAN3	3254.2157
TSPAN4	425.4467	TSPAN4	1484.8871
TSPAN5	126.5654	TSPAN5	91.9504
TSPAN6	1161.7966	TSPAN6	1349.9841
TSPAN7	279.5124	TSPAN7	1988.8641
TSPAN8	10.6863	TSPAN8	43.5889
TSPAN9	1904.1576	TSPAN9	1683.7416
TSPO	6593.0873	TSPO	1550.1114
TSPYL1	2142.7484	TSPYL1	3081.3172
TSPYL2	596.0928	TSPYL2	1286.6688
TSPYL3	12.6899	TSPYL3	35.9529
TSPYL4	425.1127	TSPYL4	1154.6293
TSPYL5	2117.2149	TSPYL5	912.504
TSR1	1311.5645	TSR1	1163.7894
TSR2	1262.9821	TSR2	832.644
TSSC1	457.8394	TSSC1	266.9424
TSSC4	436.4669	TSSC4	706.0134
TSSK3	16.3433	TSSK3	36.6592
TSSK4	6.011	TSSK4	20.6809
TSSK6	20.3707	TSSK6	9.545
TSTA3	1558.524	TSTA3	656.3793
TSTD1	582.735	TSTD1	420.6172
TSTD2	342.4912	TSTD2	487.7983
TST	1248.2885	TST	416.1629
TTBK1	10.6863	removed	removed
TTBK2	84.1543	TTBK2	228.7623
TTC12	185.6737	TTC12	340.1209
TTC13	569.3772	TTC13	286.3506
TTC14	779.7629	TTC14	834.8711
TTC15	535.6487	TTC15	692.3322
TTC17	3148.1049	TTC17	2051.2249
TTC18	7.0496	TTC18	76.4365
TTC19	1427.7242	TTC19	1169.1696
TTC1	754.0491	TTC1	858.4155
TTC21A	50.7597	TTC21A	74.7693
TTC21B	471.8651	TTC21B	617.8651
TTC22	191.6848	TTC22	73.1785
removed	removed	TTC23L	14.6357
TTC23	431.1237	TTC23	591.7913
TTC25	24.378	TTC25	43.9071
TTC26	171.982	TTC26	107.5406
TTC27	606.4451	TTC27	569.5196
TTC28	176.8275	TTC28	1166.2552
TTC30A	193.6884	TTC30A	292.3958
TTC30B	153.615	TTC30B	172.7649
TTC31	408.4154	TTC31	413.6176
TTC32	72.1322	TTC32	95.132
TTC33	400.4007	TTC33	536.112
TTC35	1455.3348	TTC35	821.5081
removed	removed	TTC36	6.6815
TTC37	1439.9733	TTC37	1877.8237
TTC38	870.2621	TTC38	749.6023
TTC39A	830.1887	TTC39A	291.4413
TTC39B	355.652	TTC39B	106.5861
TTC39C	556.3533	TTC39C	381.1645
TTC3	6098.18	TTC3	5077.3147
TTC4	652.9471	TTC4	552.9494
TTC5	236.7674	TTC5	276.1693
TTC7A	1187.457	TTC7A	965.8988
TTC7B	400.0668	TTC7B	429.8441
TTC8	340.9584	TTC8	599.1091
TTC9C	327.9345	TTC9C	243.7162
TTC9	536.6505	TTC9	591.7913
TTF1	285.8574	TTF1	439.7073
TTF2	501.2523	TTF2	385.3007
TTK	272.1656	TTK	36.9074
removed	removed	TTLL10	6.6815
TTLL11	38.4037	TTLL11	73.4967
TTLL12	2364.3346	TTLL12	753.4203
TTLL13	8.0281	TTLL13	10.9927
TTLL1	429.7879	TTLL1	192.1731
TTLL2	16.0294	removed	removed
TTLL3	378.6575	TTLL3	875.3484
TTLL4	1146.1012	TTLL4	600.7
TTLL5	479.5458	TTLL5	492.5231
TTLL6	9.0165	removed	removed
TTLL7	117.2149	TTLL7	118.6764
removed	removed	TTLL9	11.1359
TTL	633.4947	TTL	673.8785
TTN	231.077	TTN	293.5062
TTPAL	638.8379	TTPAL	503.6589
removed	removed	TTPA	7.636
TTYH1	2232.7601	TTYH1	684.0598
TTYH2	390.9801	TTYH2	236.2743
TTYH3	1666.0544	TTYH3	1138.0846
TUBA1A	5544.4649	TUBA1A	11482.0872
TUBA1B	13121.987	TUBA1B	12871.6736
TUBA1C	4168.9765	TUBA1C	1902.0045
TUBA4A	869.9282	TUBA4A	859.37
TUBA8	61.4794	TUBA8	73.1944
TUBAL3	72.4662	TUBAL3	9.8632
TUBB1	7.0129	TUBB1	36.9074
TUBB2A	1107.0296	TUBB2A	1819.2809
TUBB2B	397.0613	TUBB2B	363.029
TUBB2C	3598.2635	TUBB2C	5287.3051
TUBB3	1128.0681	TUBB3	167.9924
TUBB4	459.843	TUBB4	63.3153
TUBB6	2806.4618	TUBB6	3900.5663
TUBB8	19.3688	TUBB8	7.9542
TUBBP5	36.0661	TUBBP5	21.9535
TUBB	19113.3745	TUBB	8881.6417
TUBD1	291.5345	TUBD1	283.1689
TUBE1	424.7788	TUBE1	365.5743
TUBG1	811.8217	TUBG1	467.0697
TUBG2	176.6572	TUBG2	356.0293
TUBGCP2	717.983	TUBGCP2	1354.2921
TUBGCP3	811.8217	TUBGCP3	712.6949
TUBGCP4	339.6226	TUBGCP4	312.7585
TUBGCP5	156.6205	TUBGCP5	341.3936
TUBGCP6	830.5226	TUBGCP6	1243.398
TUB	311.9052	TUB	461.979
TUFM	1984.3046	TUFM	2317.531
TUFT1	564.0341	TUFT1	727.9669
TUG1	5980.9651	TUG1	3946.2297
TULP3	1585.2396	TULP3	874.3239
TULP4	957.4219	TULP4	713.6494
TUSC1	171.648	TUSC1	494.1139
TUSC2	340.2905	TUSC2	444.798
TUSC3	1141.092	TUSC3	890.5504
removed	removed	TUSC5	1247.5342
TUT1	448.4889	TUT1	535.7938
TWF1	1531.1404	TWF1	1781.1009
TWF2	1172.3159	TWF2	1031.384
TWIST1	290.8666	TWIST1	275.8511
TWIST2	5.6771	TWIST2	130.7668
TWISTNB	527.3001	TWISTNB	745.4661
TWSG1	1252.9638	TWSG1	1224.6262
TXK	9.0165	TXK	10.8177
TXLNA	2305.5602	TXLNA	2133.6303
TXLNB	79.479	TXLNB	130.4486
TXLNG	277.8427	TXLNG	317.8492
TXN2	1331.7749	TXN2	1084.6325
TXNDC11	1701.4527	TXNDC11	1066.497
TXNDC12	2429.1201	TXNDC12	1272.9876
TXNDC15	1221.2389	TXNDC15	1547.2479
TXNDC16	505.9275	TXNDC16	359.5291
TXNDC17	640.8282	TXNDC17	428.441
TXNDC5	3424.8823	TXNDC5	6222.3003
removed	removed	TXNDC6	7.9542
TXNDC9	501.5862	TXNDC9	523.3853
TXNIP	7248.6225	TXNIP	22157.4928
TXNL1	817.1648	TXNL1	1067.7696
TXNL4A	916.3466	TXNL4A	552.6567
TXNL4B	259.8097	TXNL4B	161.9472
TXNRD1	1898.8145	TXNRD1	1556.7929
TXNRD2	423.7769	TXNRD2	328.6669
TXNRD3IT1	239.105	TXNRD3IT1	224.308
TXN	2394.7237	TXN	1713.013
TYK2	1069.9616	TYK2	1031.1804
removed	removed	TYMP	787.4642
TYMS	935.4049	TYMS	166.5383
TYRO3	351.9786	TYRO3	343.3026
TYROBP	800.8015	TYROBP	742.9208
TYRP1	7.3468	removed	removed
TYSND1	400.4007	TYSND1	422.2081
TYW1B	195.0242	TYW1B	178.4919
TYW1	547.6707	TYW1	541.839
TYW3	734.0357	TYW3	767.5501
T	6.345	removed	removed
U2AF1L4	152.0454	U2AF1L4	121.6513
U2AF1	1497.4119	U2AF1	1763.2835
U2AF2	2555.6854	U2AF2	2327.7124
UACA	2299.8831	UACA	2964.6834
UAP1L1	298.5473	UAP1L1	239.8982
UAP1	3180.8315	UAP1	2342.9844
UBA1	10900.3172	UBA1	5549.475
UBA2	2684.2545	UBA2	2248.8069
UBA3	1054.2662	UBA3	1132.3576
UBA52	10523.6266	UBA52	7940.1845
UBA5	897.9796	UBA5	781.1263
UBA6	1917.1815	UBA6	1023.2262
UBA7	350.3089	UBA7	1015.5902
UBAC1	693.9389	UBAC1	642.3799
UBAC2	2066.3416	UBAC2	1242.4276
UBAP1	1009.8514	UBAP1	1579.0646
UBAP2L	3688.0948	UBAP2L	2475.6602
UBAP2	755.7188	UBAP2	720.9672
UBASH3A	5.3431	UBASH3A	21.3172
UBASH3B	618.8011	UBASH3B	112.3131
UBB	12306.2281	UBB	9910.9131
UBC	22244.7821	UBC	39615.6538
UBD	660.8783	UBD	440.6618
UBE2A	2776.4234	UBE2A	1138.4028
UBE2B	1104.024	UBE2B	1769.0105
UBE2CBP	64.4515	UBE2CBP	53.7703
UBE2C	946.7357	UBE2C	55.3611
UBE2D1	612.1222	UBE2D1	477.5692
UBE2D2	1506.4285	UBE2D2	1369.0741
UBE2D3	5459.6761	UBE2D3	5766.4652
UBE2D4	278.4037	UBE2D4	233.7512
UBE2E1	1991.3174	UBE2E1	1292.3958
UBE2E2	721.9903	UBE2E2	432.0713
UBE2E3	2139.9232	UBE2E3	1039.1346
UBE2F	631.3274	UBE2F	400.3595
UBE2G1	1385.5402	UBE2G1	1174.3557
UBE2G2	3369.8447	UBE2G2	1946.8661
UBE2H	1949.2403	UBE2H	1459.4337
UBE2I	2064.7854	UBE2I	1558.7019
UBE2J1	1689.4306	UBE2J1	2393.8912
UBE2J2	913.6751	UBE2J2	687.2415
UBE2K	2223.7435	UBE2K	2018.1355
UBE2L3	2430.1219	UBE2L3	1419.6627
UBE2L6	2589.4139	UBE2L6	1342.6662
UBE2MP1	62.1139	UBE2MP1	57.9065
UBE2M	749.0399	UBE2M	714.6039
UBE2N	1010.1853	UBE2N	1649.3796
UBE2O	1242.6115	UBE2O	735.9211
UBE2Q1	2533.645	UBE2Q1	1593.3821
UBE2Q2P1	13.3578	UBE2Q2P1	41.6799
UBE2Q2	1439.3054	UBE2Q2	1156.5383
UBE2QL1	39.0716	UBE2QL1	42.3163
UBE2R2	1731.5078	UBE2R2	1512.8858
UBE2S	597.4286	UBE2S	132.6758
UBE2T	363.6667	UBE2T	43.2708
UBE2V1	2370.182	UBE2V1	2308.2374
UBE2V2	1038.9047	UBE2V2	648.1069
UBE2W	1014.1927	UBE2W	687.5597
UBE2Z	3463.3495	UBE2Z	2476.6147
UBE3A	879.9466	UBE3A	1991.4095
UBE3B	715.3114	UBE3B	1170.2195
UBE3C	2375.3548	UBE3C	1974.5466
UBE4A	2158.9581	UBE4A	1856.5065
UBE4B	1732.1757	UBE4B	1350.9386
UBFD1	1003.8404	UBFD1	1176.901
UBIAD1	316.5804	UBIAD1	475.9784
UBL3	1246.6188	UBL3	2351.2568
UBL4A	858.908	UBL4A	545.657
UBL5	2112.5397	UBL5	1225.5807
UBL7	854.9007	UBL7	608.9723
UBLCP1	618.8011	UBLCP1	687.8778
UBN1	1778.928	UBN1	1483.9325
UBN2	892.3026	UBN2	989.8186
UBOX5	171.2874	UBOX5	338.371
UBP1	2047.0863	UBP1	2018.4537
UBQLN1	3741.5261	UBQLN1	3038.8164
UBQLN2	1241.6096	UBQLN2	1264.3971
UBQLN4	2244.4482	UBQLN4	1114.5402
UBQLNL	6.345	UBQLNL	11.7722
UBR1	314.5767	UBR1	873.3694
UBR2	921.3558	UBR2	972.3194
UBR3	1405.2429	UBR3	1358.2564
UBR4	4617.4654	UBR4	4046.4524
UBR5	3781.9335	UBR5	3263.7607
UBR7	666.5554	UBR7	1001.5908
UBTD1	293.2042	UBTD1	297.4865
UBTD2	656.203	UBTD2	944.6389
UBTF	2955.7522	UBTF	2600.3818
UBXN10	22.7083	UBXN10	374.483
UBXN11	189.3471	UBXN11	385.937
UBXN1	1467.6908	UBXN1	1918.8673
UBXN2A	582.4011	UBXN2A	362.3926
UBXN2B	1268.9932	UBXN2B	639.1982
UBXN4	4294.8739	UBXN4	3414.8902
UBXN6	1939.5559	UBXN6	1375.4375
UBXN7	713.6383	UBXN7	434.2984
UBXN8	85.1561	UBXN8	163.538
UCA1	5.3431	removed	removed
UCHL1	4424.4448	UCHL1	183.2644
UCHL3	546.6689	UCHL3	274.2603
UCHL5	697.7325	UCHL5	385.0334
UCK1	385.0392	UCK1	533.2485
UCK2	716.3132	UCK2	290.4868
UCKL1AS	10.9768	UCKL1AS	15.8606
UCKL1	434.4431	UCKL1	510.9545
removed	removed	UCN2	7.636
UCP2	964.1009	UCP2	1663.6971
UCP3	21.7065	UCP3	29.9077
UEVLD	199.6994	UEVLD	252.3067
UFC1	2834.53	UFC1	1671.9695
UFD1L	1418.5874	UFD1L	797.321
UFM1	2301.5528	UFM1	2062.679
UFSP1	10.3523	UFSP1	18.4537
UFSP2	428.7761	UFSP2	633.5157
UGCG	104.8589	UGCG	677.3783
UGDH	1514.7771	UGDH	1589.2459
UGGT1	2755.7188	UGGT1	1927.4578
UGGT2	761.7298	UGGT2	501.7499
UGP2	3884.7888	UGP2	4092.5867
UGT1A6	13.0172	removed	removed
UGT2A3	12.356	removed	removed
removed	removed	UGT2B11	24.7471
removed	removed	UGT2B15	72.8603
UGT2B7	7.3468	removed	removed
UGT3A1	6.011	removed	removed
UGT3A2	9.3505	removed	removed
UGT8	445.1494	UGT8	206.8088
UHMK1	644.5149	UHMK1	384.6643
UHRF1BP1L	410.4191	UHRF1BP1L	596.2456
UHRF1BP1	928.0347	UHRF1BP1	510.9768
UHRF1	309.5675	UHRF1	39.7709
UHRF2	933.7118	UHRF2	1000.9545
UIMC1	389.0466	UIMC1	592.7458
ULBP1	289.5308	ULBP1	5.0907
ULBP2	107.5305	ULBP2	13.363
ULBP3	75.1378	ULBP3	30.8622
ULK1	501.9202	ULK1	1153.993
ULK2	439.1384	ULK2	762.9653
ULK3	614.4598	ULK3	647.4706
ULK4	53.7652	ULK4	103.0862
UMODL1	296.6405	removed	removed
UMOD	275.5051	removed	removed
UMPS	451.1605	UMPS	592.1094
UNC119B	658.8746	UNC119B	1114.5402
UNC119	436.1329	UNC119	357.9383
UNC13A	28.0514	removed	removed
UNC13B	558.023	UNC13B	1113.9039
UNC13D	271.1638	UNC13D	398.9819
UNC45A	2403.0723	UNC45A	1792.2367
UNC50	562.0304	UNC50	743.5571
UNC5A	11.0202	UNC5A	5.0907
UNC5B	1441.977	UNC5B	571.7467
UNC5CL	52.4628	UNC5CL	41.7149
UNC5C	68.7928	UNC5C	83.3598
UNC5D	71.1304	removed	removed
UNC80	5.3431	removed	removed
UNC93A	12.6899	removed	removed
UNC93B1	898.6475	UNC93B1	446.707
UNG	876.6071	UNG	692.6503
UNKL	196.0327	UNKL	494.1234
UNK	801.1354	UNK	670.6968
UPB1	5.3431	removed	removed
removed	removed	UPF0639	8.5905
UPF1	2844.2144	UPF1	1802.4181
UPF2	2410.0852	UPF2	982.5008
UPF3A	922.0237	UPF3A	751.5113
UPF3B	396.0594	UPF3B	248.4887
UPK1A	15.6888	removed	removed
UPK2	6.345	removed	removed
UPK3A	15.6954	UPK3A	8.9087
UPK3BL	1064.2411	UPK3BL	111.5622
UPK3B	30.0551	UPK3B	6.0452
UPP1	293.2042	UPP1	184.8552
UPP2	5.3431	removed	removed
UPRT	527.3001	UPRT	382.119
UQCC	465.5201	UQCC	513.8403
UQCR10	2714.6435	UQCR10	715.8766
UQCR11	1155.1177	UQCR11	732.1031
UQCRB	3913.5081	UQCRB	3014.9539
UQCRC1	2000.3339	UQCRC1	1685.9688
UQCRC2	2197.3618	UQCRC2	2997.1365
UQCRFS1	1341.4593	UQCRFS1	1090.9959
UQCRHL	816.4969	UQCRHL	261.2154
UQCRH	3383.8704	UQCRH	1160.9927
UQCRQ	1039.5725	UQCRQ	894.6866
URB1	990.4826	URB1	1011.8836
URB2	715.9793	URB2	393.573
URGCP	489.5642	URGCP	1124.0853
URM1	454.4999	URM1	672.6058
UROD	891.6347	UROD	1000
UROS	264.8188	UROS	405.6634
USE1	323.9272	USE1	287.9415
USF1	643.1792	USF1	615.3357
USF2	1893.8053	USF2	1754.3748
USH1C	30.0551	USH1C	7.3178
USHBP1	6.011	USHBP1	204.2634
USMG5	781.4326	USMG5	591.7913
USO1	5794.6235	USO1	2228.7623
USP10	2217.3986	USP10	1314.0312
USP11	987.477	USP11	1530.0668
USP12	431.7916	USP12	419.0264
USP13	1465.3531	USP13	761.3745
USP14	2069.1267	USP14	1088.7687
USP15	1170.1453	USP15	1008.5905
USP16	1122.0571	USP16	1192.8094
USP18	799.4657	USP18	318.1674
USP19	996.4936	USP19	1548.8387
USP1	2310.9033	USP1	1195.3548
USP20	351.6447	USP20	654.4703
USP21	449.4907	USP21	415.8447
USP22	2822.5079	USP22	4902.3226
USP24	1954.5834	USP24	1682.469
USP25	1091.3341	USP25	1253.5794
USP27X	147.6039	USP27X	126.3124
USP28	806.4785	USP28	507.1588
USP2	122.892	USP2	347.1206
USP30	203.0389	USP30	387.5278
USP31	516.2798	USP31	1166.4015
USP32	1519.7863	USP32	1048.6796
USP33	1265.3198	USP33	1924.9125
USP34	3822.6749	USP34	3616.6083
USP35	127.2333	USP35	184.2189
USP36	1739.1885	USP36	1414.8902
USP37	474.5367	USP37	555.202
USP38	793.4547	USP38	789.6914
USP39	1112.0387	USP39	827.5533
USP3	534.6034	USP3	393.5603
USP40	454.4999	USP40	1006.0452
USP42	298.5473	USP42	518.6128
USP43	149.2737	USP43	152.4022
USP44	6.6789	USP44	32.1349
USP45	318.5841	USP45	253.2612
USP46	761.7298	USP46	511.9313
USP47	1437.6357	USP47	2185.4916
USP48	1730.8399	USP48	1379.8918
USP49	27.3835	USP49	20.6809
USP4	1130.4057	USP4	1370.3468
USP51	19.7028	USP51	41.0436
USP53	747.3702	USP53	2537.7028
USP54	473.5348	USP54	1161.629
USP5	3985.3064	USP5	1310.5313
USP6NL	1147.103	USP6NL	562.5199
USP6	69.7946	USP6	43.9071
USP7	2974.1192	USP7	2917.5947
USP8	1392.8102	USP8	1493.2485
USP9X	4071.7983	USP9X	3372.2558
USPL1	476.2064	USPL1	577.1556
UST	450.4926	UST	694.8775
UTP11L	882.2842	UTP11L	659.5609
UTP14A	549.6744	UTP14A	497.2956
UTP14C	1332.4428	UTP14C	1288.2596
UTP15	257.472	UTP15	334.7121
UTP18	1271.9987	UTP18	662.4244
UTP20	779.095	UTP20	867.006
UTP23	770.4124	UTP23	542.7935
UTP3	1028.8863	UTP3	1095.7684
UTP6	897.3117	UTP6	870.8241
UTRN	2031.0569	UTRN	5683.7416
UTS2D	7.6807	removed	removed
removed	removed	UTS2R	5.4088
UVRAG	903.3228	UVRAG	936.0484
UXS1	1070.9634	UXS1	669.7423
UXT	1050.1853	UXT	804.9889
VAC14	1339.1217	VAC14	755.0111
VAMP1	161.613	VAMP1	142.7967
VAMP2	1276.34	VAMP2	2766.147
VAMP3	1764.5684	VAMP3	2885.1416
VAMP4	471.5311	VAMP4	499.2046
VAMP5	163.9673	VAMP5	609.6087
VAMP7	2991.8183	VAMP7	1001.5908
VAMP8	1721.1555	VAMP8	1368.4378
VANGL1	2082.8185	VANGL1	553.9294
VANGL2	1609.6176	VANGL2	774.1012
VAPA	4006.345	VAPA	4010.1814
VAPB	1134.747	VAPB	898.1864
VARS2	362.3309	VARS2	377.0283
VARS	2100.8516	VARS	1160.0382
VASH1	288.7327	VASH1	1327.3592
VASH2	379.3622	VASH2	221.4445
VASN	1208.549	VASN	794.1457
VASP	3994.3229	VASP	1723.1944
VAT1L	70.4625	VAT1L	42.9526
VAT1	4561.3625	VAT1	5227.4897
VAV1	129.2369	VAV1	202.0363
VAV2	1124.0608	VAV2	739.1028
VAV3	568.7093	VAV3	882.5962
VAX2	16.0294	VAX2	25.4534
VBP1	2751.7115	VBP1	686.9233
VCAM1	1926.532	VCAM1	1140.63
VCAN	3321.7566	VCAN	3945.2752
VCL	3977.9596	VCL	4714.2857
VCPIP1	1291.3675	VCPIP1	605.4725
VCP	5576.2231	VCP	5392.3003
VDAC1	3294.707	VDAC1	2650.0159
VDAC2	1225.5802	VDAC2	994.9093
VDAC3	2071.4644	VDAC3	1407.2542
VDR	699.9499	VDR	797.3274
VEGFA	2305.2262	VEGFA	1733.0576
VEGFB	924.3613	VEGFB	1284.7598
VEGFC	165.637	VEGFC	390.3913
VENTX	18.701	VENTX	47.4069
VEPH1	171.648	VEPH1	36.5892
VEZF1	1681.7499	VEZF1	2208.7178
VEZT	754.717	VEZT	1255.1702
VGF	8.3486	removed	removed
VGLL1	737.3518	VGLL1	219.8536
removed	removed	VGLL2	10.4995
VGLL3	202.371	VGLL3	719.3764
VGLL4	4155.612	VGLL4	2839.1537
VHL	811.8217	VHL	839.0073
VILL	42.745	VILL	182.3099
VIM	46425.3031	VIM	51514.3175
VIPAR	414.7604	VIPAR	395.8002
VIPR1	149.9416	VIPR1	430.4804
VIPR2	37.7993	VIPR2	75.2911
removed	removed	VIP	10.8177
VIT	616.1296	VIT	1070.315
VKORC1L1	1745.5335	VKORC1L1	1335.3484
VKORC1	1447.7008	VKORC1	1165.9561
VLDLR	547.3134	VLDLR	474.7057
VMA21	948.4054	VMA21	862.2335
VMAC	115.5452	VMAC	74.4512
VMO1	73.1341	VMO1	34.9984
removed	removed	VN1R1	12.7267
VNN1	37.7358	VNN1	84.6325
VNN2	12.356	VNN2	28.9532
VOPP1	902.3209	VOPP1	735.9211
VPRBP	894.934	VPRBP	941.2313
VPREB3	9.0165	removed	removed
VPS11	1071.9653	VPS11	1113.9039
VPS13A	810.8198	VPS13A	970.7286
VPS13B	924.6953	VPS13B	1157.4928
VPS13C	1469.0265	VPS13C	2587.9733
VPS13D	1596.5938	VPS13D	2699.3318
VPS16	491.1337	VPS16	596.8629
VPS18	327.9345	VPS18	690.105
VPS24	2916.3466	VPS24	3470.5695
VPS25	851.8951	VPS25	704.1044
VPS26A	2064.4515	VPS26A	1666.2424
VPS26B	1397.2283	VPS26B	1176.5829
VPS28	2418.7677	VPS28	1261.8517
VPS29	823.8437	VPS29	1002.8635
VPS33A	331.8584	VPS33A	450.0605
VPS33B	286.8592	VPS33B	258.3519
VPS35	4485.2229	VPS35	2426.6624
VPS36	1031.8918	VPS36	1765.5107
VPS37A	639.262	VPS37A	754.0948
VPS37B	815.829	VPS37B	1508.1133
VPS37C	719.3188	VPS37C	692.3322
VPS37D	26.7156	VPS37D	30.5441
removed	removed	VPS39	1877.8237
VPS41	848.2217	VPS41	1089.0869
VPS45	872.5998	VPS45	759.7836
VPS4A	2423.109	VPS4A	1744.5116
VPS4B	941.0586	VPS4B	1610.8813
VPS52	1096.3433	VPS52	1020.6809
VPS53	734.3463	VPS53	928.4123
VPS54	1330.1052	VPS54	807.5087
VPS72	1182.5013	VPS72	722.8762
VPS8	718.3169	VPS8	650.0159
VRK1	228.4188	VRK1	263.1244
VRK2	823.5064	VRK2	480.7159
VRK3	477.5422	VRK3	470.8877
VSIG10L	108.8663	VSIG10L	114.2221
VSIG10	474.8706	VSIG10	451.7976
removed	removed	VSIG1	11.7722
VSIG2	48.4221	VSIG2	181.9917
VSIG4	487.8945	VSIG4	994.273
VSNL1	256.1362	VSNL1	178.1737
VSTM2L	84.8222	VSTM2L	17.4992
removed	removed	VSX2	10.1814
VTA1	1526.7991	VTA1	985.0461
VTCN1	8846.2181	VTCN1	3017.8174
VTI1A	347.3034	VTI1A	336.4747
VTI1B	942.164	VTI1B	1085.307
removed	removed	VTN	5.4088
VWA1	1369.8447	VWA1	1093.223
VWA2	155.2847	VWA2	240.2164
VWA5A	427.1164	VWA5A	1371.9376
VWA5B2	74.8038	removed	removed
VWCE	5.6771	VWCE	34.9984
VWDE	45.7505	VWDE	45.8161
VWF	1507.4303	VWF	16352.5294
WAC	4278.5106	WAC	3409.1632
WAPAL	1305.7272	WAPAL	1770.6013
WARS2	531.6413	WARS2	406.6179
WARS	3333.4446	WARS	1898.1864
WASF1	271.4977	WASF1	390.3913
WASF2	4009.0165	WASF2	5338.2119
WASF3	390.3824	WASF3	763.6017
WASH2P	195.6921	WASH2P	334.3939
WASH3P	205.3765	WASH3P	359.5291
WASH5P	124.2278	WASH5P	107.8587
WASH7P	844.5483	WASH7P	1124.0853
WASL	2340.6245	WASL	1998.7273
WAS	125.8975	WAS	147.3115
WBP11P1	15.0276	WBP11P1	5.0907
WBP11	3495.0743	WBP11	1650.3341
WBP1	1193.5715	WBP1	1106.7515
WBP2NL	36.734	WBP2NL	28.6351
WBP2	4779.7629	WBP2	3008.5905
WBP4	335.6153	WBP4	510.0223
WBP5	1437.6357	WBP5	1657.6519
WBSCR16	683.5866	WBSCR16	648.4251
WBSCR17	538.9881	WBSCR17	173.083
WBSCR22	1695.4483	WBSCR22	977.4897
WBSCR26	41.7432	WBSCR26	9.545
WBSCR27	120.8883	WBSCR27	80.4963
WDFY1	1156.1196	WDFY1	1140.3118
WDFY2	352.9805	WDFY2	339.1664
WDFY3	1365.5034	WDFY3	2044.2253
WDFY4	104.8589	WDFY4	155.5838
WDHD1	216.0628	WDHD1	122.4944
WDR11	846.552	WDR11	1346.4843
WDR12	846.2181	WDR12	367.1651
WDR13	1393.2209	WDR13	1285.078
WDR17	121.8901	WDR17	57.9065
WDR18	484.555	WDR18	299.3955
WDR19	441.476	WDR19	691.6958
WDR1	3628.9865	WDR1	5550.4295
WDR20	265.4867	WDR20	539.6118
WDR24	230.4224	WDR24	240.2164
WDR25	104.8589	WDR25	129.8123
WDR26	3072.2992	WDR26	3100.5409
WDR27	98.18	WDR27	187.7187
WDR31	69.1267	WDR31	72.5422
WDR33	1287.6941	WDR33	1359.5291
WDR34	879.6126	WDR34	635.062
WDR35	646.5186	WDR35	708.2405
WDR36	677.2416	WDR36	1005.727
WDR37	708.2985	WDR37	626.1534
WDR3	1629.3204	WDR3	911.2313
WDR41	670.2288	WDR41	574.9284
WDR43	1433.2944	WDR43	1228.126
WDR44	499.2486	WDR44	580.9736
WDR45L	3698.1132	WDR45L	2363.6653
WDR45	954.5667	WDR45	998.091
WDR46	1323.4263	WDR46	838.371
WDR47	561.0286	WDR47	566.0197
WDR48	763.7335	WDR48	1090.3595
removed	removed	WDR49	5.727
WDR4	255.8023	WDR4	145.0843
WDR52	49.09	WDR52	327.3942
WDR53	253.7986	WDR53	138.4028
WDR54	115.8791	WDR54	119.3128
WDR55	369.2169	WDR55	420.6554
WDR59	886.9594	WDR59	824.6898
WDR5B	188.0114	WDR5B	226.5352
WDR5	861.2456	WDR5	775.692
WDR60	210.3857	WDR60	472.7967
WDR61	887.6273	WDR61	771.5558
WDR62	192.3526	WDR62	18.7719
WDR63	10.3523	WDR63	5.0907
removed	removed	WDR66	58.5428
WDR67	367.0062	WDR67	97.041
WDR6	2546.572	WDR6	3967.9574
WDR70	343.63	WDR70	494.1139
WDR72	22.0404	removed	removed
WDR73	264.9992	WDR73	322.434
WDR74	488.5624	WDR74	554.5657
WDR75	1321.0887	WDR75	888.9596
WDR76	220.0701	WDR76	82.7235
WDR77	1240.9417	WDR77	510.6586
WDR78	54.7671	WDR78	118.6764
WDR7	321.5896	WDR7	601.6545
WDR81	535.3147	WDR81	888.9596
WDR82	2063.7836	WDR82	3503.9771
WDR83	194.0324	WDR83	125.6761
WDR85	290.8666	WDR85	318.1674
WDR86	34.3964	WDR86	172.7649
WDR88	5.3431	removed	removed
WDR89	347.6373	WDR89	333.4394
WDR8	515.9459	WDR8	318.1674
WDR90	252.7968	WDR90	371.3013
WDR91	472.8669	WDR91	554.2475
WDR92	256.8041	WDR92	263.4426
WDR93	6.011	WDR93	23.2262
WDSUB1	421.4393	WDSUB1	287.3051
